step,snr_db,loss,grad_norm,sum_rate_bps_per_hz,weighted_sum_rate_bps_per_hz,avg_user_rate_bps_per_hz,p05_user_rate_bps_per_hz,p50_user_rate_bps_per_hz,jain_fairness,avg_sinr_db,p05_sinr_db,p50_sinr_db,p75_sinr_db,coverage_rate,coverage_sinr,max_bs_power_watt,max_bs_power_violation_watt,runtime_sec,max_fs_interference_watt,mean_fs_interference_watt,max_fs_interference_dbm,mean_fs_interference_dbm,max_fs_violation_watt,protection_satisfaction,protection_satisfaction_strict,min_fs_i_max_dbm,max_fs_i_max_dbm,min_protection_margin_db,mean_protection_margin_db,final_w_delta,final_history_weighted_sum_rate,learning_rate
980.0,0.0,-316.0384216308594,9.154560089111328,244.4361572265625,316.0384216308594,1.939969539642334,0.0,2.2954113483428955,0.7509459257125854,-15.558784484863281,-120.0,5.311471939086914,7.671381950378418,0.7698412537574768,0.7698412537574768,38.72241973876953,0.0,0.0,1.0090192739773286e-14,9.75988631276084e-15,-109.96100616455078,-110.11385345458984,9.019291525658515e-17,0.5833333134651184,0.5833333134651184,-110.0,-110.0,-0.0389946885406971,0.11385363340377808,0.16151833534240723,316.0384216308594,0.0010000000474974513
981.0,-10.0,-235.78269958496094,640.5929565429688,182.07730102539062,235.78271484375,1.445057988166809,0.0,1.6614943146705627,0.7657485604286194,-14.826371192932129,-120.0,2.9898157119750977,5.000827431678772,0.738095223903656,0.7321428656578064,69.78034210205078,0.0,0.0,1.0359351011290496e-14,1.00189877620953e-14,-109.84667205810547,-109.9941177368164,3.5935118677379516e-16,0.1666666716337204,0.1666666716337204,-110.0,-110.0,-0.153325617313385,-0.00587598979473114,0.19898897409439087,235.78271484375,0.0010000000474974513
982.0,5.0,-290.847412109375,46.607460021972656,223.82794189453125,290.847412109375,1.7764122486114502,0.0,2.115301489830017,0.7601771950721741,-13.060261726379395,-120.0,4.555603504180908,6.944004535675049,0.761904776096344,0.75,50.121116638183594,0.0,0.0,1.0074776740133257e-14,8.94085542770982e-15,-109.96764373779297,-110.56017303466797,7.477691561655689e-17,0.5833333134651184,0.5,-110.0,-110.0,-0.03235446289181709,0.5601676106452942,0.18591076135635376,290.847412109375,0.0010000000474974513
983.0,15.0,-300.4538269042969,112.0703353881836,225.44216918945312,300.4538269042969,1.789223551750183,0.0,2.0519368648529053,0.7690091729164124,-12.37267017364502,-120.0,4.570979356765747,6.588881850242615,0.7777777910232544,0.7807539701461792,72.90203857421875,0.0,0.0,1.0034989908534828e-14,8.04550602707824e-15,-109.98483276367188,-111.25284576416016,3.499008401812789e-17,0.6666666865348816,0.5833333134651184,-110.0,-110.0,-0.015169494785368443,1.2528520822525024,0.20695257186889648,300.453857421875,0.0010000000474974513
984.0,-5.0,-311.3470458984375,21.561321258544922,226.9156494140625,311.3470458984375,1.8009178638458252,0.0,2.1263798475265503,0.7224459648132324,-20.3380069732666,-120.0,4.815173387527466,7.198194742202759,0.7301587462425232,0.7341269850730896,67.35580444335938,0.0,0.0,1.4391747071417632e-14,9.550753031050806e-15,-108.41886901855469,-110.2773208618164,4.391747246900932e-15,0.5833333134651184,0.5833333134651184,-110.0,-110.0,-1.5811353921890259,0.27732300758361816,0.16957628726959229,311.3470458984375,0.0010000000474974513
985.0,15.0,-355.8404541015625,135.28329467773438,271.62542724609375,355.8404541015625,2.155757427215576,0.0,2.5828510522842407,0.7206138968467712,-17.01243782043457,-120.0,6.274950981140137,9.082818031311035,0.7460317611694336,0.7480158805847168,16.791244506835938,0.0,0.0,1.0025083011183742e-14,9.221222486218046e-15,-109.98912048339844,-110.3796157836914,2.5083186667041596e-17,0.8333333134651184,0.8333333134651184,-110.0,-110.0,-0.01087976898998022,0.37962302565574646,0.15630047023296356,355.8404541015625,0.0010000000474974513
986.0,20.0,-323.2622985839844,58.512107849121094,236.24288940429688,323.2622985839844,1.8749436140060425,0.0,2.2527472972869873,0.7424759268760681,-14.840351104736328,-120.0,5.236953496932983,7.474093556404114,0.738095223903656,0.7390872836112976,38.88609313964844,0.0,0.0,1.001876583946312e-14,7.840344482857881e-15,-109.99185180664062,-111.34453582763672,1.8766014946419024e-17,0.8333333134651184,0.8333333134651184,-110.0,-110.0,-0.008142292499542236,1.344530701637268,0.17924389243125916,323.2622985839844,0.0010000000474974513
987.0,20.0,-327.0616455078125,28.136693954467773,243.89825439453125,327.0616455078125,1.9357004165649414,0.0,2.2360432147979736,0.7474446892738342,-13.545759201049805,-120.0,5.332247495651245,7.779905676841736,0.7460317611694336,0.754960298538208,34.80598449707031,0.0,0.0,1.0038600809988973e-14,8.574063056494396e-15,-109.98326873779297,-110.88348388671875,3.8600985472272975e-17,0.75,0.75,-110.0,-110.0,-0.016732005402445793,0.8834807276725769,0.15134844183921814,327.0616455078125,0.0010000000474974513
988.0,20.0,-340.7404479980469,18.41226577758789,259.2562255859375,340.7404479980469,2.057589054107666,0.0,2.4019705057144165,0.7589426636695862,-11.603959083557129,-120.0,5.5765464305877686,8.040275812149048,0.7936508059501648,0.778769850730896,31.020444869995117,0.0,0.0,1.0099509255160136e-14,9.195331230119324e-15,-109.95700073242188,-110.45276641845703,9.95094306434352e-17,0.6666666865348816,0.5,-110.0,-110.0,-0.043002739548683167,0.4527728259563446,0.17452885210514069,340.7404479980469,0.0010000000474974513
989.0,15.0,-295.0771179199219,39.12137222290039,243.32725524902344,295.0771179199219,1.9311686754226685,0.0,2.237764835357666,0.7782579064369202,-11.686652183532715,-120.0,5.190333127975464,7.415333986282349,0.8015872836112976,0.7797619104385376,49.34721374511719,0.0,0.0,1.0060697358483996e-14,7.619590756144465e-15,-109.97371673583984,-111.32630157470703,6.069753396729591e-17,0.8333333134651184,0.8333333134651184,-110.0,-110.0,-0.026280876249074936,1.3263076543807983,0.18747252225875854,295.0771179199219,0.0010000000474974513
990.0,20.0,-397.554931640625,39.983428955078125,311.168701171875,397.554931640625,2.469592809677124,0.0,2.9207276105880737,0.7615098357200623,-9.548877716064453,-120.0,7.540298223495483,10.132816314697266,0.7777777910232544,0.7867063283920288,14.234136581420898,0.0,0.0,1.0056318198146692e-14,8.91439581250349e-15,-109.97561645507812,-110.54144287109375,5.631837362999118e-17,0.8333333134651184,0.75,-110.0,-110.0,-0.02439003810286522,0.5414352416992188,0.1460316926240921,397.554931640625,0.0010000000474974513
991.0,25.0,-324.56591796875,100.38252258300781,250.3923797607422,324.56591796875,1.9872411489486694,0.0,2.3623775243759155,0.7494630813598633,-16.3839054107666,-120.0,5.621901035308838,7.976293563842773,0.7539682388305664,0.7628968358039856,38.51406478881836,0.0,0.0,1.0073565483018684e-14,9.377884617944518e-15,-109.9681625366211,-110.29561614990234,7.356565850198324e-17,0.8333333134651184,0.8333333134651184,-110.0,-110.0,-0.031832121312618256,0.2956133782863617,0.17274749279022217,324.56591796875,0.0010000000474974513
992.0,25.0,-289.28118896484375,87.87303161621094,227.0312957763672,289.28118896484375,1.8018356561660767,0.0,2.1655681133270264,0.7210325002670288,-18.034494400024414,-120.0,4.8704023361206055,7.319836974143982,0.7222222089767456,0.733134925365448,29.505271911621094,0.0,0.0,1.0093022676850062e-14,9.00180791859424e-15,-109.95978546142578,-110.59680938720703,9.302285233336177e-17,0.6666666865348816,0.5833333134651184,-110.0,-110.0,-0.04021255299448967,0.596815288066864,0.2030869722366333,289.2811584472656,0.0010000000474974513
993.0,25.0,-326.9481201171875,70.3265609741211,249.1619873046875,326.9481201171875,1.9774761199951172,0.0,2.267066478729248,0.7555354833602905,-16.20751190185547,-120.0,5.636920690536499,7.836435794830322,0.7698412537574768,0.7678571343421936,34.04487228393555,0.0,0.0,1.0078793370369137e-14,8.946434833733384e-15,-109.96591186523438,-110.56890869140625,7.879354585243678e-17,0.6666666865348816,0.6666666865348816,-110.0,-110.0,-0.03408544510602951,0.5689050555229187,0.1668822467327118,326.9480895996094,0.0010000000474974513
994.0,10.0,-332.76043701171875,43.94054412841797,254.85528564453125,332.76043701171875,2.022660970687866,0.0,2.405789017677307,0.7232599258422852,-16.374414443969727,-120.0,5.7775492668151855,8.394144058227539,0.738095223903656,0.738095223903656,51.318077087402344,0.0,0.0,1.0180588095904265e-14,7.6512935052943e-15,-109.92227172851562,-111.623046875,1.8058827138756409e-16,0.6666666865348816,0.6666666865348816,-110.0,-110.0,-0.07772860676050186,1.623055338859558,0.15753568708896637,332.76043701171875,0.0010000000474974513
995.0,-5.0,-285.850341796875,76.15864562988281,215.50555419921875,285.850341796875,1.7103615999221802,0.0,2.0551586151123047,0.7358099222183228,-13.918067932128906,-120.0,4.311684846878052,6.66127347946167,0.7460317611694336,0.7351190447807312,62.833805084228516,0.0,0.0,1.0047377765388422e-14,9.83025103375515e-15,-109.9794692993164,-110.077392578125,4.7377940871722035e-17,0.4166666567325592,0.3333333432674408,-110.0,-110.0,-0.020527342334389687,0.07738985866308212,0.17828892171382904,285.850341796875,0.0010000000474974513
996.0,15.0,-421.5418701171875,85.57545471191406,332.23077392578125,421.5418701171875,2.636752128601074,0.0,2.9255844354629517,0.7557141780853271,-8.794504165649414,-120.0,7.770599842071533,11.115940809249878,0.817460298538208,0.7996031641960144,11.906984329223633,0.0,0.0,1.0000314073740132e-14,9.300129534485415e-15,-109.99987030029297,-110.3376235961914,3.1424922343134543e-19,1.0,0.9166666865348816,-110.0,-110.0,-0.00013642119301948696,0.3376268446445465,0.14201706647872925,421.5418701171875,0.0010000000474974513
997.0,20.0,-314.45294189453125,128.4711151123047,245.5023193359375,314.45294189453125,1.948431134223938,0.0,2.24716055393219,0.7413580417633057,-15.234572410583496,-120.0,5.2815423011779785,7.894804000854492,0.7539682388305664,0.7529761791229248,25.965900421142578,0.0,0.0,1.0032257380246986e-14,9.543323705070439e-15,-109.98601531982422,-110.21553802490234,3.225755573028552e-17,0.6666666865348816,0.5833333134651184,-110.0,-110.0,-0.013986683450639248,0.21553261578083038,0.17840899527072906,314.45294189453125,0.0010000000474974513
998.0,-5.0,-286.9197082519531,119.08184051513672,215.856689453125,286.9197082519531,1.7131483554840088,0.0,2.0220119953155518,0.7379865050315857,-16.278553009033203,-120.0,4.404977321624756,6.664583444595337,0.7301587462425232,0.7390872836112976,65.75601959228516,0.0,0.0,1.0061031089465215e-14,9.551771164653406e-15,-109.97357177734375,-110.21233367919922,6.10312649485141e-17,0.5,0.5,-110.0,-110.0,-0.026424895972013474,0.21233083307743073,0.17577849328517914,286.919677734375,0.0010000000474974513
999.0,-10.0,-275.43194580078125,306.15631103515625,216.33335876464844,275.43194580078125,1.7169314622879028,0.0,1.926826000213623,0.7703792452812195,-14.728765487670898,-120.0,4.199296236038208,6.499938011169434,0.8095238208770752,0.77182537317276,70.1780014038086,0.0,0.0,1.0037289602986624e-14,8.286018491352257e-15,-109.98383331298828,-111.0016098022461,3.728977846992332e-17,0.75,0.75,-110.0,-110.0,-0.0161645095795393,1.0016134977340698,0.22124843299388885,275.43194580078125,0.0010000000474974513
1000.0,20.0,-269.3886413574219,565.9913940429688,217.44696044921875,269.3886413574219,1.7257695198059082,0.0,2.0237648487091064,0.7628017663955688,-13.291885375976562,-120.0,4.284264802932739,6.550424218177795,0.738095223903656,0.7519841194152832,70.87174224853516,0.0,0.0,2.338641704336536e-14,1.0384970369813149e-14,-106.31036376953125,-110.2702865600586,1.3386417218848659e-14,0.3333333432674408,0.3333333432674408,-110.0,-110.0,-3.6896371841430664,0.2702803313732147,0.18761329352855682,269.3886413574219,0.0010000000474974513
1001.0,10.0,-303.59466552734375,93.5869369506836,225.54800415039062,303.59466552734375,1.790063500404358,0.0,2.0449684858322144,0.7225386500358582,-16.119091033935547,-120.0,4.6278862953186035,7.024715781211853,0.738095223903656,0.733134925365448,69.50301361083984,0.0,0.0,1.0109021435157801e-14,8.484941637916087e-15,-109.95291137695312,-111.1459732055664,1.09021610641101e-16,0.5833333134651184,0.5833333134651184,-110.0,-110.0,-0.04709116369485855,1.1459664106369019,0.1842605322599411,303.59466552734375,0.0010000000474974513
1002.0,-10.0,-240.53627014160156,147.99050903320312,185.00120544433594,240.53628540039062,1.4682635068893433,0.0,1.7162551283836365,0.7366215586662292,-18.103811264038086,-120.0,3.002229928970337,5.296370148658752,0.7460317611694336,0.7172619104385376,67.6946029663086,0.0,0.0,2.6445562929734885e-14,1.3489595149186653e-14,-105.7764663696289,-108.95719146728516,1.6445563105218185e-14,0.0,0.0,-110.0,-110.0,-4.223527908325195,-1.0428059101104736,0.2710309326648712,240.53628540039062,0.0010000000474974513
1003.0,15.0,-257.0176696777344,4167.0927734375,205.80355834960938,257.0176696777344,1.633361577987671,0.0,1.9557138085365295,0.7304642796516418,-16.945785522460938,-120.0,4.18541693687439,6.313210606575012,0.7222222089767456,0.721230149269104,54.71234130859375,0.0,0.0,1.0415647362063858e-14,9.550122838538049e-15,-109.82313537597656,-110.2290267944336,4.156475375471577e-16,0.4166666567325592,0.4166666567325592,-110.0,-110.0,-0.17686282098293304,0.22902484238147736,0.20068524777889252,257.0176696777344,0.0010000000474974513
1004.0,0.0,-297.7865295410156,39.30790328979492,244.0066680908203,297.7865295410156,1.936560869216919,0.0,2.163197159767151,0.784442126750946,-12.632744789123535,-120.0,5.079417943954468,7.446433424949646,0.7936508059501648,0.7966269850730896,44.49409866333008,0.0,0.0,1.0093912908477626e-14,9.687949498616427e-15,-109.95940399169922,-110.14478302001953,9.391308396092604e-17,0.4166666567325592,0.4166666567325592,-110.0,-110.0,-0.040595583617687225,0.14478890597820282,0.17961575090885162,297.78656005859375,0.0010000000474974513
1005.0,-5.0,-268.0343933105469,32.86182403564453,216.53379821777344,268.0343933105469,1.7185221910476685,0.0,2.027078151702881,0.7823198437690735,-11.204336166381836,-120.0,4.3384692668914795,6.345212936401367,0.7857142686843872,0.7857142686843872,52.09934616088867,0.0,0.0,1.2504553429770315e-14,1.019268880858874e-14,-109.0293197631836,-109.94183349609375,2.5045536052536142e-15,0.25,0.25,-110.0,-110.0,-0.9706819653511047,-0.058164551854133606,0.16824649274349213,268.0343933105469,0.0010000000474974513
1006.0,15.0,-313.3293151855469,94.56694030761719,237.44754028320312,313.3293151855469,1.8845043182373047,0.0,2.2358503341674805,0.7654955387115479,-13.043046951293945,-120.0,5.082277297973633,7.470876574516296,0.761904776096344,0.7648809552192688,39.36540222167969,0.0,0.0,1.0041871204198322e-14,8.042412662754867e-15,-109.98184967041016,-111.3144760131836,4.187137968162183e-17,0.4166666567325592,0.3333333432674408,-110.0,-110.0,-0.01814664714038372,1.314479947090149,0.18508799374103546,313.329345703125,0.0010000000474974513
1007.0,-5.0,-290.46197509765625,221.04397583007812,220.9676971435547,290.46197509765625,1.7537119388580322,0.0,2.2349435091018677,0.7270779609680176,-19.410045623779297,-120.0,4.858026504516602,7.115371584892273,0.738095223903656,0.7232142686843872,75.22359466552734,0.0,0.0,3.749140619268773e-14,1.2164608614851063e-14,-104.26068878173828,-109.57933807373047,2.749140636817103e-14,0.4166666567325592,0.4166666567325592,-110.0,-110.0,-5.739317417144775,-0.4206635057926178,0.18065382540225983,290.46197509765625,0.0010000000474974513
1008.0,15.0,-253.70582580566406,261.3068542480469,187.0597686767578,253.70584106445312,1.484601378440857,0.0,1.7729411721229553,0.6976342797279358,-20.429975509643555,-120.0,3.358610153198242,5.645734786987305,0.682539701461792,0.6815476417541504,69.19572448730469,0.0,0.0,1.0114890526449326e-14,8.5353917672875e-15,-109.95039367675781,-111.39984130859375,1.1489070193262604e-16,0.4166666567325592,0.3333333432674408,-110.0,-110.0,-0.0496118888258934,1.3998441696166992,0.24380207061767578,253.70584106445312,0.0010000000474974513
1009.0,15.0,-325.69317626953125,17.284603118896484,249.591064453125,325.69317626953125,1.9808814525604248,0.0,2.2881522178649902,0.729323148727417,-15.721602439880371,-120.0,5.498351573944092,8.127559185028076,0.7460317611694336,0.7440476417541504,40.42598342895508,0.0,0.0,1.2751935331246564e-14,9.627760184417484e-15,-108.94424438476562,-110.214599609375,2.7519355067298634e-15,0.6666666865348816,0.5833333134651184,-110.0,-110.0,-1.0557609796524048,0.21460460126399994,0.1819549947977066,325.69317626953125,0.0010000000474974513
1010.0,15.0,-276.66888427734375,127.513671875,217.1815948486328,276.66888427734375,1.7236634492874146,0.0,1.9772135019302368,0.7674012780189514,-12.63054084777832,-120.0,4.2147300243377686,6.492987036705017,0.761904776096344,0.7628968358039856,64.86641693115234,0.0,0.0,1.393362760782925e-14,9.390455433914719e-15,-108.55935668945312,-110.58878326416016,3.933627783312549e-15,0.25,0.25,-110.0,-110.0,-1.4406418800354004,0.5887957215309143,0.1963682472705841,276.66888427734375,0.0010000000474974513
1011.0,10.0,-365.3135986328125,50.70061492919922,283.2796325683594,365.3135986328125,2.248250961303711,0.0,2.6515616178512573,0.7437530755996704,-11.877192497253418,-120.0,6.577256679534912,9.05631709098816,0.7460317611694336,0.7628968358039856,22.859167098999023,0.0,0.0,1.0034713775794023e-14,8.233213610387476e-15,-109.98494720458984,-110.98177337646484,3.471395127732299e-17,0.9166666865348816,0.8333333134651184,-110.0,-110.0,-0.015050003305077553,0.9817684292793274,0.14947468042373657,365.3135986328125,0.0010000000474974513
1012.0,15.0,-247.84222412109375,67.91999053955078,196.17901611328125,247.8422393798828,1.556976318359375,0.0,1.8514516949653625,0.7512252330780029,-18.565046310424805,-120.0,3.661771297454834,5.7558900117874146,0.761904776096344,0.7440476417541504,70.49491882324219,0.0,0.0,1.0095002192847796e-14,9.361621585357235e-15,-109.95893859863281,-110.34063720703125,9.500236833109507e-17,0.5833333134651184,0.5833333134651184,-110.0,-110.0,-0.041064366698265076,0.34062984585762024,0.21416231989860535,247.84222412109375,0.0010000000474974513
1013.0,5.0,-311.17724609375,115.43536376953125,250.29574584960938,311.17724609375,1.9864741563796997,0.0,2.3383208513259888,0.7423847913742065,-16.599592208862305,-120.0,5.577616930007935,8.142744779586792,0.7698412537574768,0.7599206566810608,63.009525299072266,0.0,0.0,1.0080300241982303e-14,8.687959341746945e-15,-109.96526336669922,-110.69986724853516,8.030041746560218e-17,0.75,0.75,-110.0,-110.0,-0.03473487123847008,0.699868381023407,0.16707943379878998,311.17724609375,0.0010000000474974513
1014.0,25.0,-301.3800964355469,29.653169631958008,235.75674438476562,301.3800964355469,1.871085286140442,0.0,2.158737897872925,0.7553839087486267,-13.255806922912598,-120.0,5.077267408370972,7.257778286933899,0.7698412537574768,0.766865074634552,40.38247299194336,0.0,0.0,1.0045583749606138e-14,9.450579526576724e-15,-109.98025512695312,-110.25557708740234,4.558392508943743e-17,0.6666666865348816,0.6666666865348816,-110.0,-110.0,-0.019751835614442825,0.25557205080986023,0.1759047508239746,301.380126953125,0.0010000000474974513
1015.0,-5.0,-307.9265441894531,31.41074562072754,248.2742919921875,307.9265441894531,1.970430850982666,0.0,2.3035441637039185,0.7677317261695862,-13.447249412536621,-120.0,5.551925182342529,7.636513829231262,0.7698412537574768,0.7807539701461792,63.662620544433594,0.0,0.0,1.0052622593397821e-14,7.479916717208126e-15,-109.97720336914062,-111.43604278564453,5.262276888112066e-17,0.8333333134651184,0.8333333134651184,-110.0,-110.0,-0.022793805226683617,1.4360464811325073,0.18628636002540588,307.9265441894531,0.0010000000474974513
1016.0,10.0,-320.00128173828125,75.18029022216797,265.451904296875,320.00128173828125,2.1067612171173096,0.0,2.398475170135498,0.7766530513763428,-12.334162712097168,-120.0,6.026803016662598,8.150885820388794,0.7857142686843872,0.7966269850730896,28.575136184692383,0.0,0.0,1.0057077139667431e-14,8.237901090717582e-15,-109.97528076171875,-110.92911529541016,5.707731515073103e-17,0.6666666865348816,0.6666666865348816,-110.0,-110.0,-0.024717791005969048,0.9291186332702637,0.1531759351491928,320.00128173828125,0.0010000000474974513
1017.0,5.0,-431.87701416015625,41.0924072265625,307.03411865234375,431.8770446777344,2.4367787837982178,0.0,3.00070059299469,0.6876181960105896,-18.390443801879883,-120.0,7.587021827697754,10.660118103027344,0.7301587462425232,0.7222222089767456,41.92709732055664,0.0,0.0,9.729995367085183e-15,9.38104320380483e-15,-110.1188735961914,-110.2804946899414,0.0,1.0,1.0,-110.0,-110.0,0.11887340247631073,0.28049609065055847,0.14488716423511505,431.8770446777344,0.0010000000474974513
1018.0,5.0,-338.1510925292969,107.63111877441406,273.8680114746094,338.151123046875,2.173555612564087,0.0,2.6066659688949585,0.7727630734443665,-11.358658790588379,-120.0,6.271884918212891,8.795564651489258,0.7777777910232544,0.7857142686843872,27.298065185546875,0.0,0.0,1.0004590743090819e-14,8.329623747476908e-15,-109.99800872802734,-110.947509765625,4.590918574118308e-18,0.75,0.75,-110.0,-110.0,-0.0019934182055294514,0.9475201964378357,0.14589135348796844,338.1510925292969,0.0010000000474974513
1019.0,25.0,-401.4787902832031,65.17276000976562,318.51318359375,401.47882080078125,2.5278823375701904,0.0,2.8458889722824097,0.7941399812698364,-5.741751670837402,-120.0,7.46075177192688,9.971450328826904,0.8253968358039856,0.8224206566810608,17.004480361938477,0.0,0.0,1.0026020676656353e-14,9.470617785009919e-15,-109.98871612548828,-110.2474594116211,2.6020852139652106e-17,0.75,0.75,-110.0,-110.0,-0.011285919696092606,0.2474536895751953,0.15169936418533325,401.47882080078125,0.0010000000474974513
1020.0,10.0,-241.40621948242188,43.17173767089844,208.35769653320312,241.40623474121094,1.6536325216293335,0.0,1.8258565068244934,0.8012593388557434,-10.140684127807617,-120.0,3.7186012268066406,5.865622878074646,0.7936508059501648,0.7976190447807312,69.60093688964844,0.0,0.0,1.1929293544741398e-14,1.0346484580821703e-14,-109.23384857177734,-109.8569107055664,1.929293720224698e-15,0.0833333358168602,0.0833333358168602,-110.0,-110.0,-0.7661474347114563,-0.14308661222457886,0.18998925387859344,241.40625,0.0010000000474974513
1021.0,-10.0,-232.15234375,276.6713562011719,191.46524047851562,232.15235900878906,1.5195653438568115,0.0,1.7506325840950012,0.7530564665794373,-15.946155548095703,-120.0,3.399725556373596,5.439185619354248,0.761904776096344,0.7430555820465088,63.93986511230469,0.0,0.0,2.276918752283294e-14,1.0644513123313128e-14,-106.42652893066406,-110.04712677001953,1.276918769831624e-14,0.3333333432674408,0.3333333432674408,-110.0,-110.0,-3.5734753608703613,0.04712653160095215,0.2804563343524933,232.15234375,0.0010000000474974513
1022.0,5.0,-320.9911193847656,43.05828094482422,243.33255004882812,320.99114990234375,1.9312107563018799,0.0,2.3236465454101562,0.7452664375305176,-14.042887687683105,-120.0,5.406162738800049,7.746346354484558,0.7460317611694336,0.7430555820465088,26.311845779418945,0.0,0.0,1.007647588822545e-14,9.342315163390468e-15,-109.96691131591797,-110.39226531982422,7.647606370874901e-17,0.75,0.75,-110.0,-110.0,-0.03308683633804321,0.3922674357891083,0.164669468998909,320.99114990234375,0.0010000000474974513
1023.0,5.0,-309.8970947265625,36.986576080322266,230.85183715820312,309.8971252441406,1.8321574926376343,0.0,2.166725754737854,0.744350790977478,-14.854736328125,-120.0,5.065548896789551,7.182999610900879,0.7539682388305664,0.7480158805847168,27.281835556030273,0.0,0.0,1.0067660816343374e-14,9.339404758183702e-15,-109.97071838378906,-110.33639526367188,6.766099182667351e-17,0.6666666865348816,0.6666666865348816,-110.0,-110.0,-0.029285727068781853,0.33639511466026306,0.17219054698944092,309.8971252441406,0.0010000000474974513
1024.0,25.0,-335.75079345703125,67.51583862304688,247.12789916992188,335.7508239746094,1.9613325595855713,0.0,2.2264598608016968,0.7435925602912903,-14.275741577148438,-120.0,5.101056337356567,7.579191207885742,0.7777777910232544,0.773809552192688,30.635618209838867,0.0,0.0,1.0085528976365703e-14,8.54722905272538e-15,-109.96300506591797,-110.84305572509766,8.552915184900298e-17,0.75,0.75,-110.0,-110.0,-0.036986835300922394,0.8430644869804382,0.16871868073940277,335.7508239746094,0.0010000000474974513
1025.0,10.0,-314.76324462890625,14.20949649810791,235.33560180664062,314.7632751464844,1.867742896080017,0.0,2.1803919076919556,0.7408933639526367,-15.527336120605469,-120.0,4.969243764877319,7.563036680221558,0.761904776096344,0.7470238208770752,34.9037971496582,0.0,0.0,1.0069009292795403e-14,9.208166320369068e-15,-109.97012329101562,-110.37361907958984,6.900946827870236e-17,0.6666666865348816,0.6666666865348816,-110.0,-110.0,-0.029867449775338173,0.37361839413642883,0.17392246425151825,314.7632751464844,0.0010000000474974513
1026.0,15.0,-255.4172821044922,181.87840270996094,215.80064392089844,255.41729736328125,1.7127034664154053,0.0,1.941556692123413,0.8031095862388611,-11.423501968383789,-120.0,4.191103219985962,6.084226727485657,0.817460298538208,0.7926587462425232,68.16522979736328,0.0,0.0,1.0053115566573123e-14,9.529705956377432e-15,-109.97698974609375,-110.22235107421875,5.3115742056422666e-17,0.75,0.75,-110.0,-110.0,-0.023006930947303772,0.22234876453876495,0.16642852127552032,255.4172821044922,0.0010000000474974513
1027.0,0.0,-250.59678649902344,36.778560638427734,197.82957458496094,250.5968017578125,1.5700759887695312,0.0,1.779737412929535,0.7738656401634216,-14.025215148925781,-120.0,3.429148554801941,5.611062288284302,0.7698412537574768,0.7519841194152832,70.18617248535156,0.0,0.0,1.027138579268519e-14,9.823901674782531e-15,-109.88370513916016,-110.09076690673828,2.713859681684888e-16,0.25,0.25,-110.0,-110.0,-0.11629045754671097,0.09076929092407227,0.23432263731956482,250.5968017578125,0.0010000000474974513
1028.0,10.0,-273.9429626464844,125.85941314697266,232.32965087890625,273.9429931640625,1.843886137008667,5.3744573236258475e-09,2.1406668424606323,0.8056507706642151,-9.482887268066406,-120.0,4.787956953048706,6.79865825176239,0.817460298538208,0.8105158805847168,43.09296798706055,0.0,0.0,1.0053211281296163e-14,8.635410264732236e-15,-109.9769515991211,-110.72432708740234,5.32114567794624e-17,0.6666666865348816,0.5833333134651184,-110.0,-110.0,-0.023048048838973045,0.7243213653564453,0.17870448529720306,273.9429931640625,0.0010000000474974513
1029.0,20.0,-226.6868438720703,111.65025329589844,188.6048583984375,226.68685913085938,1.4968639612197876,0.0,1.7854853868484497,0.7440832853317261,-14.265141487121582,-120.0,3.374417781829834,5.595458149909973,0.7222222089767456,0.711309552192688,65.48355102539062,0.0,0.0,1.6414482078251635e-14,1.0354112959544675e-14,-107.84772491455078,-109.90677642822266,6.414482253734935e-15,0.25,0.25,-110.0,-110.0,-2.1522717475891113,-0.09322432428598404,0.2666782736778259,226.68685913085938,0.0010000000474974513
1030.0,0.0,-228.12937927246094,311.9949951171875,181.44125366210938,228.12939453125,1.4400099515914917,0.0,1.7218617796897888,0.7657110691070557,-11.485586166381836,-120.0,2.9784696102142334,5.148015141487122,0.7142857313156128,0.7083333134651184,70.63641357421875,0.0,0.0,1.1776212668315918e-14,1.0156191852957446e-14,-109.28994750976562,-109.9394760131836,1.7762128437992172e-15,0.0833333358168602,0.0833333358168602,-110.0,-110.0,-0.7100564241409302,-0.060528527945280075,0.2635858356952667,228.12939453125,0.0010000000474974513
1031.0,0.0,-290.490234375,54.16225814819336,230.60494995117188,290.4902648925781,1.830198049545288,0.0,2.182463526725769,0.7649685740470886,-11.388910293579102,-120.0,4.8803160190582275,7.18227756023407,0.7460317611694336,0.7559523582458496,46.63081359863281,0.0,0.0,2.1718710814175313e-14,1.0723328692022194e-14,-106.63166046142578,-109.87152099609375,1.1718710989658612e-14,0.6666666865348816,0.5833333134651184,-110.0,-110.0,-3.368340492248535,-0.12848608195781708,0.17222052812576294,290.4902648925781,0.0010000000474974513
