algorithm,tau_rms_ns,channel_modeling,sum_rate_bps_per_hz,weighted_sum_rate_bps_per_hz,avg_user_rate_bps_per_hz,p05_user_rate_bps_per_hz,p50_user_rate_bps_per_hz,jain_fairness,avg_sinr_db,p05_sinr_db,p50_sinr_db,p75_sinr_db,coverage_rate,coverage_sinr,max_bs_power_watt,max_bs_power_violation_watt,runtime_sec,max_fs_interference_watt,mean_fs_interference_watt,max_fs_interference_dbm,mean_fs_interference_dbm,max_fs_violation_watt,protection_satisfaction,protection_satisfaction_strict,min_fs_i_max_dbm,max_fs_i_max_dbm,min_protection_margin_db,mean_protection_margin_db,final_w_delta,final_history_weighted_sum_rate,sweep_value,batch_index,num_iterations_or_layers,converged,used_unfolding,pf_utility,pf_avg_rate_bps_per_hz,pf_p05_rate_bps_per_hz,pf_jain_fairness,pf_slots,bc50_hz,bc90_hz,group_bandwidth_hz,group_over_bc50,group_over_bc90,flat_ok_bc50,flat_ok_bc90,mean_active_tones_per_bs,min_active_tones_per_bs,max_active_tones_per_bs,active_fraction
du_pf_soft,400.0,selective,221.63203048706055,220.08330472310385,1.7589843769868214,0.5473325047641993,1.8638420552015305,0.8904903630415598,-13.62132716178894,-120.0,4.3677402685085935,6.369646444916725,0.8783068706591924,0.7959036057194074,57.104044119517006,0.0,14.412244313435318,1.1299077315061676e-14,9.60294568365992e-15,-109.54232819875081,-110.28996340433757,1.2990774905449753e-15,0.36458333550641936,0.3298611134911577,-110.0,-110.0,-0.45767117260644835,0.28996268336777575,0.1760830283164978,220.08330790201822,5.0,11.5,16.0,0.0,1.0,45.11811853252166,1.4420525231399195,1.1636872389812438,0.9872799370140853,8.0,499999.99999999994,49999.99999999999,511875.0,1.0237500000000002,10.2375,0.0,0.0,,,,
du_pf_soft,800.0,flat,256.2564926147461,254.52582613627115,2.0337816923856735,0.018119883245212076,2.242823255558809,0.8490234240889549,-6.578554789225261,-117.8848705291748,5.305488054951032,7.251774574319522,0.8644179801146189,0.8558821106950442,42.937270164489746,0.0,14.43274172306216,1.0784300452906163e-14,9.382325294049617e-15,-109.73769187927246,-110.37354151407878,7.843006283894628e-16,0.4756944465140502,0.45138888775060576,-110.0,-110.0,-0.26230750494869426,0.3735439945012331,0.1357500059530139,254.52582867940268,5.0,11.5,16.0,0.0,1.0,57.202722195853234,1.5898573478932105,1.2224038687585024,0.9840904892724519,8.0,249999.99999999997,24999.999999999996,511875.0,2.0475000000000003,20.475,0.0,0.0,,,,
du_pf_soft,800.0,selective,223.66497357686362,222.03369585673013,1.7751188327868779,0.5411401097662747,1.8783476303021114,0.8907554894685745,-13.822699387868246,-120.0,4.45340883731842,6.476119011640549,0.8673941691716512,0.7957382649183273,55.24547449747721,0.0,14.44150670276334,1.1665384724621758e-14,9.697495630518063e-15,-109.51778952280681,-110.24102973937988,1.665384900105057e-15,0.34027777798473835,0.31944444713493186,-110.0,-110.0,-0.48220999585464597,0.2410310280198852,0.17685527602831522,222.0337003072103,5.0,11.5,16.0,0.0,1.0,45.44880341715657,1.4452520109038183,1.1653954499553472,0.9874698896065803,8.0,249999.99999999997,24999.999999999996,511875.0,2.0475000000000003,20.475,0.0,0.0,,,,
pf_fs_cognitive,10.0,flat,473.32639185587567,467.3346633911133,3.75655867656072,0.0,4.307324563463529,0.7956156407793363,-7.290155778328578,-120.0,12.353598554929098,15.40731574098269,0.8492063482602438,0.8310185223817825,8.281144897143045,0.0,43.460037035712354,1.00029744630553e-14,8.374066083911683e-15,-109.99872493743896,-110.95128313700359,1.1491695995399093e-17,0.9409722263614336,0.9409722263614336,-110.0,-110.0,-0.001274917817501849,0.9512827570239702,0.04528094828128815,467.334664662679,5.0,11.5,48.0,0.0,0.0,115.71776675586086,2.5601104931693954,1.804959843111664,0.9646520487694165,8.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,8.0,8.0,8.0,0.5
pf_fs_cognitive,10.0,selective,473.47949091593426,467.1056772867839,3.7577737271785736,0.011612445496398097,4.289701372385025,0.8024056057135264,-8.25969355305036,-120.0,12.460019846757254,15.47106820344925,0.8627645423014959,0.8232886915405592,8.18681832154592,0.0,43.4993814623449,1.0008010744494476e-14,8.407550813917343e-15,-109.99653212229411,-110.92187404632568,1.1787804596543409e-17,0.9444444477558136,0.930555559694767,-110.0,-110.0,-0.003468812396144235,0.9218734664221605,0.045210520115991436,467.10567474365234,5.0,11.5,48.0,0.0,0.0,114.76682748635335,2.5400747860424038,1.8030215036255919,0.9657449906188452,8.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,8.0,8.0,8.0,0.5
pf_fs_cognitive,20.0,flat,463.5774790445964,459.3161328633626,3.6791863242785134,2.3513222480175955e-09,4.256834581494331,0.7958619842926661,-8.064885338147482,-120.0,12.11352851986885,15.022396256526312,0.8402777761220932,0.8277943134307861,7.816185037295024,0.0,42.9260542341896,1.0008716358232578e-14,8.222660885707148e-15,-109.99623521169026,-111.04732958475749,1.5734484028195883e-17,0.930555559694767,0.9236111119389534,-110.0,-110.0,-0.0037641279316934137,1.0473313108086586,0.04828477565509578,459.3161328633626,5.0,11.5,48.0,0.0,0.0,110.95312034186111,2.4664759270340952,1.7552083054363523,0.9673032785837584,8.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,8.0,8.0,8.0,0.5
pf_fs_cognitive,20.0,selective,455.7173334757487,451.0493100484212,3.6168042023976645,0.08820025415266268,4.104775125781695,0.8160499259829521,-9.746206363042196,-120.0,12.004071921110153,14.920599455634752,0.8763227462768555,0.8162202363212904,8.390985568364462,0.0,42.9546403423495,1.0129134408955553e-14,8.264218404388773e-15,-109.95158767700195,-111.02653725941975,1.4131107127906642e-16,0.9027777823309103,0.9027777823309103,-110.0,-110.0,-0.04841090009637602,1.026537804088245,0.05248667967195312,451.04931386311847,5.0,11.5,48.0,0.0,0.0,108.86857782379415,2.4242387034010933,1.7659683449914934,0.969903230490255,8.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,8.0,8.0,8.0,0.5
pf_fs_cognitive,50.0,flat,475.2438774108887,468.1907437642415,3.771776795387268,0.002874765716493736,4.377360304196675,0.7913196384906769,-7.60819457968076,-120.0,12.552587270736694,15.530327826738358,0.8409391442934672,0.8253761554757754,8.285140216350555,0.0,42.62235666473862,9.995722308133066e-15,8.334857528764953e-15,-110.00188159942627,-110.97810967763265,9.745361109437007e-18,0.965277781089147,0.961805559694767,-110.0,-110.0,0.001882830304869761,0.9781089213987192,0.04217411430242161,468.1907488505046,5.0,11.5,48.0,0.0,0.0,115.94197945030457,2.5626082302337454,1.81120434569699,0.9640321127494481,8.0,3999999.9999999995,399999.99999999994,511875.0,0.12796875000000002,1.2796875,1.0,0.0,8.0,8.0,8.0,0.5
pf_fs_cognitive,50.0,selective,448.3218053181966,441.87185223897296,3.5581095814704895,0.3001911190156969,3.9602621595064798,0.8312529996037483,-11.317499538262686,-120.0,11.916852325201035,14.876574834187826,0.9007936442891756,0.8031167338291804,11.243307173252106,0.0,42.593988425602824,1.0011676350159799e-14,8.528703242205587e-15,-109.994948387146,-110.84249305725098,1.780240908979885e-17,0.927083340783914,0.927083340783914,-110.0,-110.0,-0.00504880741694554,0.8424916937947273,0.05866808746941388,441.87185033162433,5.0,11.5,48.0,0.0,0.0,110.74017280613405,2.4544688187840387,1.7945838990920926,0.9705290674120396,8.0,3999999.9999999995,399999.99999999994,511875.0,0.12796875000000002,1.2796875,1.0,0.0,8.0,8.0,8.0,0.5
pf_fs_cognitive,100.0,flat,454.1900355021159,449.1756223042806,3.604682813088099,1.9438209468110774e-05,4.18228276570638,0.8026419008771578,-7.505367537339528,-120.0,11.834625353415808,14.67450346549352,0.8482142786184946,0.8338293681542078,11.549887677033743,0.0,43.0843069635254,9.998699487770508e-15,8.365602177772324e-15,-110.00065199534099,-110.94473393758138,2.0398988589606908e-17,0.9340277761220932,0.9236111094554266,-110.0,-110.0,0.0006539801300580924,0.9447330875943104,0.05652867048047483,449.1756235758464,5.0,11.5,48.0,0.0,0.0,113.19110811780097,2.5099063133946626,1.7684647362542307,0.9670043540284904,8.0,1999999.9999999998,199999.99999999997,511875.0,0.25593750000000004,2.559375,1.0,0.0,8.0,8.0,8.0,0.5
pf_fs_cognitive,100.0,selective,417.1735248565674,412.3278166453044,3.3109009861946106,0.43075004895217717,3.6339689369002977,0.8492822249730428,-12.884577671686808,-120.0,10.993885854880014,13.776638026038805,0.9014550149440765,0.7975777139266332,16.533755997816723,0.0,43.08933122789798,1.002698442368513e-14,8.603517815495256e-15,-109.98849741617839,-110.7982629140218,3.409628779357726e-17,0.9166666703919569,0.8993055609365305,-110.0,-110.0,-0.011501332507699876,0.7982641241202751,0.08502791193313897,412.32781982421875,5.0,11.5,48.0,0.0,0.0,105.00959970026332,2.3516580854170903,1.7475820740706671,0.9743711210253213,8.0,1999999.9999999998,199999.99999999997,511875.0,0.25593750000000004,2.559375,1.0,0.0,8.0,8.0,8.0,0.5
pf_fs_cognitive,200.0,flat,448.02305539449054,442.2346649169922,3.555738533536593,0.0013731646661957104,4.1052030349771185,0.802743618686994,-7.635708222786586,-120.0,11.613821923732758,14.39270062247912,0.8475529054800669,0.8317625646789869,12.257749080657959,0.0,42.912716061924584,9.991659373429404e-15,8.290397986973437e-15,-110.0036891301473,-111.02832825978597,1.654668274549435e-17,0.930555559694767,0.930555559694767,-110.0,-110.0,0.003689215283278221,1.0283291637897491,0.056932929049556456,442.2346700032552,5.0,11.5,48.0,0.0,0.0,113.45510602350492,2.5118406712608086,1.7778704987297071,0.9664973287663265,8.0,999999.9999999999,99999.99999999999,511875.0,0.5118750000000001,5.11875,1.0,0.0,8.0,8.0,8.0,0.5
pf_fs_cognitive,200.0,selective,383.1817989349365,378.879820505778,3.041125367085139,0.5390697787515819,3.3182218223810196,0.8598652109503746,-14.182027419408163,-120.0,9.922089050213495,12.595658019185066,0.905092587073644,0.7912326355775198,22.20513178904851,0.0,42.871483817774184,1.0479793025987269e-14,8.547737801889324e-15,-109.8378054300944,-110.8744633992513,5.068425633664237e-16,0.8749999996895591,0.864583334264656,-110.0,-110.0,-0.16219236843195972,0.874463215470314,0.10839886070849995,378.8798198699951,5.0,11.5,48.0,0.0,0.0,100.80328565220655,2.2705298582480284,1.7078884279122573,0.9761478856356228,8.0,999999.9999999999,99999.99999999999,511875.0,0.5118750000000001,5.11875,1.0,0.0,8.0,8.0,8.0,0.5
pf_fs_cognitive,400.0,flat,461.2925631205241,454.98191324869794,3.661052107810974,5.732580158716397e-08,4.194747135043144,0.8016487682859103,-6.999244699875514,-120.0,12.006249725818634,14.880115379889807,0.846230149269104,0.8345114141702652,8.109481116135916,0.0,42.95838117917689,9.994176861227762e-15,8.53216065423108e-15,-110.00256824493408,-110.83651510874431,1.262389670156234e-17,0.9340277835726738,0.9201388930281004,-110.0,-110.0,0.002569232437233874,0.836516011506319,0.047991794689248,454.98191197713214,5.0,11.5,48.0,0.0,0.0,114.14859731125232,2.525301095933327,1.8023954104036048,0.965662076688801,8.0,499999.99999999994,49999.99999999999,511875.0,1.0237500000000002,10.2375,0.0,0.0,8.0,8.0,8.0,0.5
