step,snr_db,loss,grad_norm,sum_rate_bps_per_hz,weighted_sum_rate_bps_per_hz,avg_user_rate_bps_per_hz,p05_user_rate_bps_per_hz,p50_user_rate_bps_per_hz,jain_fairness,avg_sinr_db,p05_sinr_db,coverage_rate,coverage_sinr,max_bs_power_watt,max_bs_power_violation_watt,runtime_sec,max_fs_interference_watt,mean_fs_interference_watt,max_fs_interference_dbm,mean_fs_interference_dbm,max_fs_violation_watt,protection_satisfaction,protection_satisfaction_strict,min_fs_i_max_dbm,max_fs_i_max_dbm,min_protection_margin_db,mean_protection_margin_db,final_w_delta,final_history_weighted_sum_rate,mean_active_tones_per_bs,min_active_tones_per_bs,max_active_tones_per_bs,active_fraction,learning_rate
256.0,15.0,-1071.15185546875,61.93671798706055,506.61895751953125,1071.15185546875,4.020785331726074,0.0,2.930076837539673,0.4027588963508606,-28.40831184387207,-120.0,0.5476190447807312,0.5396825671195984,75.16767883300781,0.0,0.0,4.2127421343018945e-12,7.626117077240424e-13,-83.75435638427734,-94.27596282958984,4.202742320824626e-12,0.0,0.0,-110.0,-110.0,-26.245647430419922,-15.724034309387207,0.3338778018951416,1071.15185546875,2.0,2.0,2.0,0.5,0.0020000000949949026
257.0,-5.0,-785.5416259765625,16.906381607055664,469.4364318847656,785.5416259765625,3.7256860733032227,0.0,3.1139475107192993,0.5091730356216431,-21.457305908203125,-120.0,0.6428571343421936,0.636904776096344,66.7538070678711,0.0,0.0,5.812455551590379e-13,1.9943949107221332e-13,-92.35639953613281,-97.75275421142578,5.712455790514437e-13,0.0,0.0,-110.0,-110.0,-17.643596649169922,-12.247245788574219,0.048358723521232605,785.5416259765625,2.0,2.0,2.0,0.5,0.0020000000949949026
258.0,-10.0,-579.2459716796875,11.110769271850586,396.6235046386719,579.2459716796875,3.147805690765381,0.0,3.3642810583114624,0.5955768823623657,-17.483062744140625,-120.0,0.7063491940498352,0.6805555820465088,79.43266296386719,0.0,0.0,6.7271101883426e-13,2.760423183437166e-13,-91.72171020507812,-96.48123931884766,6.627110427266658e-13,0.0,0.0,-110.0,-110.0,-18.278284072875977,-13.518749237060547,0.07264299690723419,579.2459716796875,2.0,2.0,2.0,0.5,0.0020000000949949026
259.0,10.0,-1101.418212890625,27.165491104125977,514.874267578125,1101.418212890625,4.0863037109375,0.0,2.359391450881958,0.4227758049964905,-24.791969299316406,-120.0,0.5714285969734192,0.5595238208770752,78.4013900756836,0.0,0.0,7.112700727875121e-13,2.3228502996942846e-13,-91.47965240478516,-97.6859130859375,7.012700966799179e-13,0.0,0.0,-110.0,-110.0,-18.52034568786621,-12.3140869140625,0.10429929196834564,1101.418212890625,2.0,2.0,2.0,0.5,0.0020000000949949026
260.0,15.0,-1090.71484375,172.02969360351562,529.2203979492188,1090.71484375,4.200161933898926,0.0,2.1811856031417847,0.4056435227394104,-27.067171096801758,-120.0,0.60317462682724,0.5734127163887024,79.43267059326172,0.0,0.0,5.597116195001084e-13,1.6508392959926899e-13,-92.5203628540039,-99.0032958984375,5.497116433925142e-13,0.0,0.0,-110.0,-110.0,-17.479642868041992,-10.996696472167969,0.17375309765338898,1090.71484375,2.0,2.0,2.0,0.5,0.0020000000949949026
261.0,20.0,-1037.6796875,1537.30810546875,448.32110595703125,1037.6796875,3.5581040382385254,0.0,1.120552897453308,0.36532077193260193,-30.126060485839844,-120.0,0.5079365372657776,0.4960317313671112,79.43267822265625,0.0,0.0,1.5703862906238375e-12,2.590016146431645e-13,-88.03993225097656,-98.5928726196289,1.5603862603061347e-12,0.0,0.0,-110.0,-110.0,-21.960063934326172,-11.407124519348145,0.9537799954414368,1037.6796875,2.0,2.0,2.0,0.5,0.0020000000949949026
262.0,5.0,-957.8077392578125,14.846894264221191,489.60614013671875,957.8077392578125,3.885762929916382,0.0,2.9284582138061523,0.4378228485584259,-27.532068252563477,-120.0,0.5634920597076416,0.5634920597076416,79.43267059326172,0.0,0.0,1.182718311308617e-12,4.09316894614542e-13,-89.27118682861328,-95.42525482177734,1.1727182809909142e-12,0.0,0.0,-110.0,-110.0,-20.728811264038086,-14.574752807617188,0.09142161160707474,957.8077392578125,2.0,2.0,2.0,0.5,0.0020000000949949026
263.0,-5.0,-678.5762939453125,2.899909734725952,437.3922119140625,678.5762939453125,3.4713666439056396,0.0,3.1524930000305176,0.5330296754837036,-20.59109115600586,-120.0,0.6269841194152832,0.6329365372657776,78.54293060302734,0.0,0.0,4.552943308824831e-13,1.9403176168639874e-13,-93.41707611083984,-97.93720245361328,4.4529432766983457e-13,0.0,0.0,-110.0,-110.0,-16.582921981811523,-12.062787055969238,0.07820405066013336,678.5763549804688,2.0,2.0,2.0,0.5,0.0020000000949949026
264.0,15.0,-1152.63916015625,56.01968002319336,546.9713745117188,1152.63916015625,4.341042518615723,0.0,2.1301506757736206,0.3918205797672272,-24.961143493652344,-120.0,0.5555555820465088,0.5416666865348816,72.21163940429688,0.0,0.0,1.1493867923401124e-12,3.2589629237432527e-13,-89.39533996582031,-96.3890151977539,1.1393867620224096e-12,0.0,0.0,-110.0,-110.0,-20.604660034179688,-13.610984802246094,0.22847363352775574,1152.63916015625,2.0,2.0,2.0,0.5,0.0020000000949949026
265.0,20.0,-893.73828125,99972.1015625,454.0843200683594,893.73828125,3.603843927383423,0.0,0.6194714903831482,0.36226749420166016,-30.018678665161133,-120.0,0.4682539701461792,0.4642857015132904,79.43265533447266,0.0,0.0,7.934491280149614e-13,1.0118972717035324e-13,-91.00481414794922,-103.56951141357422,7.834491519073672e-13,0.0,0.0,-110.0,-110.0,-18.99519157409668,-6.4304890632629395,0.7766980528831482,893.73828125,2.0,2.0,2.0,0.5,0.0020000000949949026
266.0,-10.0,-708.0787353515625,18.928789138793945,445.0272521972656,708.0787353515625,3.5319623947143555,0.0,3.171579599380493,0.5504719614982605,-18.946331024169922,-120.0,0.682539701461792,0.6607142686843872,79.43266296386719,0.0,0.0,9.475414159895723e-13,2.2029398433470043e-13,-90.23402404785156,-98.11621856689453,9.375413856718695e-13,0.0,0.0,-110.0,-110.0,-19.765981674194336,-11.883780479431152,0.05960576608777046,708.0787353515625,2.0,2.0,2.0,0.5,0.0020000000949949026
267.0,-5.0,-785.1685791015625,20.451875686645508,420.235107421875,785.1685791015625,3.3351993560791016,0.0,2.8745747804641724,0.4830740988254547,-28.794296264648438,-120.0,0.5873016119003296,0.579365074634552,78.90345001220703,0.0,0.0,1.5653791197306477e-12,3.698284083489267e-13,-88.05380249023438,-96.32234954833984,1.5553790894129449e-12,0.0,0.0,-110.0,-110.0,-21.946195602416992,-13.677647590637207,0.04630039259791374,785.1685791015625,2.0,2.0,2.0,0.5,0.0020000000949949026
268.0,5.0,-998.179443359375,2.058598041534424,524.669677734375,998.179443359375,4.1640448570251465,0.0,3.0882091522216797,0.4526526927947998,-21.399490356445312,-120.0,0.60317462682724,0.5952380895614624,79.43265533447266,0.0,0.0,7.350722678114985e-13,2.867019501581053e-13,-91.3366928100586,-97.2264633178711,7.250722917039043e-13,0.0,0.0,-110.0,-110.0,-18.663301467895508,-12.773544311523438,0.10082858055830002,998.1795043945312,2.0,2.0,2.0,0.5,0.0020000000949949026
269.0,5.0,-934.6124267578125,37.477535247802734,482.5650634765625,934.6124267578125,3.829881429672241,0.0,1.7898108959197998,0.42898476123809814,-20.178081512451172,-120.0,0.5873016119003296,0.5595238208770752,79.43266296386719,0.0,0.0,4.812903005822766e-13,1.9229890845916947e-13,-93.1759262084961,-98.22784423828125,4.712903244746824e-13,0.0,0.0,-110.0,-110.0,-16.824071884155273,-11.772151947021484,0.08134552091360092,934.6124267578125,2.0,2.0,2.0,0.5,0.0020000000949949026
270.0,5.0,-879.8950805664062,5.344626426696777,480.88507080078125,879.8950805664062,3.8165481090545654,0.0,3.009678363800049,0.4679866433143616,-27.355478286743164,-120.0,0.5873016119003296,0.579365074634552,79.43267059326172,0.0,0.0,6.627276852300135e-13,2.700940599648094e-13,-91.78665161132812,-97.66670989990234,6.527277091224193e-13,0.0,0.0,-110.0,-110.0,-18.213350296020508,-12.333282470703125,0.06705345213413239,879.8950805664062,2.0,2.0,2.0,0.5,0.0020000000949949026
271.0,0.0,-783.2294311523438,17.277976989746094,468.3287353515625,783.2294311523438,3.7168946266174316,0.0,3.471409559249878,0.5112868547439575,-27.954402923583984,-120.0,0.6111111044883728,0.6051587462425232,79.43265533447266,0.0,0.0,2.9609219806894793e-13,1.192226249365283e-13,-95.28572845458984,-99.87134552001953,2.8609219485629944e-13,0.0,0.0,-110.0,-110.0,-14.714269638061523,-10.128650665283203,0.06677471846342087,783.2293701171875,2.0,2.0,2.0,0.5,0.0020000000949949026
272.0,0.0,-796.3955078125,17.354066848754883,500.760986328125,796.3955078125,3.9742934703826904,0.0,3.259359359741211,0.517928421497345,-21.238697052001953,-120.0,0.6349206566810608,0.6170634627342224,79.43265533447266,0.0,0.0,1.6387598743283771e-12,2.7353073690609964e-13,-87.85484313964844,-98.79940795898438,1.6287598440106743e-12,0.0,0.0,-110.0,-110.0,-22.145153045654297,-11.200592994689941,0.07464675605297089,796.3955078125,2.0,2.0,2.0,0.5,0.0020000000949949026
273.0,20.0,-1051.261962890625,2834.48388671875,530.0226440429688,1051.261962890625,4.206529140472412,0.0,1.6458735466003418,0.36953550577163696,-26.43574333190918,-120.0,0.5476190447807312,0.5357142686843872,79.43266296386719,0.0,0.0,7.97337564896472e-13,2.0266058796403197e-13,-90.98358154296875,-98.3282699584961,7.873375887888778e-13,0.0,0.0,-110.0,-110.0,-19.016422271728516,-11.671738624572754,0.13281111419200897,1051.2618408203125,2.0,2.0,2.0,0.5,0.0020000000949949026
274.0,15.0,-915.8816528320312,509.7364501953125,445.65020751953125,915.8816528320312,3.5369064807891846,0.0,1.30757474899292,0.38462257385253906,-31.856338500976562,-120.0,0.5396825671195984,0.5059523582458496,77.11936950683594,0.0,0.0,1.1023081319255779e-12,2.1557713567824793e-13,-89.57697296142578,-99.24332427978516,1.092308101607875e-12,0.0,0.0,-110.0,-110.0,-20.42302894592285,-10.756669044494629,0.1085929349064827,915.881591796875,2.0,2.0,2.0,0.5,0.0020000000949949026
275.0,0.0,-814.4098510742188,29.56368064880371,483.35821533203125,814.4098510742188,3.8361763954162598,0.0,3.273000478744507,0.5225313901901245,-23.343374252319336,-120.0,0.6507936716079712,0.6309523582458496,60.962181091308594,0.0,0.0,5.977489553679605e-13,1.6210990883003262e-13,-92.23480987548828,-100.08255767822266,5.877489792603663e-13,0.0,0.0,-110.0,-110.0,-17.765188217163086,-9.917434692382812,0.04779320955276489,814.4098510742188,2.0,2.0,2.0,0.5,0.0020000000949949026
276.0,0.0,-801.892333984375,17.802902221679688,434.0199279785156,801.892333984375,3.4446024894714355,0.0,2.8433436155319214,0.46733295917510986,-27.061498641967773,-120.0,0.5555555820465088,0.5496031641960144,79.43265533447266,0.0,0.0,2.7494154956203554e-12,6.449359275795263e-13,-85.60759735107422,-94.88327026367188,2.7394154653026526e-12,0.0,0.0,-110.0,-110.0,-24.39240264892578,-15.116726875305176,0.060452815145254135,801.892333984375,2.0,2.0,2.0,0.5,0.0020000000949949026
277.0,-5.0,-760.72998046875,25.264141082763672,466.3930969238281,760.72998046875,3.7015326023101807,0.0,3.1158915758132935,0.538157045841217,-17.472658157348633,-120.0,0.6666666865348816,0.648809552192688,77.07852935791016,0.0,0.0,4.1844880425273567e-13,1.656586787234307e-13,-93.78357696533203,-98.73921966552734,4.084488010400872e-13,0.0,0.0,-110.0,-110.0,-16.21642303466797,-11.260780334472656,0.05342455953359604,760.72998046875,2.0,2.0,2.0,0.5,0.0020000000949949026
278.0,20.0,-986.080078125,17913.388671875,486.15057373046875,986.080078125,3.858337879180908,0.0,0.9628363847732544,0.3442481458187103,-31.918455123901367,-120.0,0.5,0.4861111044883728,79.43267059326172,0.0,0.0,3.469578140416485e-13,1.7759701858004878e-13,-94.59722900390625,-98.08464813232422,3.36957810829e-13,0.0,0.0,-110.0,-110.0,-15.402767181396484,-11.915351867675781,0.41462981700897217,986.080078125,2.0,2.0,2.0,0.5,0.0020000000949949026
279.0,10.0,-983.461669921875,8.069742202758789,501.06378173828125,983.461669921875,3.976696729660034,0.0,2.742140531539917,0.4343186020851135,-28.363183975219727,-120.0,0.5555555820465088,0.5416666865348816,70.41567993164062,0.0,0.0,5.104939366194772e-13,1.7239156066203853e-13,-92.92009735107422,-98.27591705322266,5.00493960511883e-13,0.0,0.0,-110.0,-110.0,-17.079904556274414,-11.724076271057129,0.09152954816818237,983.461669921875,2.0,2.0,2.0,0.5,0.0020000000949949026
280.0,-10.0,-673.3985595703125,2.123150110244751,445.35174560546875,673.3985595703125,3.5345375537872314,0.0,3.832990527153015,0.5914373993873596,-13.731715202331543,-120.0,0.7460317611694336,0.716269850730896,79.43266296386719,0.0,0.0,3.2410508196516197e-13,1.8483485412796458e-13,-94.89313507080078,-97.81346893310547,3.141050787525135e-13,0.0,0.0,-110.0,-110.0,-15.106858253479004,-12.186531066894531,0.05352780967950821,673.3985595703125,2.0,2.0,2.0,0.5,0.0020000000949949026
281.0,15.0,-1117.497802734375,28.089033126831055,529.2001953125,1117.497802734375,4.2000017166137695,0.0,1.702185332775116,0.39787840843200684,-27.17909049987793,-120.0,0.5317460298538208,0.52182537317276,75.23855590820312,0.0,0.0,9.851008897499014e-13,3.8707614045431493e-13,-90.06519317626953,-96.36884307861328,9.751008594321986e-13,0.0,0.0,-110.0,-110.0,-19.93480682373047,-13.63115406036377,0.08837386965751648,1117.497802734375,2.0,2.0,2.0,0.5,0.0020000000949949026
282.0,-5.0,-755.4614868164062,26.768983840942383,451.2794189453125,755.4614868164062,3.58158278465271,0.0,3.3488881587982178,0.5392690896987915,-22.973230361938477,-120.0,0.6507936716079712,0.6388888955116272,75.50776672363281,0.0,0.0,3.027803973255222e-13,1.265686774137853e-13,-95.188720703125,-100.1900863647461,2.927803941128737e-13,0.0,0.0,-110.0,-110.0,-14.811278343200684,-9.809911727905273,0.045150626450777054,755.4614868164062,2.0,2.0,2.0,0.5,0.0020000000949949026
283.0,-10.0,-670.681884765625,34.47493362426758,488.32769775390625,670.681884765625,3.8756165504455566,0.0,3.9422800540924072,0.6551072001457214,-10.785177230834961,-120.0,0.7698412537574768,0.7539682388305664,79.43267059326172,0.0,0.0,3.861116070966175e-13,1.588821711999075e-13,-94.13287353515625,-98.73490142822266,3.7611160388396903e-13,0.0,0.0,-110.0,-110.0,-15.867127418518066,-11.265090942382812,0.044717371463775635,670.6818237304688,2.0,2.0,2.0,0.5,0.0020000000949949026
284.0,0.0,-758.9661865234375,30.11328125,456.5567932128906,758.9661865234375,3.623466730117798,0.0,2.908828377723694,0.5046519041061401,-24.559993743896484,-120.0,0.5952380895614624,0.5853174328804016,69.65056610107422,0.0,0.0,2.811242991868079e-13,1.4926449833085886e-13,-95.51101684570312,-98.92353057861328,2.7112429597415943e-13,0.0,0.0,-110.0,-110.0,-14.488983154296875,-11.076464653015137,0.05978240445256233,758.9661865234375,2.0,2.0,2.0,0.5,0.0020000000949949026
285.0,-10.0,-635.5931396484375,4.323293685913086,455.254638671875,635.5931396484375,3.6131319999694824,0.0,3.6892391443252563,0.6178976893424988,-14.975057601928711,-120.0,0.7222222089767456,0.7083333134651184,79.43265533447266,0.0,0.0,5.668896341931573e-13,2.8949892071257477e-13,-92.46501922607422,-96.08682250976562,5.568896580855631e-13,0.0,0.0,-110.0,-110.0,-17.534984588623047,-13.913177490234375,0.05817388370633125,635.5931396484375,2.0,2.0,2.0,0.5,0.0020000000949949026
286.0,10.0,-983.2054443359375,22.531057357788086,476.7750244140625,983.2054443359375,3.783928871154785,0.0,2.6305832862854004,0.4463367164134979,-26.250226974487305,-120.0,0.5952380895614624,0.5773809552192688,79.43265533447266,0.0,0.0,4.768574315798524e-13,1.8578206735595654e-13,-93.21611785888672,-98.62261962890625,4.668574554722582e-13,0.0,0.0,-110.0,-110.0,-16.783885955810547,-11.3773832321167,0.08334045112133026,983.2055053710938,2.0,2.0,2.0,0.5,0.0020000000949949026
287.0,-10.0,-691.2237548828125,24.37726593017578,467.12548828125,691.2237548828125,3.7073452472686768,0.0,3.715697169303894,0.604751706123352,-17.241962432861328,-120.0,0.7301587462425232,0.7123016119003296,78.92542266845703,0.0,0.0,1.6485699524254604e-12,2.649345586663854e-13,-87.82892608642578,-98.62738800048828,1.6385699221077576e-12,0.0,0.0,-110.0,-110.0,-22.171072006225586,-11.372604370117188,0.043785564601421356,691.2236938476562,2.0,2.0,2.0,0.5,0.0020000000949949026
288.0,15.0,-1151.6488037109375,6.973209381103516,556.1463623046875,1151.6488037109375,4.413859844207764,0.0,3.1485732793807983,0.45554402470588684,-18.602970123291016,-120.0,0.6428571343421936,0.6210317611694336,79.43267059326172,0.0,0.0,3.345507193757563e-13,2.079694245591887e-13,-94.75538635253906,-97.2977066040039,3.245507161631078e-13,0.0,0.0,-110.0,-110.0,-15.244620323181152,-12.702288627624512,0.14485377073287964,1151.6488037109375,2.0,2.0,2.0,0.5,0.0020000000949949026
289.0,20.0,-841.25927734375,29879.171875,398.91387939453125,841.25927734375,3.165983200073242,0.0,0.8124032318592072,0.3551548421382904,-36.25684356689453,-120.0,0.4841269850730896,0.4226190447807312,79.43267059326172,0.0,0.0,4.586727590620565e-13,1.881684369951786e-13,-93.38497161865234,-98.64653778076172,4.48672755849408e-13,0.0,0.0,-110.0,-110.0,-16.615028381347656,-11.353463172912598,1.0194785594940186,841.2593383789062,2.0,2.0,2.0,0.5,0.0020000000949949026
290.0,20.0,-987.7288818359375,257301.78125,458.1297607421875,987.7288818359375,3.6359505653381348,0.0,0.9959763288497925,0.34437990188598633,-28.521224975585938,-120.0,0.5,0.466269850730896,79.43267059326172,0.0,0.0,6.059432469673887e-13,1.3853885215669298e-13,-92.1756820678711,-99.6114273071289,5.959432708597945e-13,0.0,0.0,-110.0,-110.0,-17.82431983947754,-10.388568878173828,1.2046736478805542,987.7288818359375,2.0,2.0,2.0,0.5,0.0020000000949949026
291.0,10.0,-994.2742919921875,16.390209197998047,517.6492309570312,994.2742919921875,4.108327388763428,0.0,1.6266393065452576,0.41834139823913574,-26.700220108032227,-120.0,0.5634920597076416,0.5436508059501648,79.43265533447266,0.0,0.0,3.821919722975936e-13,1.7824539858424943e-13,-94.17718505859375,-98.73223114013672,3.721919690849451e-13,0.0,0.0,-110.0,-110.0,-15.822815895080566,-11.267768859863281,0.3306977152824402,994.2742919921875,2.0,2.0,2.0,0.5,0.0020000000949949026
292.0,-5.0,-798.130859375,21.752979278564453,476.96112060546875,798.130859375,3.7854056358337402,0.0,3.369552493095398,0.5213770866394043,-22.255544662475586,-120.0,0.6190476417541504,0.6150793433189392,61.64270782470703,0.0,0.0,2.5313629230944157e-12,4.876468152892333e-13,-85.9664535522461,-96.45194244384766,2.521362892776713e-12,0.0,0.0,-110.0,-110.0,-24.03354263305664,-13.548057556152344,0.04791427403688431,798.130859375,2.0,2.0,2.0,0.5,0.0020000000949949026
293.0,-10.0,-712.9592895507812,26.984661102294922,469.95123291015625,712.9592895507812,3.729771614074707,0.0,4.083543539047241,0.5819944143295288,-16.76898956298828,-120.0,0.6904761791229248,0.6785714030265808,79.43266296386719,0.0,0.0,3.7360715107563613e-13,1.8151913349154225e-13,-94.27584838867188,-98.5290298461914,3.6360714786298765e-13,0.0,0.0,-110.0,-110.0,-15.724152565002441,-11.470974922180176,0.07321058213710785,712.9592895507812,2.0,2.0,2.0,0.5,0.0020000000949949026
294.0,20.0,-1043.871337890625,26.472137451171875,545.7228393554688,1043.871337890625,4.331133842468262,0.0,3.3313119411468506,0.43418821692466736,-22.331600189208984,-120.0,0.6349206566810608,0.625,79.43266296386719,0.0,0.0,1.1863958166574706e-12,2.164185307742053e-13,-89.25769805908203,-98.58718872070312,1.1763957863397678e-12,0.0,0.0,-110.0,-110.0,-20.74229621887207,-11.41280460357666,0.1124550998210907,1043.8714599609375,2.0,2.0,2.0,0.5,0.0020000000949949026
295.0,10.0,-1048.283935546875,139.0667724609375,522.5264892578125,1048.283935546875,4.147035598754883,0.0,2.470156669616699,0.4242548644542694,-27.48169708251953,-120.0,0.5476190447807312,0.5515872836112976,79.43267059326172,0.0,0.0,6.257750394256245e-13,1.7110546649250907e-13,-92.03582000732422,-98.677490234375,6.157750633180303e-13,0.0,0.0,-110.0,-110.0,-17.964181900024414,-11.322505950927734,0.23960518836975098,1048.283935546875,2.0,2.0,2.0,0.5,0.0020000000949949026
296.0,0.0,-790.9840698242188,12.707027435302734,479.315185546875,790.9840698242188,3.804088830947876,0.0,2.8619059324264526,0.5042586922645569,-21.081249237060547,-120.0,0.6349206566810608,0.60317462682724,77.1613540649414,0.0,0.0,7.785195014695101e-13,1.9942359395785925e-13,-91.0873031616211,-98.7590103149414,7.685195253619159e-13,0.0,0.0,-110.0,-110.0,-18.912694931030273,-11.240988731384277,0.05501117184758186,790.984130859375,2.0,2.0,2.0,0.5,0.0020000000949949026
297.0,15.0,-1133.680419921875,74.65476989746094,532.9734497070312,1133.680419921875,4.229948043823242,0.0,2.1305598616600037,0.3914993107318878,-30.84279441833496,-120.0,0.5396825671195984,0.5277777910232544,79.43267059326172,0.0,0.0,1.853140037255674e-12,3.009537335053186e-13,-87.32091522216797,-97.3169174194336,1.843140006937971e-12,0.0,0.0,-110.0,-110.0,-22.679080963134766,-12.68307876586914,0.13038192689418793,1133.6802978515625,2.0,2.0,2.0,0.5,0.0020000000949949026
298.0,0.0,-831.2532958984375,12.021504402160645,443.8354187011719,831.2532958984375,3.52250337600708,0.0,2.306040406227112,0.4514153301715851,-28.793306350708008,-120.0,0.5714285969734192,0.5634920597076416,79.43267059326172,0.0,0.0,1.9850533976989437e-12,3.5241839828337174e-13,-87.02227783203125,-97.03214263916016,1.975053367381241e-12,0.0,0.0,-110.0,-110.0,-22.977720260620117,-12.967857360839844,0.08463553339242935,831.2532958984375,2.0,2.0,2.0,0.5,0.0020000000949949026
299.0,-5.0,-732.2483520507812,19.355247497558594,462.692626953125,732.2483520507812,3.672163724899292,0.0,3.5227315425872803,0.5628862977027893,-19.73038673400879,-120.0,0.6507936716079712,0.64682537317276,75.5250244140625,0.0,0.0,1.1070412165095633e-12,3.1847622954626897e-13,-89.55835723876953,-97.10406494140625,1.0970411861918605e-12,0.0,0.0,-110.0,-110.0,-20.44163703918457,-12.895931243896484,0.04523029923439026,732.2484130859375,2.0,2.0,2.0,0.5,0.0020000000949949026
300.0,5.0,-800.8502197265625,2304.1923828125,445.0396728515625,800.8502197265625,3.5320608615875244,0.0,1.7829669713974,0.43707364797592163,-28.873458862304688,-120.0,0.5555555820465088,0.5357142686843872,78.90794372558594,0.0,0.0,8.500472461342445e-13,1.8311475382878917e-13,-90.70556640625,-99.007568359375,8.400472700266504e-13,0.0,0.0,-110.0,-110.0,-19.294431686401367,-10.992424011230469,0.10474973171949387,800.8502197265625,2.0,2.0,2.0,0.5,0.0020000000949949026
301.0,15.0,-1050.0430908203125,138.5800018310547,531.3492431640625,1050.0430908203125,4.217057704925537,0.0,2.2673141956329346,0.4116165339946747,-24.011770248413086,-120.0,0.579365074634552,0.567460298538208,79.43265533447266,0.0,0.0,2.9768030488513952e-12,3.702381012448547e-13,-85.26249694824219,-98.18672943115234,2.9668030185336924e-12,0.0,0.0,-110.0,-110.0,-24.73750114440918,-11.813270568847656,0.13682354986667633,1050.04296875,2.0,2.0,2.0,0.5,0.0020000000949949026
302.0,-10.0,-691.2730712890625,351.9093017578125,464.1086120605469,691.2730712890625,3.683401584625244,0.0,3.880063056945801,0.5974887609481812,-17.98529815673828,-120.0,0.6746031641960144,0.670634925365448,79.43265533447266,0.0,0.0,1.2683204096350376e-12,4.75764989470856e-13,-88.96771240234375,-94.42724609375,1.2583203793173348e-12,0.0,0.0,-110.0,-110.0,-21.03228759765625,-15.57275104522705,0.047354426234960556,691.2730712890625,2.0,2.0,2.0,0.5,0.0020000000949949026
303.0,20.0,-835.0385131835938,4093.94921875,422.1055908203125,835.0385131835938,3.3500444889068604,0.0,1.9634519815444946,0.4091602861881256,-26.149747848510742,-120.0,0.5952380895614624,0.5416666865348816,79.43267059326172,0.0,0.0,1.214250163091013e-12,2.4676403498694044e-13,-89.15691375732422,-99.2916030883789,1.2042501327733102e-12,0.0,0.0,-110.0,-110.0,-20.843082427978516,-10.708389282226562,0.9689836502075195,835.0385131835938,2.0,2.0,2.0,0.5,0.0020000000949949026
304.0,15.0,-1018.1621704101562,26.845876693725586,472.38385009765625,1018.1621704101562,3.7490782737731934,0.0,1.2589151263237,0.35574814677238464,-33.88387680053711,-120.0,0.5158730149269104,0.4980158805847168,79.43267059326172,0.0,0.0,6.219563709539133e-13,2.6154328269106797e-13,-92.0624008178711,-97.05850219726562,6.119563948463191e-13,0.0,0.0,-110.0,-110.0,-17.937599182128906,-12.941497802734375,0.38440001010894775,1018.1621704101562,2.0,2.0,2.0,0.5,0.0020000000949949026
305.0,15.0,-1069.84912109375,3.9319753646850586,510.5425720214844,1069.84912109375,4.051925182342529,0.0,1.6484973430633545,0.40111449360847473,-26.597959518432617,-120.0,0.5555555820465088,0.557539701461792,79.43267059326172,0.0,0.0,1.3652060168109492e-12,4.503046427493246e-13,-88.64801025390625,-95.18743896484375,1.3552059864932464e-12,0.0,0.0,-110.0,-110.0,-21.351980209350586,-14.8125638961792,0.10298148542642593,1069.84912109375,2.0,2.0,2.0,0.5,0.0020000000949949026
306.0,-5.0,-717.6739501953125,30.456459045410156,456.815185546875,717.6739501953125,3.6255173683166504,0.0,3.6515376567840576,0.5389464497566223,-17.14592170715332,-120.0,0.658730149269104,0.64682537317276,59.90290832519531,0.0,0.0,1.1961198091020586e-12,3.225294109478888e-13,-89.22225189208984,-96.67632293701172,1.1861197787843558e-12,0.0,0.0,-110.0,-110.0,-20.777746200561523,-13.323681831359863,0.049610644578933716,717.6739501953125,2.0,2.0,2.0,0.5,0.0020000000949949026
307.0,-5.0,-686.4999389648438,9.576146125793457,474.55609130859375,686.4999389648438,3.7663180828094482,0.0,4.16632604598999,0.5477414727210999,-22.301259994506836,-120.0,0.658730149269104,0.6388888955116272,75.75591278076172,0.0,0.0,9.777638768082575e-13,2.6234811306875827e-13,-90.09765625,-97.67742156982422,9.677638464905547e-13,0.0,0.0,-110.0,-110.0,-19.902339935302734,-12.322577476501465,0.05447673425078392,686.4999389648438,2.0,2.0,2.0,0.5,0.0020000000949949026
308.0,20.0,-1115.9840087890625,33.15702819824219,549.7463989257812,1115.9840087890625,4.363066673278809,0.0,1.9859146475791931,0.38405683636665344,-28.357715606689453,-120.0,0.5555555820465088,0.5436508059501648,79.43266296386719,0.0,0.0,9.384901709930116e-13,2.541581040679114e-13,-90.27570343017578,-97.3476333618164,9.284901406753088e-13,0.0,0.0,-110.0,-110.0,-19.72429656982422,-12.652361869812012,0.13451814651489258,1115.98388671875,2.0,2.0,2.0,0.5,0.0020000000949949026
309.0,5.0,-924.7753295898438,1.5865576267242432,460.09271240234375,924.7753295898438,3.651529550552368,0.0,1.8442118763923645,0.43193984031677246,-28.112918853759766,-120.0,0.5714285969734192,0.5535714030265808,79.43266296386719,0.0,0.0,2.571898857078869e-13,1.4341658286301517e-13,-95.8974609375,-98.851806640625,2.4718988249523843e-13,0.0,0.0,-110.0,-110.0,-14.1025390625,-11.148188591003418,0.1638544648885727,924.7752685546875,2.0,2.0,2.0,0.5,0.0020000000949949026
