step,snr_db,loss,grad_norm,sum_rate_bps_per_hz,weighted_sum_rate_bps_per_hz,avg_user_rate_bps_per_hz,p05_user_rate_bps_per_hz,p50_user_rate_bps_per_hz,jain_fairness,avg_sinr_db,p05_sinr_db,coverage_rate,coverage_sinr,max_bs_power_watt,max_bs_power_violation_watt,runtime_sec,max_fs_interference_watt,mean_fs_interference_watt,max_fs_interference_dbm,mean_fs_interference_dbm,max_fs_violation_watt,protection_satisfaction,protection_satisfaction_strict,min_fs_i_max_dbm,max_fs_i_max_dbm,min_protection_margin_db,mean_protection_margin_db,final_w_delta,final_history_weighted_sum_rate,learning_rate
119.0,5.0,-963.7156982421875,17.450164794921875,461.437744140625,963.7156982421875,3.6622042655944824,0.0,2.50901460647583,0.44205793738365173,-24.617919921875,-120.0,0.5634920597076416,0.567460298538208,79.43265533447266,0.0,0.0,5.342351994813699e-12,1.047174283050345e-12,-82.72267150878906,-92.2904281616211,5.3323521813364305e-12,0.0,0.0,-110.0,-110.0,-27.277324676513672,-17.70957374572754,0.07610804587602615,963.7156982421875,0.0020000000949949026
120.0,-10.0,-728.2352294921875,19.64070701599121,489.13079833984375,728.2352294921875,3.881990432739258,0.0,4.27375340461731,0.6117780208587646,-10.443933486938477,-120.0,0.7301587462425232,0.7182539701461792,76.93684387207031,0.0,0.0,1.9580637024979586e-12,7.155177058487672e-13,-87.08172607421875,-93.02465057373047,1.9480636721802558e-12,0.0,0.0,-110.0,-110.0,-22.91826820373535,-16.975353240966797,0.04513094574213028,728.2351684570312,0.0020000000949949026
121.0,20.0,-577.369384765625,129955.265625,326.345703125,577.369384765625,2.590045213699341,0.0,1.1600468158721924,0.3739440441131592,-35.11186218261719,-120.0,0.5,0.4305555522441864,79.43267822265625,0.0,0.0,1.4183371274331669e-12,6.234873728416801e-13,-88.48220825195312,-93.51211547851562,1.408337097115464e-12,0.0,0.0,-110.0,-110.0,-21.517793655395508,-16.487886428833008,1.1926544904708862,577.3693237304688,0.0020000000949949026
122.0,5.0,-1022.9081420898438,8.46412181854248,494.5406494140625,1022.9081420898438,3.9249258041381836,0.0,2.469184637069702,0.45013272762298584,-23.64012908935547,-120.0,0.5952380895614624,0.567460298538208,79.43267059326172,0.0,0.0,1.1421733784461319e-12,4.934527179228931e-13,-89.42268371582031,-94.16778564453125,1.132173348128429e-12,0.0,0.0,-110.0,-110.0,-20.577322006225586,-15.832213401794434,0.07324845343828201,1022.9080810546875,0.0020000000949949026
123.0,20.0,-1148.51513671875,301.989501953125,529.9623413085938,1148.51513671875,4.206050395965576,0.0,2.4058250188827515,0.38342908024787903,-26.298778533935547,-120.0,0.5873016119003296,0.579365074634552,79.43267059326172,0.0,0.0,1.553867277903631e-11,2.0810159151452012e-12,-78.08586120605469,-91.5493392944336,1.5528672098197305e-11,0.0,0.0,-110.0,-110.0,-31.914140701293945,-18.45067024230957,0.2054043710231781,1148.51513671875,0.0020000000949949026
124.0,20.0,-1186.805908203125,865.6176147460938,543.98583984375,1186.805908203125,4.317348003387451,0.0,2.224812388420105,0.3835533857345581,-26.52922248840332,-120.0,0.5873016119003296,0.5416666865348816,79.43266296386719,0.0,0.0,6.047313257789844e-12,1.6291201243925912e-12,-82.18437957763672,-91.88130950927734,6.037313444312575e-12,0.0,0.0,-110.0,-110.0,-27.815624237060547,-18.118688583374023,0.3154023587703705,1186.805908203125,0.0020000000949949026
125.0,-10.0,-715.3928833007812,20.782501220703125,468.84423828125,715.3928833007812,3.7209861278533936,0.0,3.5944931507110596,0.6246799230575562,-11.162422180175781,-120.0,0.7460317611694336,0.7480158805847168,57.710025787353516,0.0,0.0,8.040555200816701e-12,1.2857337807273272e-12,-80.94713592529297,-92.16585540771484,8.030555387339433e-12,0.0,0.0,-110.0,-110.0,-29.052860260009766,-17.83415412902832,0.0455898642539978,715.392822265625,0.0020000000949949026
126.0,10.0,-1074.770263671875,34.63927459716797,492.93212890625,1074.770263671875,3.9121596813201904,0.0,2.021978497505188,0.39657995104789734,-28.419034957885742,-120.0,0.5555555820465088,0.5555555820465088,79.43266296386719,0.0,0.0,8.735497568357342e-12,2.2419557529906875e-12,-80.58712768554688,-90.0624008178711,8.725497754880074e-12,0.0,0.0,-110.0,-110.0,-29.412874221801758,-19.937597274780273,0.1216387003660202,1074.770263671875,0.0020000000949949026
127.0,0.0,-733.6307373046875,18.691633224487305,485.5950927734375,733.6307373046875,3.853929281234741,0.0,3.5168380737304688,0.5302460193634033,-22.310710906982422,-120.0,0.6428571343421936,0.6071428656578064,52.05467224121094,0.0,0.0,2.008134760908553e-12,5.232942443082755e-13,-86.97207641601562,-94.29344940185547,1.9981347305908503e-12,0.0,0.0,-110.0,-110.0,-23.027929306030273,-15.70654582977295,0.052240390330553055,733.6307983398438,0.0020000000949949026
128.0,-5.0,-713.4374389648438,20.959930419921875,453.46917724609375,713.4374389648438,3.59896183013916,0.0,3.774093747138977,0.5284026265144348,-26.56009292602539,-120.0,0.60317462682724,0.6071428656578064,75.83860778808594,0.0,0.0,9.8361065386382e-13,3.1984779950457176e-13,-90.07176971435547,-95.87228393554688,9.736106235461173e-13,0.0,0.0,-110.0,-110.0,-19.928232192993164,-14.127713203430176,0.048459310084581375,713.4373779296875,0.0020000000949949026
129.0,20.0,-1202.5064697265625,129.35032653808594,549.1708984375,1202.5064697265625,4.358499050140381,0.0,2.27864408493042,0.3931005895137787,-20.46711540222168,-120.0,0.6269841194152832,0.5873016119003296,79.43265533447266,0.0,0.0,2.6201742598513933e-12,8.27249130742197e-13,-85.81669616699219,-93.0086669921875,2.6101742295336905e-12,0.0,0.0,-110.0,-110.0,-24.183300018310547,-16.991336822509766,0.4985065162181854,1202.5064697265625,0.0020000000949949026
130.0,10.0,-1028.010986328125,38.8714599609375,493.23870849609375,1028.010986328125,3.914592981338501,0.0,1.5890414714813232,0.4086902141571045,-31.016990661621094,-120.0,0.5317460298538208,0.5178571343421936,79.43266296386719,0.0,0.0,3.3917354601981087e-12,8.103058155017884e-13,-84.6957778930664,-93.07526397705078,3.381735429880406e-12,0.0,0.0,-110.0,-110.0,-25.304218292236328,-16.92473793029785,0.09663520753383636,1028.010986328125,0.0020000000949949026
131.0,20.0,-1005.0986328125,19.593873977661133,548.984130859375,1005.0986328125,4.3570170402526855,0.0,2.9992661476135254,0.43636998534202576,-18.484941482543945,-120.0,0.6666666865348816,0.6547619104385376,79.43266296386719,0.0,0.0,1.1226396331651123e-12,6.01956418738725e-13,-89.49759674072266,-92.79137420654297,1.1126396028474095e-12,0.0,0.0,-110.0,-110.0,-20.502403259277344,-17.208627700805664,0.12029625475406647,1005.0986328125,0.0020000000949949026
132.0,20.0,-1080.3695068359375,14.081879615783691,530.62890625,1080.3695068359375,4.211340427398682,0.0,2.596297860145569,0.40910622477531433,-25.819564819335938,-120.0,0.579365074634552,0.5615079402923584,79.43265533447266,0.0,0.0,8.891119611387222e-12,1.2483708728208698e-12,-80.51043701171875,-92.54085540771484,8.881119797909953e-12,0.0,0.0,-110.0,-110.0,-29.48956298828125,-17.459142684936523,0.10025863349437714,1080.36962890625,0.0020000000949949026
133.0,-5.0,-813.4986572265625,24.474977493286133,453.2974853515625,813.4986572265625,3.5975990295410156,0.0,2.624566912651062,0.4960910677909851,-25.20498275756836,-120.0,0.6269841194152832,0.601190447807312,75.29014587402344,0.0,0.0,2.4635805548345324e-12,5.408486701032056e-13,-86.0843276977539,-94.36400604248047,2.4535805245168296e-12,0.0,0.0,-110.0,-110.0,-23.915666580200195,-15.63599681854248,0.043973151594400406,813.4985961914062,0.0020000000949949026
134.0,5.0,-829.4276123046875,22.425411224365234,476.9176025390625,829.4276123046875,3.785060405731201,0.0,3.034611463546753,0.48347991704940796,-26.253942489624023,-120.0,0.5634920597076416,0.5753968358039856,78.63147735595703,0.0,0.0,2.8609256890604895e-12,9.230855012656858e-13,-85.4349365234375,-93.1588134765625,2.8509256587427867e-12,0.0,0.0,-110.0,-110.0,-24.565065383911133,-16.8411865234375,0.06941192597150803,829.4276123046875,0.0020000000949949026
135.0,-10.0,-685.523681640625,12.871177673339844,452.7396240234375,685.523681640625,3.5931715965270996,0.0,3.847050189971924,0.5870445370674133,-15.194221496582031,-120.0,0.6746031641960144,0.6686508059501648,63.13833999633789,0.0,0.0,1.3359618316124977e-12,4.681830552584476e-13,-88.7420654296875,-94.46199798583984,1.325961801294795e-12,0.0,0.0,-110.0,-110.0,-21.2579402923584,-15.537999153137207,0.04169140383601189,685.5236206054688,0.0020000000949949026
136.0,-5.0,-722.8204345703125,2.4093122482299805,474.61163330078125,722.8204345703125,3.766758918762207,0.0,3.9432363510131836,0.5994783639907837,-13.644888877868652,-120.0,0.7222222089767456,0.704365074634552,79.43265533447266,0.0,0.0,9.23781775900856e-13,3.322409621725475e-13,-90.34430694580078,-95.9588394165039,9.137817455831532e-13,0.0,0.0,-110.0,-110.0,-19.65569305419922,-14.041152000427246,0.06098458915948868,722.8204956054688,0.0020000000949949026
137.0,5.0,-852.726806640625,456.3995361328125,441.4833679199219,852.726806640625,3.503836154937744,0.0,1.442216396331787,0.4311450719833374,-28.276981353759766,-120.0,0.5317460298538208,0.5198412537574768,72.47273254394531,0.0,0.0,4.334246503368e-12,1.4520727285513568e-12,-83.630859375,-90.48563385009766,4.324246689890732e-12,0.0,0.0,-110.0,-110.0,-26.3691349029541,-19.514368057250977,0.08567852526903152,852.7267456054688,0.0020000000949949026
138.0,5.0,-946.1890869140625,40.043296813964844,466.9082336425781,946.1890869140625,3.7056210041046143,0.0,2.178539752960205,0.4483250379562378,-26.413049697875977,-120.0,0.5634920597076416,0.5555555820465088,78.10379791259766,0.0,0.0,4.047167603219576e-13,2.1378012478746183e-13,-93.9284896850586,-97.23091888427734,3.947167571093091e-13,0.0,0.0,-110.0,-110.0,-16.07151222229004,-12.769082069396973,0.07979994267225266,946.1890869140625,0.0020000000949949026
139.0,0.0,-884.18701171875,14.188885688781738,479.56353759765625,884.18701171875,3.8060598373413086,0.0,2.8424246311187744,0.46698427200317383,-27.310752868652344,-120.0,0.579365074634552,0.5714285969734192,79.43265533447266,0.0,0.0,2.0007105781122414e-12,8.218655790648288e-13,-86.9881591796875,-92.501708984375,1.9907105477945386e-12,0.0,0.0,-110.0,-110.0,-23.011842727661133,-17.4982852935791,0.07285011559724808,884.18701171875,0.0020000000949949026
140.0,5.0,-788.6814575195312,19.79564666748047,500.4678039550781,788.6814575195312,3.9719667434692383,0.0,3.111903667449951,0.5081379413604736,-23.330074310302734,-120.0,0.6349206566810608,0.6190476417541504,74.72515106201172,0.0,0.0,1.461015553330669e-12,4.829858301497181e-13,-88.35344696044922,-95.32418060302734,1.4510155230129662e-12,0.0,0.0,-110.0,-110.0,-21.646549224853516,-14.675823211669922,0.07176697999238968,788.681396484375,0.0020000000949949026
141.0,0.0,-911.5962524414062,23.843650817871094,502.9305419921875,911.5962524414062,3.9915122985839844,0.0,3.1341460943222046,0.48120298981666565,-24.168109893798828,-120.0,0.6111111044883728,0.601190447807312,74.04167175292969,0.0,0.0,3.254136543562325e-12,7.112917026208532e-13,-84.87564086914062,-94.0001449584961,3.244136513244622e-12,0.0,0.0,-110.0,-110.0,-25.124357223510742,-15.99985122680664,0.05595581606030464,911.5963134765625,0.0020000000949949026
142.0,10.0,-885.9764404296875,94.05276489257812,436.91448974609375,885.9764404296875,3.4675753116607666,0.0,1.895355999469757,0.3908385932445526,-27.325183868408203,-120.0,0.5476190447807312,0.5317460298538208,79.43267059326172,0.0,0.0,1.4488367103271393e-12,5.663318663855221e-13,-88.38980865478516,-93.88033294677734,1.4388366800094365e-12,0.0,0.0,-110.0,-110.0,-21.610193252563477,-16.119665145874023,0.7108991146087646,885.9764404296875,0.0020000000949949026
143.0,10.0,-976.0367431640625,35.047367095947266,502.03704833984375,976.0367431640625,3.9844210147857666,0.0,2.5403133630752563,0.43005049228668213,-27.190231323242188,-120.0,0.5634920597076416,0.5595238208770752,78.95807647705078,0.0,0.0,6.9174917530223645e-12,1.0956619726082417e-12,-81.60051727294922,-94.05721282958984,6.907491939545096e-12,0.0,0.0,-110.0,-110.0,-28.399486541748047,-15.942787170410156,0.09163013845682144,976.0366821289062,0.0020000000949949026
144.0,5.0,-859.3129272460938,22.07967185974121,450.8347473144531,859.3129272460938,3.5780534744262695,0.0,2.1491222381591797,0.4398500621318817,-30.764551162719727,-120.0,0.5873016119003296,0.5694444179534912,76.61735534667969,0.0,0.0,1.0967340317163954e-12,4.2378261815544105e-13,-89.59898376464844,-94.57843017578125,1.0867340013986926e-12,0.0,0.0,-110.0,-110.0,-20.401012420654297,-15.421558380126953,0.08195015788078308,859.31298828125,0.0020000000949949026
145.0,15.0,-994.5201416015625,31.79153823852539,526.2867431640625,994.5201416015625,4.176878929138184,0.0,2.460321068763733,0.4272521734237671,-24.853357315063477,-120.0,0.5952380895614624,0.5753968358039856,74.41339111328125,0.0,0.0,1.7813968616192666e-12,6.834622386271694e-13,-87.49239349365234,-93.0736312866211,1.7713968313015638e-12,0.0,0.0,-110.0,-110.0,-22.507606506347656,-16.926374435424805,0.07920555025339127,994.5201416015625,0.0020000000949949026
146.0,-5.0,-726.9600219726562,784.9146118164062,432.64532470703125,726.9600219726562,3.4336931705474854,0.0,3.257376194000244,0.510400116443634,-25.365062713623047,-120.0,0.5952380895614624,0.5813491940498352,79.43267059326172,0.0,0.0,2.1610851129449937e-12,6.384177041185435e-13,-86.65328216552734,-93.41720581054688,2.151085082627291e-12,0.0,0.0,-110.0,-110.0,-23.346717834472656,-16.582796096801758,0.05612406134605408,726.9600219726562,0.0020000000949949026
147.0,0.0,-853.4791870117188,19.29279136657715,488.03009033203125,853.4791870117188,3.8732547760009766,0.0,3.4418095350265503,0.5167582631111145,-22.510814666748047,-120.0,0.6507936716079712,0.6388888955116272,79.43265533447266,0.0,0.0,1.4800723580760122e-12,5.430865718074329e-13,-88.29717254638672,-93.7030258178711,1.4700723277583094e-12,0.0,0.0,-110.0,-110.0,-21.702829360961914,-16.29697036743164,0.05822436138987541,853.4791870117188,0.0020000000949949026
148.0,-5.0,-876.457275390625,22.619342803955078,510.7103271484375,876.457275390625,4.053256511688232,0.0,4.043062448501587,0.5506256222724915,-20.405195236206055,-120.0,0.6507936716079712,0.6309523582458496,79.03723907470703,0.0,0.0,2.4972936045475347e-12,7.47380401924097e-13,-86.02529907226562,-92.98870849609375,2.487293574229832e-12,0.0,0.0,-110.0,-110.0,-23.974695205688477,-17.01128578186035,0.04030134528875351,876.457275390625,0.0020000000949949026
149.0,0.0,-852.273681640625,2.408010721206665,461.39215087890625,852.273681640625,3.6618425846099854,0.0,2.6754815578460693,0.47861814498901367,-24.25801658630371,-120.0,0.6428571343421936,0.613095223903656,79.43267059326172,0.0,0.0,2.2570207421773736e-12,8.786867175709923e-13,-86.46463775634766,-92.81014251708984,2.2470207118596708e-12,0.0,0.0,-110.0,-110.0,-23.535354614257812,-17.189855575561523,0.07499394565820694,852.273681640625,0.0020000000949949026
150.0,0.0,-823.3695068359375,39.21422576904297,448.99810791015625,823.3695068359375,3.563477039337158,0.0,2.867123603820801,0.495437353849411,-23.13840103149414,-120.0,0.6269841194152832,0.5992063283920288,79.3722152709961,0.0,0.0,1.018826733048539e-12,4.585108876777044e-13,-89.91899871826172,-94.39900970458984,1.0088267027308362e-12,0.0,0.0,-110.0,-110.0,-20.08100128173828,-15.600993156433105,0.056420065462589264,823.3695678710938,0.0020000000949949026
151.0,15.0,-1003.6805419921875,9.311102867126465,510.43243408203125,1003.6805419921875,4.051051139831543,0.0,2.4577109813690186,0.41353118419647217,-25.244159698486328,-120.0,0.579365074634552,0.5694444179534912,79.43266296386719,0.0,0.0,9.236128572023827e-13,4.1105053388834634e-13,-90.34510040283203,-94.74005126953125,9.1361282688468e-13,0.0,0.0,-110.0,-110.0,-19.65489959716797,-15.2599458694458,0.13514313101768494,1003.6805419921875,0.0020000000949949026
152.0,10.0,-950.7825927734375,114.1067123413086,487.66424560546875,950.7825927734375,3.8703510761260986,0.0,2.2643539905548096,0.42365244030952454,-26.5037784576416,-120.0,0.5634920597076416,0.557539701461792,79.43267059326172,0.0,0.0,2.670640618374076e-12,9.027275454931427e-13,-85.73384857177734,-92.26509857177734,2.6606405880563733e-12,0.0,0.0,-110.0,-110.0,-24.26615333557129,-17.734901428222656,0.10846517980098724,950.7825927734375,0.0020000000949949026
153.0,10.0,-927.0050048828125,430.5633544921875,469.09625244140625,927.0050048828125,3.7229862213134766,0.0,2.6136683225631714,0.4376929700374603,-27.267362594604492,-120.0,0.6190476417541504,0.5833333134651184,66.85289764404297,0.0,0.0,2.113188964092405e-12,4.223005408907077e-13,-86.7506103515625,-95.43579864501953,2.1031889337747023e-12,0.0,0.0,-110.0,-110.0,-23.2493839263916,-14.564201354980469,0.10056740790605545,927.0050048828125,0.0020000000949949026
154.0,-5.0,-731.073974609375,49.80205535888672,464.3243408203125,731.073974609375,3.6851139068603516,0.0,3.974255323410034,0.5982666611671448,-13.698657035827637,-120.0,0.6904761791229248,0.6785714030265808,79.43267059326172,0.0,0.0,1.5767593394139245e-12,5.349029053892951e-13,-88.02235412597656,-93.74127197265625,1.5667593090962217e-12,0.0,0.0,-110.0,-110.0,-21.9776554107666,-16.258724212646484,0.04597177729010582,731.073974609375,0.0020000000949949026
155.0,5.0,-985.816162109375,18.703283309936523,476.35491943359375,985.816162109375,3.78059458732605,0.0,2.5091676712036133,0.4411090016365051,-28.62653160095215,-120.0,0.5634920597076416,0.5654761791229248,79.43266296386719,0.0,0.0,1.3918611272215053e-12,5.284901747996951e-13,-88.56404113769531,-93.60558319091797,1.3818610969038025e-12,0.0,0.0,-110.0,-110.0,-21.435958862304688,-16.3944149017334,0.07330586016178131,985.8161010742188,0.0020000000949949026
156.0,0.0,-740.9722900390625,17.15320587158203,418.209228515625,740.9722900390625,3.3191208839416504,0.0,2.2338571548461914,0.4671458899974823,-28.03993034362793,-120.0,0.5634920597076416,0.5595238208770752,79.43267059326172,0.0,0.0,1.2280378970663808e-11,1.6385650431979815e-12,-79.10787963867188,-91.8819808959961,1.227037915718654e-11,0.0,0.0,-110.0,-110.0,-30.89211654663086,-18.11802864074707,0.08723169565200806,740.9722900390625,0.0020000000949949026
157.0,5.0,-838.4840087890625,41.919368743896484,465.68109130859375,838.4840087890625,3.6958816051483154,0.0,2.5927709341049194,0.4355320632457733,-25.362367630004883,-120.0,0.5714285969734192,0.5634920597076416,79.43267059326172,0.0,0.0,1.5669623801631283e-12,5.311608900111786e-13,-88.04940795898438,-94.4391098022461,1.5569623498454255e-12,0.0,0.0,-110.0,-110.0,-21.950586318969727,-15.560891151428223,0.41240358352661133,838.4839477539062,0.0020000000949949026
158.0,0.0,-814.0205078125,3.1826159954071045,491.5469970703125,814.0205078125,3.9011666774749756,0.0,3.318555235862732,0.5106669664382935,-22.642333984375,-120.0,0.6111111044883728,0.6150793433189392,79.43266296386719,0.0,0.0,9.788099150642715e-13,4.1161106641152134e-13,-90.093017578125,-94.40715789794922,9.688098847465687e-13,0.0,0.0,-110.0,-110.0,-19.906982421875,-15.592846870422363,0.053286269307136536,814.0205688476562,0.0020000000949949026
159.0,0.0,-817.8993530273438,22.689163208007812,504.9576110839844,817.8993530273438,4.0076003074646,0.0,3.73379123210907,0.5270224809646606,-20.736425399780273,-120.0,0.658730149269104,0.648809552192688,57.01868438720703,0.0,0.0,2.6631314341274415e-12,5.135349610829731e-13,-85.7460708618164,-94.7683334350586,2.6531314038097387e-12,0.0,0.0,-110.0,-110.0,-24.253925323486328,-15.231661796569824,0.05498224124312401,817.8992919921875,0.0020000000949949026
160.0,15.0,-408.3061218261719,2172876.75,236.88143920898438,408.3061218261719,1.8800114393234253,0.0,0.5871026813983917,0.3091337978839874,-38.083984375,-120.0,0.4444444477558136,0.4226190447807312,79.43267822265625,0.0,0.0,4.7616641532521875e-12,9.53140452848722e-13,-83.22240447998047,-93.30642700195312,4.751664339774919e-12,0.0,0.0,-110.0,-110.0,-26.777587890625,-16.693574905395508,1.1558678150177002,408.3061218261719,0.0020000000949949026
161.0,15.0,-1072.4149169921875,55.796714782714844,506.86962890625,1072.4149169921875,4.022774696350098,0.0,2.0363588333129883,0.395049512386322,-22.431764602661133,-120.0,0.5952380895614624,0.5773809552192688,79.43265533447266,0.0,0.0,3.0478783559495515e-12,1.101974089236235e-12,-85.16001892089844,-91.45221710205078,3.0378783256318487e-12,0.0,0.0,-110.0,-110.0,-24.839975357055664,-18.547773361206055,0.2603487968444824,1072.414794921875,0.0020000000949949026
162.0,10.0,-981.2984619140625,227.13330078125,466.6492614746094,981.2984619140625,3.7035655975341797,0.0,1.098010540008545,0.38323256373405457,-31.28346061706543,-120.0,0.5079365372657776,0.5099206566810608,77.6270751953125,0.0,0.0,3.823347888287643e-12,5.528859163030087e-13,-84.1755599975586,-95.7259750366211,3.813348074810374e-12,0.0,0.0,-110.0,-110.0,-25.824438095092773,-14.274022102355957,0.14182138442993164,981.2985229492188,0.0020000000949949026
163.0,10.0,-1012.392822265625,6.091219902038574,510.2062072753906,1012.392822265625,4.049255847930908,0.0,1.8514305353164673,0.41079404950141907,-23.7482967376709,-120.0,0.5396825671195984,0.5257936716079712,77.98226165771484,0.0,0.0,2.2640476732976866e-12,6.194868294555345e-13,-86.45114135742188,-94.3550033569336,2.254047642979984e-12,0.0,0.0,-110.0,-110.0,-23.548856735229492,-15.645003318786621,0.10893478244543076,1012.392822265625,0.0020000000949949026
164.0,-10.0,-711.1475219726562,40.97700881958008,455.2418212890625,711.1475219726562,3.613030433654785,0.0,3.6763585805892944,0.5596258640289307,-16.003385543823242,-120.0,0.682539701461792,0.6765872836112976,79.43265533447266,0.0,0.0,9.282836652135806e-12,1.5199304488622278e-12,-80.32319641113281,-90.4080581665039,9.272836838658538e-12,0.0,0.0,-110.0,-110.0,-29.676807403564453,-19.591936111450195,0.07844410091638565,711.1474609375,0.0020000000949949026
165.0,-5.0,-686.9429321289062,14.853018760681152,471.8968505859375,686.9429321289062,3.745213031768799,0.0,3.790824770927429,0.5597915649414062,-19.902572631835938,-120.0,0.682539701461792,0.6666666865348816,78.24746704101562,0.0,0.0,1.6688493035404983e-12,4.593985239963183e-13,-87.77583312988281,-95.35159301757812,1.6588492732227955e-12,0.0,0.0,-110.0,-110.0,-22.224172592163086,-14.648404121398926,0.0407305508852005,686.9429321289062,0.0020000000949949026
166.0,-10.0,-675.8006591796875,13.9298734664917,455.32086181640625,675.8006591796875,3.6136577129364014,0.0,4.002129077911377,0.5991652011871338,-17.358417510986328,-120.0,0.6984127163887024,0.6785714030265808,79.43266296386719,0.0,0.0,1.2470798699260044e-11,1.801238953998141e-12,-79.04106140136719,-91.28731536865234,1.2460798885782776e-11,0.0,0.0,-110.0,-110.0,-30.958942413330078,-18.71268081665039,0.06612775474786758,675.8006591796875,0.0020000000949949026
167.0,0.0,-828.4485473632812,61.225040435791016,470.462158203125,828.4485473632812,3.7338266372680664,0.0,2.951681613922119,0.4667864739894867,-24.195829391479492,-120.0,0.5873016119003296,0.579365074634552,79.43266296386719,0.0,0.0,9.415064214368662e-12,1.2515998437309661e-12,-80.26177215576172,-93.20696258544922,9.405064400891394e-12,0.0,0.0,-110.0,-110.0,-29.73823356628418,-16.793045043945312,0.06693818420171738,828.448486328125,0.0020000000949949026
168.0,15.0,-675.2817993164062,201703.546875,368.45068359375,675.2817993164062,2.9242117404937744,0.0,0.7339101135730743,0.3570953607559204,-35.860267639160156,-120.0,0.460317462682724,0.4345238208770752,79.43268585205078,0.0,0.0,2.0975788380533933e-12,7.295826269515526e-13,-86.78282165527344,-93.15435028076172,2.0875788077356905e-12,0.0,0.0,-110.0,-110.0,-23.21718406677246,-16.84565544128418,1.0686568021774292,675.28173828125,0.0020000000949949026
169.0,15.0,-1039.1907958984375,9.071539878845215,491.5094909667969,1039.1907958984375,3.9008688926696777,0.0,1.5049324035644531,0.3660871088504791,-34.72190856933594,-120.0,0.5317460298538208,0.5158730149269104,79.43265533447266,0.0,0.0,5.131765672128363e-12,8.022698716296517e-13,-82.89733123779297,-94.59996795654297,5.121765858651095e-12,0.0,0.0,-110.0,-110.0,-27.10266876220703,-15.400029182434082,0.11687466502189636,1039.190673828125,0.0020000000949949026
170.0,10.0,-872.14013671875,180.61563110351562,488.4179992675781,872.14013671875,3.876333236694336,0.0,2.6859302520751953,0.42805352807044983,-29.107332229614258,-120.0,0.5714285969734192,0.5595238208770752,70.16499328613281,0.0,0.0,1.6130079043275014e-12,4.634669926485702e-13,-87.92362976074219,-94.66495513916016,1.6030078740097986e-12,0.0,0.0,-110.0,-110.0,-22.076364517211914,-15.335049629211426,0.10394151508808136,872.1400756835938,0.0020000000949949026
171.0,-5.0,-743.5185546875,32.29035186767578,428.20355224609375,743.5185546875,3.3984408378601074,0.0,2.6279808282852173,0.5035777688026428,-21.463905334472656,-120.0,0.6507936716079712,0.6230158805847168,68.51717376708984,0.0,0.0,1.0916229942550815e-12,4.853538903247523e-13,-89.61927795410156,-93.94356536865234,1.0816229639373787e-12,0.0,0.0,-110.0,-110.0,-20.380727767944336,-16.056438446044922,0.044202324002981186,743.5185546875,0.0020000000949949026
172.0,10.0,-993.3302001953125,12.16528034210205,526.3469848632812,993.3302001953125,4.177357196807861,0.0,2.4743987321853638,0.4177754819393158,-25.94507598876953,-120.0,0.5952380895614624,0.5853174328804016,76.61930847167969,0.0,0.0,1.078560331324585e-11,1.2445799599247742e-12,-79.67156219482422,-94.35587310791016,1.0775603499768582e-11,0.0,0.0,-110.0,-110.0,-30.32844352722168,-15.644123077392578,0.10428177565336227,993.3302001953125,0.0020000000949949026
173.0,0.0,-780.7969970703125,16.708946228027344,489.0213623046875,780.7969970703125,3.881121873855591,0.0,3.5203036069869995,0.5381218194961548,-17.785152435302734,-120.0,0.682539701461792,0.6527777910232544,77.16153717041016,0.0,0.0,7.119782628045579e-12,1.0812273385646387e-12,-81.47533416748047,-93.81661224365234,7.109782814568311e-12,0.0,0.0,-110.0,-110.0,-28.52466583251953,-16.183393478393555,0.052169330418109894,780.7970581054688,0.0020000000949949026
174.0,5.0,-947.599609375,16.72719955444336,494.8840026855469,947.599609375,3.9276509284973145,0.0,2.889021396636963,0.4492751657962799,-28.045719146728516,-120.0,0.5714285969734192,0.5694444179534912,77.46144104003906,0.0,0.0,4.022571338524461e-12,1.0802327999118178e-12,-83.95496368408203,-91.6251449584961,4.012571525047193e-12,0.0,0.0,-110.0,-110.0,-26.04503631591797,-18.374860763549805,0.06403110921382904,947.5995483398438,0.0020000000949949026
175.0,10.0,-809.346923828125,13283.5107421875,382.341796875,809.346923828125,3.034458637237549,0.0,0.6994955539703369,0.36766350269317627,-35.944236755371094,-120.0,0.4523809552192688,0.4404761791229248,79.43267059326172,0.0,0.0,5.359399122412123e-12,1.1092798771553114e-12,-82.70884704589844,-92.52433013916016,5.349399308934855e-12,0.0,0.0,-110.0,-110.0,-27.29115867614746,-17.475662231445312,1.0771899223327637,809.3469848632812,0.0020000000949949026
176.0,-10.0,-679.2176513671875,24.95184326171875,461.3206787109375,679.2176513671875,3.6612751483917236,0.0,3.7739181518554688,0.5954174399375916,-14.958619117736816,-120.0,0.7063491940498352,0.6984127163887024,79.43267059326172,0.0,0.0,8.072525287117216e-12,1.0881208043975188e-12,-80.92990112304688,-93.42278289794922,8.062525473639948e-12,0.0,0.0,-110.0,-110.0,-29.070093154907227,-16.577219009399414,0.04767458140850067,679.2176513671875,0.0020000000949949026
