algorithm,num_bs_ant,num_ut_per_sector,sweep_value,iteration,weighted_sum_rate,max_power_violation_watt,max_fs_violation_watt,w_delta,slot
du_pf_cognitive,96,8,5.0,18.0,692.3919734954834,0.0,6.828504335056312e-17,0.23999607516452667,8.0
du_pf_cognitive,96,8,5.0,19.0,693.3910388946533,0.0,6.141460029670588e-17,0.24889470497146246,8.0
du_pf_cognitive,96,8,5.0,20.0,698.2463893890381,0.0,7.822693375028286e-17,0.2171242225449532,8.0
du_pf_soft,16,4,5.0,1.0,125.0895676612854,0.0,1.5535748684718326e-14,0.7781689465045929,8.0
du_pf_soft,16,4,5.0,2.0,131.4477663040161,0.0,1.248483484686537e-14,0.6313366778194904,8.0
du_pf_soft,16,4,5.0,3.0,128.95974683761597,0.0,1.1343254239016385e-14,0.39736375864595175,8.0
du_pf_soft,16,4,5.0,4.0,129.3295545578003,0.0,8.332300212771554e-15,0.31351836025714874,8.0
du_pf_soft,16,4,5.0,5.0,130.92576122283936,0.0,6.347899084863863e-15,0.2705996949225664,8.0
du_pf_soft,16,4,5.0,6.0,133.38699173927307,0.0,5.4749461617999726e-15,0.24206159776076672,8.0
du_pf_soft,16,4,5.0,7.0,136.25949144363403,0.0,4.978665905174093e-15,0.22327267192304132,8.0
du_pf_soft,16,4,5.0,8.0,139.72979283332825,0.0,4.322978097751233e-15,0.21217593643814323,8.0
du_pf_soft,16,4,5.0,9.0,143.95465302467346,0.0,3.764872006332756e-15,0.20040206471458075,8.0
du_pf_soft,16,4,5.0,10.0,148.23385643959045,0.0,3.3123322928750717e-15,0.1931774788536131,8.0
du_pf_soft,16,4,5.0,11.0,152.93624567985535,0.0,2.6184524845445647e-15,0.18612300837412474,8.0
du_pf_soft,16,4,5.0,12.0,157.85280227661133,0.0,2.7072355664000047e-15,0.17612635809928176,8.0
du_pf_soft,16,4,5.0,13.0,163.02790808677673,0.0,2.460347035145751e-15,0.1644446142017841,8.0
du_pf_soft,16,4,5.0,14.0,167.6937701702118,0.0,1.8912694847801663e-15,0.15955936838872728,8.0
du_pf_soft,16,4,5.0,15.0,172.80696296691895,0.0,1.2130202665929185e-15,0.15226180595345792,8.0
du_pf_soft,16,4,5.0,16.0,178.5026171207428,0.0,6.734883900978662e-16,0.14169581886380908,8.0
du_pf_soft,16,4,5.0,17.0,183.74731588363647,0.0,3.9094265697018358e-16,0.1341789802536368,8.0
du_pf_soft,16,4,5.0,18.0,188.1290316581726,0.0,2.748755056831601e-16,0.13533184560947117,8.0
du_pf_soft,16,4,5.0,19.0,192.57187271118164,0.0,1.868154458575409e-16,0.13135204371064896,8.0
du_pf_soft,16,4,5.0,20.0,198.88212776184082,0.0,1.390574783600773e-16,0.09576126828324044,8.0
du_pf_soft,16,6,5.0,1.0,130.97448301315308,0.0,8.137101258318564e-15,0.7749583125114441,8.0
du_pf_soft,16,6,5.0,2.0,143.058251619339,0.0,6.2754912409914375e-15,0.5990204066038132,8.0
du_pf_soft,16,6,5.0,3.0,142.73180985450745,0.0,5.447944498446959e-15,0.34249851759523153,8.0
du_pf_soft,16,6,5.0,4.0,144.18980884552002,0.0,4.3672893823072005e-15,0.26451830193400383,8.0
du_pf_soft,16,6,5.0,5.0,146.13083457946777,0.0,3.4493874118176194e-15,0.22727921139448876,8.0
du_pf_soft,16,6,5.0,6.0,148.5792453289032,0.0,2.8472118637496157e-15,0.2038558800704777,8.0
du_pf_soft,16,6,5.0,7.0,151.42083954811096,0.0,2.297071984851167e-15,0.18794974731281397,8.0
du_pf_soft,16,6,5.0,8.0,154.76938033103943,0.0,1.8359599803299142e-15,0.1778484238311648,8.0
du_pf_soft,16,6,5.0,9.0,158.5602855682373,0.0,1.462568296013093e-15,0.16696391953155396,8.0
du_pf_soft,16,6,5.0,10.0,162.43512439727783,0.0,1.272671476642339e-15,0.1594080366194248,8.0
du_pf_soft,16,6,5.0,11.0,166.42775917053223,0.0,1.1080504380550085e-15,0.15358826890587804,8.0
du_pf_soft,16,6,5.0,12.0,170.76558017730713,0.0,9.362277400616647e-16,0.1463782030623406,8.0
du_pf_soft,16,6,5.0,13.0,175.4309196472168,0.0,7.535060838475428e-16,0.13855453021824357,8.0
du_pf_soft,16,6,5.0,14.0,179.88770818710327,0.0,6.572320543648229e-16,0.13702358864247796,8.0
du_pf_soft,16,6,5.0,15.0,184.88938570022583,0.0,5.613260871674647e-16,0.1330947561655193,8.0
du_pf_soft,16,6,5.0,16.0,190.4356770515442,0.0,4.4187305402269015e-16,0.12452618475072082,8.0
du_pf_soft,16,6,5.0,17.0,195.576340675354,0.0,3.495149107946862e-16,0.119035703362897,8.0
du_pf_soft,16,6,5.0,18.0,199.85649299621582,0.0,2.742329782531085e-16,0.12122868280857797,8.0
du_pf_soft,16,6,5.0,19.0,204.89549255371094,0.0,2.2373012108072856e-16,0.1181426185648888,8.0
du_pf_soft,16,6,5.0,20.0,213.1382975578308,0.0,1.432508208445781e-16,0.08779410657007243,8.0
du_pf_soft,16,8,5.0,1.0,135.60289025306702,0.0,4.661993664587788e-15,0.7777860946953297,8.0
du_pf_soft,16,8,5.0,2.0,150.74429607391357,0.0,3.998358464658196e-15,0.5574836563318968,8.0
du_pf_soft,16,8,5.0,3.0,154.09928131103516,0.0,4.088438274546543e-15,0.3168847933411598,8.0
du_pf_soft,16,8,5.0,4.0,158.68484354019165,0.0,3.772145107673914e-15,0.24415939627215263,8.0
du_pf_soft,16,8,5.0,5.0,163.15400648117065,0.0,3.3071314311695915e-15,0.20858262898400423,8.0
du_pf_soft,16,8,5.0,6.0,167.59346294403076,0.0,2.7101412864557805e-15,0.1850217306055128,8.0
du_pf_soft,16,8,5.0,7.0,172.27444458007812,0.0,2.092914624659558e-15,0.1686473707668483,8.0
du_pf_soft,16,8,5.0,8.0,177.00914239883423,0.0,1.78606015767642e-15,0.15913132391870016,8.0
du_pf_soft,16,8,5.0,9.0,182.00561571121216,0.0,1.5443882111767306e-15,0.1495056382846087,8.0
du_pf_soft,16,8,5.0,10.0,187.2644329071045,0.0,1.3554619062750728e-15,0.1430238322354853,8.0
du_pf_soft,16,8,5.0,11.0,193.06751155853271,0.0,1.1322353727512665e-15,0.1380149242468178,8.0
du_pf_soft,16,8,5.0,12.0,199.53132152557373,0.0,8.769471598662272e-16,0.13183514378033576,8.0
du_pf_soft,16,8,5.0,13.0,206.44138479232788,0.0,6.686255739476793e-16,0.12392908008769149,8.0
du_pf_soft,16,8,5.0,14.0,213.13980913162231,0.0,5.444677757067195e-16,0.12212099949829276,8.0
du_pf_soft,16,8,5.0,15.0,220.26055431365967,0.0,4.486643524355383e-16,0.11913609225302929,8.0
du_pf_soft,16,8,5.0,16.0,227.72235488891602,0.0,3.677938553266544e-16,0.11196917598135765,8.0
du_pf_soft,16,8,5.0,17.0,234.59050464630127,0.0,2.8541595720901303e-16,0.10679816058836873,8.0
du_pf_soft,16,8,5.0,18.0,240.64507341384888,0.0,2.0090059791875504e-16,0.10803322657011445,8.0
du_pf_soft,16,8,5.0,19.0,247.40535736083984,0.0,1.410089099216532e-16,0.10451233200728889,8.0
du_pf_soft,16,8,5.0,20.0,256.5309042930603,0.0,1.2509932830139208e-16,0.07691024907398965,8.0
du_pf_soft,32,4,5.0,1.0,215.93709516525269,0.0,5.38115378003403e-15,0.6620881836861372,8.0
du_pf_soft,32,4,5.0,2.0,234.18514728546143,0.0,4.9431154294520176e-15,0.6477370206266642,8.0
du_pf_soft,32,4,5.0,3.0,208.8069372177124,0.0,7.699432055282876e-15,0.5714152473956347,8.0
du_pf_soft,32,4,5.0,4.0,202.34724378585815,0.0,5.600614272725446e-15,0.4229086507111788,8.0
du_pf_soft,32,4,5.0,5.0,199.62695360183716,0.0,5.9976186151035365e-15,0.38277438934892416,8.0
du_pf_soft,32,4,5.0,6.0,197.36756563186646,0.0,5.379171855286353e-15,0.35097898449748755,8.0
du_pf_soft,32,4,5.0,7.0,195.6355710029602,0.0,5.5775986670128725e-15,0.3313240595161915,8.0
du_pf_soft,32,4,5.0,8.0,194.57303476333618,0.0,6.436085670235978e-15,0.3173416052013635,8.0
du_pf_soft,32,4,5.0,9.0,193.7788691520691,0.0,6.160329303227233e-15,0.30527189373970026,8.0
du_pf_soft,32,4,5.0,10.0,192.62683963775635,0.0,5.6963117374688816e-15,0.2968560825102031,8.0
du_pf_soft,32,4,5.0,11.0,192.8857946395874,0.0,4.9564221317649254e-15,0.28973367623984814,8.0
du_pf_soft,32,4,5.0,12.0,193.47338104248047,0.0,4.7037308160170494e-15,0.2849461827427149,8.0
du_pf_soft,32,4,5.0,13.0,194.1713981628418,0.0,4.452820678208351e-15,0.27249166416004295,8.0
du_pf_soft,32,4,5.0,14.0,194.03197288513184,0.0,4.928386320592653e-15,0.27462405757978553,8.0
du_pf_soft,32,4,5.0,15.0,194.5887885093689,0.0,4.850477024197591e-15,0.27170412987470627,8.0
du_pf_soft,32,4,5.0,16.0,196.36653804779053,0.0,4.0647020290843135e-15,0.262142232619226,8.0
du_pf_soft,32,4,5.0,17.0,197.21749305725098,0.0,3.709280757548423e-15,0.25198581302538514,8.0
du_pf_soft,32,4,5.0,18.0,197.96478605270386,0.0,3.34484951714325e-15,0.2608863343484699,8.0
du_pf_soft,32,4,5.0,19.0,199.3093376159668,0.0,3.189982327641349e-15,0.2672069757245481,8.0
du_pf_soft,32,4,5.0,20.0,204.5396842956543,0.0,2.5015362886070372e-15,0.20118345459923145,8.0
du_pf_soft,32,6,5.0,1.0,239.50448942184448,0.0,1.5722440013779315e-15,0.656087089329958,8.0
du_pf_soft,32,6,5.0,2.0,267.6888246536255,0.0,4.703644921582242e-15,0.5875284355133772,8.0
du_pf_soft,32,6,5.0,3.0,241.65643310546875,0.0,5.263597386007056e-15,0.4745923886075616,8.0
du_pf_soft,32,6,5.0,4.0,238.2008671760559,0.0,6.41454975167292e-15,0.32260766066610813,8.0
du_pf_soft,32,6,5.0,5.0,238.30233573913574,0.0,4.518847372902857e-15,0.2868368332274258,8.0
du_pf_soft,32,6,5.0,6.0,238.11701345443726,0.0,4.862531679465559e-15,0.26503315474838013,8.0
du_pf_soft,32,6,5.0,7.0,235.94139766693115,0.0,4.331034519280144e-15,0.24466541875153777,8.0
du_pf_soft,32,6,5.0,8.0,234.95205402374268,0.0,4.548141239760038e-15,0.22940094722434876,8.0
du_pf_soft,32,6,5.0,9.0,235.19030857086182,0.0,4.6446377212705316e-15,0.21905987756326792,8.0
du_pf_soft,32,6,5.0,10.0,234.84537553787231,0.0,4.832234078565881e-15,0.21477256016805762,8.0
du_pf_soft,32,6,5.0,11.0,235.44387769699097,0.0,3.911260157804625e-15,0.21133588207885617,8.0
du_pf_soft,32,6,5.0,12.0,235.89024257659912,0.0,5.1005983096346e-15,0.20751518849283454,8.0
du_pf_soft,32,6,5.0,13.0,236.3311104774475,0.0,5.2699717853911776e-15,0.19670600350946182,8.0
du_pf_soft,32,6,5.0,14.0,235.93319749832153,0.0,5.248012323884713e-15,0.1946092597208917,8.0
du_pf_soft,32,6,5.0,15.0,236.702543258667,0.0,5.21726838956139e-15,0.1933003384619951,8.0
du_pf_soft,32,6,5.0,16.0,237.58176136016846,0.0,4.346308058566356e-15,0.18820773065090174,8.0
du_pf_soft,32,6,5.0,17.0,238.2958264350891,0.0,4.269933268234363e-15,0.1848204876296222,8.0
du_pf_soft,32,6,5.0,18.0,238.59869003295898,0.0,4.410398012426965e-15,0.19042684976011512,8.0
du_pf_soft,32,6,5.0,19.0,240.7876057624817,0.0,4.4915590153669774e-15,0.19306427054107186,8.0
du_pf_soft,32,6,5.0,20.0,243.5468626022339,0.0,3.772769635653836e-15,0.14580225222744045,8.0
du_pf_soft,32,8,5.0,1.0,259.68950748443604,0.0,2.917614912984788e-15,0.6536506339907646,8.0
du_pf_soft,32,8,5.0,2.0,296.4488286972046,0.0,2.9387458703897208e-15,0.5376809937879443,8.0
du_pf_soft,32,8,5.0,3.0,272.558780670166,0.0,4.161569616904822e-15,0.42251750081777567,8.0
du_pf_soft,32,8,5.0,4.0,269.1587781906128,0.0,4.037161096911475e-15,0.2752886959351599,8.0
du_pf_soft,32,8,5.0,5.0,270.3235387802124,0.0,3.723304870297876e-15,0.2372062499634921,8.0
du_pf_soft,32,8,5.0,6.0,271.1904401779175,0.0,4.008832450567469e-15,0.21600131317973134,8.0
du_pf_soft,32,8,5.0,7.0,270.8373832702637,0.0,4.317408326727444e-15,0.19903225544840095,8.0
du_pf_soft,32,8,5.0,8.0,270.770245552063,0.0,4.3018851509498085e-15,0.18735456373542544,8.0
du_pf_soft,32,8,5.0,9.0,271.3352680206299,0.0,4.576947480337398e-15,0.1777062444016337,8.0
du_pf_soft,32,8,5.0,10.0,271.8436641693115,0.0,4.451431702993532e-15,0.17138966964557764,8.0
du_pf_soft,32,8,5.0,11.0,272.17869329452515,0.0,4.3128611362292285e-15,0.1676503289490938,8.0
du_pf_soft,32,8,5.0,12.0,272.9475326538086,0.0,3.96473726529217e-15,0.162973606493324,8.0
du_pf_soft,32,8,5.0,13.0,273.6876378059387,0.0,3.7328827747582925e-15,0.157385962549597,8.0
du_pf_soft,32,8,5.0,14.0,274.4323139190674,0.0,3.703719695082123e-15,0.1568821473047137,8.0
du_pf_soft,32,8,5.0,15.0,275.7233991622925,0.0,3.7338222666456956e-15,0.1558097396045923,8.0
du_pf_soft,32,8,5.0,16.0,277.2100615501404,0.0,3.432369461116097e-15,0.15002283966168758,8.0
du_pf_soft,32,8,5.0,17.0,278.32906341552734,0.0,3.1470606271051315e-15,0.14634248288348314,8.0
du_pf_soft,32,8,5.0,18.0,278.89537620544434,0.0,3.162568185712802e-15,0.1511704858858138,8.0
du_pf_soft,32,8,5.0,19.0,280.5826368331909,0.0,3.1705768292895323e-15,0.1517441803589463,8.0
du_pf_soft,32,8,5.0,20.0,283.5082473754883,0.0,2.546403994400012e-15,0.11335886968299741,8.0
du_pf_soft,64,4,5.0,1.0,327.95053577423096,0.0,1.7203454622740798e-15,0.5667241029441357,8.0
du_pf_soft,64,4,5.0,2.0,381.7899179458618,0.0,1.106935398589287e-15,0.47516163531690836,8.0
du_pf_soft,64,4,5.0,3.0,277.4197459220886,0.0,3.793644815578478e-15,0.9415552280843258,8.0
du_pf_soft,64,4,5.0,4.0,395.9511728286743,0.0,5.202236016437129e-16,0.6909109335392714,8.0
du_pf_soft,64,4,5.0,5.0,383.6859521865845,0.0,4.764717294098477e-16,0.639372082427144,8.0
du_pf_soft,64,4,5.0,6.0,308.9656686782837,0.0,1.2999236235197232e-15,0.7868588548153639,8.0
du_pf_soft,64,4,5.0,7.0,270.51757526397705,0.0,2.244289206152354e-15,0.6422407906502485,8.0
du_pf_soft,64,4,5.0,8.0,270.9754867553711,0.0,3.918574393183284e-15,0.619520403444767,8.0
du_pf_soft,64,4,5.0,9.0,274.5976800918579,0.0,1.7675683696466747e-15,0.6378298979252577,8.0
du_pf_soft,64,4,5.0,10.0,272.74439573287964,0.0,2.7619953199977087e-15,0.6266166307032108,8.0
du_pf_soft,64,4,5.0,11.0,264.35967350006104,0.0,1.3358675989853574e-15,0.6316753327846527,8.0
du_pf_soft,64,4,5.0,12.0,265.2419228553772,0.0,2.7148428222388543e-15,0.6202129535377026,8.0
du_pf_soft,64,4,5.0,13.0,263.5164442062378,0.0,2.4659344085729753e-15,0.61029271222651,8.0
du_pf_soft,64,4,5.0,14.0,259.5524044036865,0.0,2.898284165290567e-15,0.6104774530977011,8.0
du_pf_soft,64,4,5.0,15.0,258.1327600479126,0.0,1.6633060253779588e-15,0.612820703536272,8.0
du_pf_soft,64,4,5.0,16.0,260.26137018203735,0.0,3.026804950833495e-15,0.5938615892082453,8.0
du_pf_soft,64,4,5.0,17.0,253.52706480026245,0.0,2.2302109362338363e-15,0.5645200069993734,8.0
du_pf_soft,64,4,5.0,18.0,252.11283111572266,0.0,1.1911153593022119e-15,0.5857213521376252,8.0
du_pf_soft,64,4,5.0,19.0,253.61478757858276,0.0,2.011539534142127e-15,0.6210936550050974,8.0
du_pf_soft,64,4,5.0,20.0,266.25041103363037,0.0,1.1209659170254032e-15,0.48946529254317284,8.0
du_pf_soft,64,6,5.0,1.0,388.00557136535645,0.0,1.9881248965020578e-15,0.5600638147443533,8.0
du_pf_soft,64,6,5.0,2.0,455.8359203338623,0.0,1.5006941224717359e-15,0.4517229786142707,8.0
du_pf_soft,64,6,5.0,3.0,404.1504898071289,0.0,2.851328337994153e-15,0.5968219824135303,8.0
du_pf_soft,64,6,5.0,4.0,445.7676935195923,0.0,1.470536890813286e-15,0.4516313849017024,8.0
du_pf_soft,64,6,5.0,5.0,421.9287624359131,0.0,8.116635777642597e-16,0.4380189888179302,8.0
du_pf_soft,64,6,5.0,6.0,389.86966609954834,0.0,2.675203347903468e-15,0.43237078096717596,8.0
du_pf_soft,64,6,5.0,7.0,387.916072845459,0.0,2.132099427590726e-15,0.3568465281277895,8.0
du_pf_soft,64,6,5.0,8.0,384.519868850708,0.0,2.6982888073644103e-15,0.3686821674928069,8.0
du_pf_soft,64,6,5.0,9.0,381.10840606689453,0.0,1.6219448771679393e-15,0.3668751651421189,8.0
du_pf_soft,64,6,5.0,10.0,372.3114290237427,0.0,2.773413932931628e-15,0.3515337901189923,8.0
du_pf_soft,64,6,5.0,11.0,369.33789443969727,0.0,2.3134148767635074e-15,0.3375703878700733,8.0
du_pf_soft,64,6,5.0,12.0,366.27647590637207,0.0,1.7142017205494077e-15,0.3473646678030491,8.0
du_pf_soft,64,6,5.0,13.0,366.1681785583496,0.0,1.753428610430142e-15,0.3383323494344949,8.0
du_pf_soft,64,6,5.0,14.0,354.4508628845215,0.0,1.2607362530199338e-15,0.3297950243577361,8.0
du_pf_soft,64,6,5.0,15.0,362.56252002716064,0.0,9.839839870234542e-16,0.3245337679982185,8.0
du_pf_soft,64,6,5.0,16.0,359.21990871429443,0.0,4.774910276827499e-16,0.33789326436817646,8.0
du_pf_soft,64,6,5.0,17.0,355.14832878112793,0.0,3.5840438922722206e-16,0.3062087674625218,8.0
du_pf_soft,64,6,5.0,18.0,350.02758026123047,0.0,8.478512604906868e-16,0.3008423373103142,8.0
du_pf_soft,64,6,5.0,19.0,362.1752347946167,0.0,4.618925718519271e-16,0.35144869890064,8.0
du_pf_soft,64,6,5.0,20.0,367.2576446533203,0.0,8.378939117396797e-16,0.29998634662479157,8.0
du_pf_soft,64,8,5.0,1.0,441.7744388580322,0.0,7.408013572623366e-16,0.5549370069056749,8.0
du_pf_soft,64,8,5.0,2.0,523.1925506591797,0.0,8.607927063148708e-16,0.411681798286736,8.0
du_pf_soft,64,8,5.0,3.0,498.0139570236206,0.0,1.399619957276926e-15,0.41407836601138115,8.0
du_pf_soft,64,8,5.0,4.0,510.00435161590576,0.0,1.929605587167965e-15,0.28676933236420155,8.0
du_pf_soft,64,8,5.0,5.0,491.55712509155273,0.0,2.1423237505387957e-15,0.27679827064275736,8.0
du_pf_soft,64,8,5.0,6.0,480.22227573394775,0.0,2.267427922809855e-15,0.23906672699376938,8.0
du_pf_soft,64,8,5.0,7.0,481.8530797958374,0.0,1.7715428864632083e-15,0.2343393005430698,8.0
du_pf_soft,64,8,5.0,8.0,473.3660497665405,0.0,1.5754671205609117e-15,0.23458225792273876,8.0
du_pf_soft,64,8,5.0,9.0,469.2373743057251,0.0,1.2082010991092948e-15,0.2139907893724739,8.0
du_pf_soft,64,8,5.0,10.0,464.7297239303589,0.0,1.0384870366985814e-15,0.20822433941066262,8.0
du_pf_soft,64,8,5.0,11.0,463.82686614990234,0.0,8.909633052120198e-16,0.20591944316402075,8.0
du_pf_soft,64,8,5.0,12.0,459.02131175994873,0.0,9.042314675258275e-16,0.20636689057573673,8.0
du_pf_soft,64,8,5.0,13.0,458.8536157608032,0.0,8.967561370685123e-16,0.1959298402070999,8.0
du_pf_soft,64,8,5.0,14.0,452.5329895019531,0.0,8.97765694462521e-16,0.19466480845585463,8.0
du_pf_soft,64,8,5.0,15.0,454.93842601776123,0.0,5.994315318958143e-16,0.19299108022823927,8.0
du_pf_soft,64,8,5.0,16.0,450.3710527420044,0.0,5.741519659339077e-16,0.1939431964419782,8.0
du_pf_soft,64,8,5.0,17.0,449.0731534957886,0.0,4.585450447048189e-16,0.18312641559168694,8.0
du_pf_soft,64,8,5.0,18.0,444.6378335952759,0.0,4.550679479865604e-16,0.1851644250564277,8.0
du_pf_soft,64,8,5.0,19.0,451.96258068084717,0.0,4.67140708583776e-16,0.20675261458382008,8.0
du_pf_soft,64,8,5.0,20.0,453.5951147079468,0.0,4.63010311235168e-16,0.17514158925041554,8.0
du_pf_soft,96,4,5.0,1.0,393.9152784347534,0.0,9.603626468744755e-16,0.5295644197613001,8.0
du_pf_soft,96,4,5.0,2.0,473.6021976470947,0.0,5.347752041610682e-16,0.4223140561953187,8.0
du_pf_soft,96,4,5.0,3.0,287.6079077720642,0.0,8.645392918592542e-16,1.0847919210791588,8.0
du_pf_soft,96,4,5.0,4.0,281.9691333770752,0.0,1.4200224134076607e-16,0.8919583838433027,8.0
du_pf_soft,96,4,5.0,5.0,298.1289839744568,0.0,8.671826169898388e-16,1.0375986024737358,8.0
du_pf_soft,96,4,5.0,6.0,403.6033048629761,0.0,6.079295752276003e-17,0.8582848701626062,8.0
du_pf_soft,96,4,5.0,7.0,458.53093242645264,0.0,1.8228599011165772e-17,0.667998228687793,8.0
du_pf_soft,96,4,5.0,8.0,482.42244815826416,0.0,1.6751373551154272e-17,0.35284260055050254,8.0
du_pf_soft,96,4,5.0,9.0,494.21550941467285,0.0,1.0700090766630746e-17,0.1575622662203386,8.0
du_pf_soft,96,4,5.0,10.0,497.4170398712158,0.0,1.3940335897013266e-17,0.14583856007084245,8.0
du_pf_soft,96,4,5.0,11.0,504.22370529174805,0.0,8.63640086976405e-18,0.10431118524866174,8.0
du_pf_soft,96,4,5.0,12.0,505.5941514968872,0.0,9.318024164287346e-18,0.10110348719172176,8.0
du_pf_soft,96,4,5.0,13.0,504.0649757385254,0.0,1.0787096932181523e-17,0.15606948069762433,8.0
du_pf_soft,96,4,5.0,14.0,508.0513439178467,0.0,7.936222259739964e-18,0.12433861615136262,8.0
du_pf_soft,96,4,5.0,15.0,507.3661870956421,0.0,9.863063396065887e-18,0.1670482641784474,8.0
du_pf_soft,96,4,5.0,16.0,501.50629138946533,0.0,5.9435507815446204e-18,0.2387091999989934,8.0
du_pf_soft,96,4,5.0,17.0,509.6006107330322,0.0,7.171404447928534e-18,0.2363959617214277,8.0
du_pf_soft,96,4,5.0,18.0,504.9238224029541,0.0,1.3365597572521622e-17,0.46413281618151814,8.0
du_pf_soft,96,4,5.0,19.0,496.32690620422363,0.0,7.781479928188444e-18,0.6371588579495437,8.0
du_pf_soft,96,4,5.0,20.0,495.55001068115234,0.0,8.231810288552113e-18,0.5511060461867601,8.0
du_pf_soft,96,6,5.0,1.0,502.29590129852295,0.0,1.907027712200665e-16,0.5126195698976517,8.0
du_pf_soft,96,6,5.0,2.0,601.0012512207031,0.0,1.8969016980140358e-16,0.3809266006574034,8.0
du_pf_soft,96,6,5.0,3.0,574.579496383667,0.0,3.764346237100527e-16,0.47475934494286776,8.0
du_pf_soft,96,6,5.0,4.0,593.7784366607666,0.0,2.416798344940108e-16,0.3527598110958933,8.0
du_pf_soft,96,6,5.0,5.0,583.7570533752441,0.0,2.154694587324106e-16,0.3020264399237931,8.0
du_pf_soft,96,6,5.0,6.0,571.372109413147,0.0,1.841698707956901e-16,0.3500903048552573,8.0
du_pf_soft,96,6,5.0,7.0,558.3162956237793,0.0,2.4952418014875333e-16,0.42439788579940796,8.0
du_pf_soft,96,6,5.0,8.0,558.3698129653931,0.0,2.1234938640141978e-16,0.44836593233048916,8.0
du_pf_soft,96,6,5.0,9.0,533.5694761276245,0.0,1.845958489588202e-16,0.49252649676054716,8.0
du_pf_soft,96,6,5.0,10.0,517.1342277526855,0.0,1.5952266786846804e-16,0.5348346428945661,8.0
du_pf_soft,96,6,5.0,11.0,497.53540992736816,0.0,2.4980653328776463e-16,0.5588140599429607,8.0
du_pf_soft,96,6,5.0,12.0,488.5544605255127,0.0,1.7924201839702178e-16,0.5856852913275361,8.0
du_pf_soft,96,6,5.0,13.0,480.13241386413574,0.0,2.2906468164297694e-16,0.5543618137016892,8.0
du_pf_soft,96,6,5.0,14.0,465.3659267425537,0.0,2.716075731633142e-16,0.5386763354763389,8.0
du_pf_soft,96,6,5.0,15.0,453.86708545684814,0.0,1.6425827025788923e-16,0.5695754131302238,8.0
du_pf_soft,96,6,5.0,16.0,453.35084438323975,0.0,2.5895091569786484e-16,0.5585315218195319,8.0
du_pf_soft,96,6,5.0,17.0,445.5403709411621,0.0,9.208823088540546e-17,0.5331096509471536,8.0
du_pf_soft,96,6,5.0,18.0,430.2386589050293,0.0,4.3953609012121553e-16,0.5252163652330637,8.0
du_pf_soft,96,6,5.0,19.0,448.95488357543945,0.0,1.2417431538343118e-16,0.5994503181427717,8.0
du_pf_soft,96,6,5.0,20.0,460.4760866165161,0.0,7.279006484289597e-16,0.4997806288301945,8.0
du_pf_soft,96,8,5.0,1.0,576.4636611938477,0.0,8.121656036041855e-16,0.5101096043363214,8.0
du_pf_soft,96,8,5.0,2.0,691.2265567779541,0.0,7.98689679990284e-16,0.36780315544456244,8.0
du_pf_soft,96,8,5.0,3.0,694.6938247680664,0.0,9.566511337880644e-16,0.28836507396772504,8.0
du_pf_soft,96,8,5.0,4.0,703.5812034606934,0.0,9.139101953767472e-16,0.18043370358645913,8.0
du_pf_soft,96,8,5.0,5.0,698.8250255584717,0.0,9.374328032478116e-16,0.16629924392327664,8.0
du_pf_soft,96,8,5.0,6.0,690.5306491851807,0.0,1.0131464314249133e-15,0.1772077186033129,8.0
du_pf_soft,96,8,5.0,7.0,684.3820552825928,0.0,9.986407804449466e-16,0.1857238234952092,8.0
du_pf_soft,96,8,5.0,8.0,674.5810604095459,0.0,1.0132799449932243e-15,0.185448951087892,8.0
du_pf_soft,96,8,5.0,9.0,664.8597259521484,0.0,9.468157577814619e-16,0.18466183473356065,8.0
du_pf_soft,96,8,5.0,10.0,659.027265548706,0.0,1.0092127310085257e-15,0.19750417629256842,8.0
du_pf_soft,96,8,5.0,11.0,653.6305847167969,0.0,1.0763277306913548e-15,0.21261512767523524,8.0
du_pf_soft,96,8,5.0,12.0,643.0751476287842,0.0,1.02987239398765e-15,0.22714138170704243,8.0
du_pf_soft,96,8,5.0,13.0,641.8155555725098,0.0,8.733034888249353e-16,0.22929486120119688,8.0
du_pf_soft,96,8,5.0,14.0,625.1326274871826,0.0,9.900625336809675e-16,0.23726538661867377,8.0
du_pf_soft,96,8,5.0,15.0,624.1220836639404,0.0,8.440419150988678e-16,0.24692453537136314,8.0
du_pf_soft,96,8,5.0,16.0,615.7306632995605,0.0,8.309742348957633e-16,0.2686437256634235,8.0
du_pf_soft,96,8,5.0,17.0,609.3222064971924,0.0,9.49147771834151e-16,0.25091185839846725,8.0
du_pf_soft,96,8,5.0,18.0,594.2373142242432,0.0,1.1904490355402985e-15,0.2504670722410082,8.0
du_pf_soft,96,8,5.0,19.0,607.6272563934326,0.0,1.013223140846199e-15,0.29991879407316446,8.0
du_pf_soft,96,8,5.0,20.0,605.2845668792725,0.0,6.313688562324785e-16,0.27548762271180743,8.0
pf_fs_cognitive,16,4,5.0,1.0,137.931649684906,0.0,1.7472734867002414e-15,0.7720699738711119,8.0
pf_fs_cognitive,16,4,5.0,2.0,143.7651286125183,0.0,2.2861630739932584e-15,0.6695694178342819,8.0
pf_fs_cognitive,16,4,5.0,3.0,145.11140131950378,0.0,2.016704767524263e-15,0.40243958961218596,8.0
pf_fs_cognitive,16,4,5.0,4.0,149.69895267486572,0.0,1.5654817667830862e-15,0.3136051455512643,8.0
