algorithm,num_bs_ant,num_ut_per_sector,sweep_value,sum_rate_bps_per_hz,weighted_sum_rate_bps_per_hz,avg_user_rate_bps_per_hz,p05_user_rate_bps_per_hz,p50_user_rate_bps_per_hz,jain_fairness,avg_sinr_db,p05_sinr_db,p50_sinr_db,p75_sinr_db,coverage_rate,coverage_sinr,max_bs_power_watt,max_bs_power_violation_watt,runtime_sec,max_fs_interference_watt,mean_fs_interference_watt,max_fs_interference_dbm,mean_fs_interference_dbm,max_fs_violation_watt,protection_satisfaction,protection_satisfaction_strict,min_fs_i_max_dbm,max_fs_i_max_dbm,min_protection_margin_db,mean_protection_margin_db,final_w_delta,final_history_weighted_sum_rate,num_iterations_or_layers,converged,used_unfolding,pf_utility,pf_avg_rate_bps_per_hz,pf_p05_rate_bps_per_hz,pf_jain_fairness,pf_slots,mean_active_tones_per_bs,min_active_tones_per_bs,max_active_tones_per_bs,active_fraction
pf_fs_cognitive,64,4,5.0,287.30452060699463,287.0368947982788,3.420291908085346,2.1347194032743575,3.3682925328612328,0.9345142990350723,9.201208963990211,5.187323860824108,9.68736781179905,11.654809705913067,0.9925595168024302,0.9925595168024302,72.87914216518402,0.0,50.395629594509955,1.0199930252073494e-14,8.95819853318397e-15,-109.92302632331848,-110.58491897583008,1.9993209515290855e-16,0.7890625046566129,0.7500000055879354,-110.0,-110.0,-0.07697315921199528,0.5849207872524858,0.5109922988340259,287.0368947982788,56.0,0.0,0.0,72.11497406344355,2.3705693817651903,2.0537688515463275,0.9930111435951566,8.0,8.0,8.0,8.0,0.5
pf_fs_cognitive,64,6,5.0,423.81848335266113,423.66861629486084,3.3636387437582016,1.4005627482595806,3.4212276563048363,0.9148996658623219,4.81260796263814,-31.200546770356596,9.837688565254211,11.600707352161407,0.9580853059887886,0.9580853059887886,69.03415501117706,0.0,50.26324483778444,1.0128691763654533e-14,9.005435125432619e-15,-109.94883584976196,-110.55572056770325,1.290100794188652e-16,0.7890625037252903,0.7578125,-110.0,-110.0,-0.051163512360933056,0.5557223190553486,0.22076476505026218,423.6686201095581,56.0,0.0,0.0,109.66310851606347,2.4069550787349074,2.0150112674263143,0.9916410443686117,8.0,8.0,8.0,8.0,0.5
pf_fs_cognitive,64,8,5.0,611.6363906860352,610.6218128204346,3.640692785382271,0.008616392377199123,3.8647682927548885,0.8726159706711769,0.954019415192306,-120.0,11.275817856192589,13.226456314325333,0.9159226175397635,0.9159226175397635,49.99031698703766,0.0,50.39916220601299,1.0030029365958352e-14,9.117071394432996e-15,-109.98701190948486,-110.47060871124268,3.480971893992193e-17,0.8515625037252903,0.8359375037252903,-110.0,-110.0,-0.012986891521009597,0.47061025141738355,0.10818401875440027,610.621808052063,56.0,0.0,0.0,150.88597298708737,2.4919132941010713,1.9541149223928367,0.9854093116923993,8.0,8.0,8.0,8.0,0.5
pf_fs_cognitive,96,4,5.0,451.81811714172363,438.313193321228,5.378787092864513,0.1626528027426133,5.513770326972008,0.7744263056665659,1.1620523296296597,-112.09971410781145,16.495370849967003,21.28421538323164,0.870907736942172,0.870907736942172,51.5564456358552,0.0,50.5239276283246,8.145187468275694e-15,3.320451307160935e-15,-111.73052334785461,-117.96638298034668,1.3844832932210344e-17,0.9296875037252903,0.9244791716337204,-110.0,-110.0,1.7305245895881178,7.966384574770927,1.2696203209925443,438.3131971359253,56.0,0.0,0.0,103.58182750588472,3.534320982020949,2.390916509374849,0.943845127691691,8.0,8.0,8.0,8.0,0.5
pf_fs_cognitive,96,6,5.0,471.7235507965088,471.0101318359375,3.743837669491768,2.45310097374022,3.7341026216745377,0.9400265142321587,9.207922741770744,6.428672440350056,10.89591546356678,12.770304590463638,0.985615061596036,0.985615061596036,75.50601100921631,0.0,50.72289581366931,1.0030668002330802e-14,9.157548637292776e-15,-109.98671650886536,-110.44402980804443,3.0703832607225116e-17,0.8072916679084301,0.7682291697710752,-110.0,-110.0,-0.013282670479146181,0.444030950544402,0.46879751328378916,471.01013374328613,56.0,0.0,0.0,117.95612987283505,2.5601597924354644,2.2231557928319576,0.9935069618033571,8.0,8.0,8.0,8.0,0.5
pf_fs_cognitive,96,8,5.0,652.7681694030762,651.6685447692871,3.8855248391628265,1.9236882574648688,3.970471043139696,0.9241448603570461,6.180191695690155,-28.47249035537243,11.653833404183388,13.276305235922337,0.9557291679084301,0.9557291679084301,74.79007625579834,0.0,51.01887275718036,1.006007907737206e-14,9.19300083072319e-15,-109.97404170036316,-110.42340469360352,6.015688871893125e-17,0.7942708376795053,0.7656250027939677,-110.0,-110.0,-0.02595574648978524,0.42340719743515365,0.18597686779685313,651.6685428619385,56.0,0.0,0.0,163.06063067151507,2.656959275353556,2.2125172213159545,0.9916109377913308,8.0,8.0,8.0,8.0,0.5
pf_fs_soft,16,4,5.0,251.58901071548462,248.70227670669556,2.995107278227806,0.0,3.344257015734911,0.7339674551039934,-13.52998660504818,-120.0,9.602075666189194,12.206379301846027,0.7983630914241076,0.7983630914241076,2.5526254270225763,0.0,51.76197942745057,1.0009114613713206e-14,7.542661106292462e-15,-109.9960994720459,-111.59820890426636,2.1316192922585307e-17,0.9114583414047956,0.8880208395421505,-110.0,-110.0,-0.0039005418606112502,1.598209660500288,0.04639766598120327,248.70227193832397,56.0,0.0,0.0,60.33637829341332,2.098805918349647,1.4334762231231952,0.9610110431888628,8.0,,,,
pf_fs_soft,16,6,5.0,300.2517194747925,295.31461477279663,2.382950149476528,0.0,2.862807359546423,0.6063438206911087,-31.265504837036133,-120.0,7.957364693284035,11.251006677746773,0.6589781828224659,0.6589781828224659,2.178818816319108,0.0,50.58579674229259,9.999173199769519e-15,7.564017427400923e-15,-110.00045490264893,-111.60150194168091,2.3020687910256976e-17,0.9322916679084301,0.9166666679084301,-110.0,-110.0,0.00045611105105970186,1.6015033796429634,0.03772626112913708,295.3146185874939,56.0,0.0,0.0,69.13469653276229,1.7894063322427531,1.1089407914756162,0.9422374538610081,8.0,,,,
pf_fs_soft,16,8,5.0,340.21300983428955,340.1119375228882,2.025077421218157,0.0,2.212842157110572,0.5144802909344435,-43.91285312175751,-120.0,5.589097186923027,10.709278538823128,0.5619419682770967,0.5619419682770967,2.3732183687388897,0.0,51.03666791706928,9.993617298910241e-15,7.645547405833694e-15,-110.00283718109131,-111.42278575897217,1.7158505231207972e-17,0.9479166716337204,0.9348958376795053,-110.0,-110.0,0.002838621167882135,1.4227853957563639,0.031188682361971545,340.11193656921387,56.0,0.0,0.0,73.00866299032779,1.6053989084675668,0.9655438904991688,0.9311011448845036,8.0,,,,
pf_fs_soft,32,4,5.0,290.14164209365845,289.5430450439453,3.454067151993513,1.153664382596602,3.493779769167304,0.8896497916430235,5.214807245880365,-18.914627307094634,10.016851961612701,12.363876670598984,0.951264875009656,0.9508463479578495,15.94612517952919,0.0,50.6255777424667,1.0149662870060451e-14,8.415939978222367e-15,-109.93963956832886,-110.97308540344238,1.6403520942518573e-16,0.8125000027939677,0.7994791669771075,-110.0,-110.0,-0.06035850756412129,0.973085050471127,0.15613704640418286,289.54304695129395,56.0,0.0,0.0,69.2205604754878,2.310090331422919,1.841359841843647,0.9863475041232213,8.0,,,,
pf_fs_soft,32,6,5.0,314.7492923736572,313.0972332954407,2.498010255396366,0.0,2.7098289392888546,0.7996969856321812,-8.20799221843481,-120.0,7.332193370908499,9.384254410862923,0.8529265820980072,0.8529265820980072,29.380858458578587,0.0,50.39727188937832,1.0852752864673148e-14,8.939988052736942e-15,-109.7365493774414,-110.63428211212158,8.631474843780174e-16,0.6718750009313226,0.6536458358168602,-110.0,-110.0,-0.2634501090788532,0.634283434948884,0.1394358957186341,313.0972309112549,56.0,0.0,0.0,72.4788627413611,1.8070171400307857,1.3319290660385514,0.9769069455534563,8.0,,,,
pf_fs_soft,32,8,5.0,382.760205745697,380.47996377944946,2.278334565460682,0.0,2.5934475697577,0.7273429799824953,-17.389876931905746,-120.0,6.8929520808160305,9.233833596110344,0.7751116044819355,0.7751116044819355,27.57007758319378,0.0,50.19094278293778,1.0840995782667462e-14,8.954282461640797e-15,-109.74966526031494,-110.62867188453674,8.513533182111098e-16,0.7369791669771075,0.7213541641831398,-110.0,-110.0,-0.25033465773899527,0.6286728198174387,0.10869532718788828,380.4799656867981,56.0,0.0,0.0,84.2505533815008,1.693915735054783,1.1897501911203359,0.9689377682026847,8.0,,,,
pf_fs_soft,64,4,5.0,249.1759753227234,248.66717910766602,2.966380663216114,1.65872358456254,2.9357124157249928,0.9218350239098072,7.724843382835388,3.1383602800779045,8.213375128805637,10.141048207879066,0.9873511791229248,0.9867698922753334,72.34935760498047,0.0,50.466180295014055,1.1168503745171077e-14,9.358025771677463e-15,-109.61242437362671,-110.40643525123596,1.1685039206543767e-15,0.6041666623204947,0.5859374962747097,-110.0,-110.0,-0.38757452474237647,0.40643646800890565,0.6246716715395451,248.66717624664307,56.0,0.0,0.0,61.73166480527836,2.0949065393424116,1.789967671033512,0.9915020012318992,8.0,,,,
pf_fs_soft,64,6,5.0,350.6979627609253,350.3757972717285,2.7833171635866165,1.3445703185279854,2.818218018859625,0.9095377270132303,3.543085977435112,-6.368542842101306,7.81655215471983,9.526347257196903,0.9605654608458281,0.9604879561811686,73.03466415405273,0.0,50.456444664887385,1.1319514790710824e-14,9.515460291572713e-15,-109.6529655456543,-110.31147289276123,1.3195149661941231e-15,0.5130208292976022,0.4869791632518172,-110.0,-110.0,-0.34703400969738135,0.311473942885641,0.31986293150112033,350.3758020401001,56.0,0.0,0.0,88.86024108553447,2.0342724678604727,1.7158979669578822,0.9913644464828377,8.0,,,,
pf_fs_soft,64,8,5.0,447.8295488357544,446.8700647354126,2.665652096271515,0.11475249541751958,2.77820897847414,0.8821196183562279,-1.12787250475958,-106.66800333186984,7.669413328170776,9.270247709006071,0.9246651753783226,0.9246651753783226,71.75074434280396,0.0,50.50974692768068,1.0425210205219682e-14,9.292584217930833e-15,-109.84727263450623,-110.42380261421204,4.2521038070298116e-16,0.5520833367481828,0.5208333320915699,-110.0,-110.0,-0.15272648498648772,0.42380422726273537,0.19427457079291338,446.8700637817383,56.0,0.0,0.0,109.48021212568811,1.9324670817641794,1.5583600150375196,0.9878459509377528,8.0,,,,
pf_fs_soft,96,4,5.0,412.8281126022339,401.99626445770264,4.9146203845739365,0.11048544563337262,5.0050051882863045,0.7737514358013868,0.3863666751421988,-109.9667936861515,14.909180372953415,19.41262410581112,0.8757440447807312,0.8757440447807312,60.968920201063156,0.0,50.603774038900156,9.404909581321026e-15,5.261726492058641e-15,-110.40436434745789,-114.33317112922668,1.572087856148061e-17,0.940104166045785,0.9088541697710752,-110.0,-110.0,0.4043650027419554,4.333172772079706,1.5281638223677874,401.9962635040283,56.0,0.0,0.0,97.67111259100123,3.285236969518412,2.2604876841082646,0.9500785375958822,8.0,,,,
pf_fs_soft,96,6,5.0,415.7622833251953,415.14295387268066,3.2997006699442863,2.026673696935177,3.2981422394514084,0.9339984003454447,8.046523600816727,4.781981505453587,9.449939712882042,11.267126679420471,0.9846230000257492,0.9846230000257492,75.02654361724854,0.0,50.788632182520814,1.0076840456499904e-14,9.322044923808844e-15,-109.96702527999878,-110.39181852340698,7.684063198320319e-17,0.6588541623204947,0.6328124972060323,-110.0,-110.0,-0.03297375499823824,0.39181875309441233,0.5963551988825202,415.14295387268066,56.0,0.0,0.0,104.26473561320992,2.29692015408337,1.9803663589292315,0.9925229828437533,8.0,,,,
pf_fs_soft,96,8,5.0,548.3161506652832,547.3484039306641,3.2637866139411926,1.9195514351129532,3.3242786824703217,0.9270651079714298,5.054453641176224,-6.783539890497923,9.54631757736206,11.057325817644596,0.9633556511253119,0.9633556511253119,75.16511583328247,0.0,51.16569860026357,1.0296889107694069e-14,9.295127884341217e-15,-109.89636540412903,-110.42416071891785,2.9688928317736854e-16,0.6171874972060323,0.5651041604578495,-110.0,-110.0,-0.1036331772775156,0.4241624260612298,0.2997773666866123,547.3484020233154,56.0,0.0,0.0,138.678328554021,2.293345666020243,1.931271735882752,0.9922184067003893,8.0,,,,
