step,snr_db,loss,grad_norm,sum_rate_bps_per_hz,weighted_sum_rate_bps_per_hz,avg_user_rate_bps_per_hz,p05_user_rate_bps_per_hz,p50_user_rate_bps_per_hz,jain_fairness,avg_sinr_db,p05_sinr_db,coverage_rate,coverage_sinr,max_bs_power_watt,max_bs_power_violation_watt,runtime_sec,max_fs_interference_watt,mean_fs_interference_watt,max_fs_interference_dbm,mean_fs_interference_dbm,max_fs_violation_watt,protection_satisfaction,protection_satisfaction_strict,min_fs_i_max_dbm,max_fs_i_max_dbm,min_protection_margin_db,mean_protection_margin_db,final_w_delta,final_history_weighted_sum_rate,mean_active_tones_per_bs,min_active_tones_per_bs,max_active_tones_per_bs,active_fraction
181.0,-5.0,-825.7200317382812,8.184709548950195,522.4088745117188,825.7200317382812,4.146101951599121,0.0,3.8400219678878784,0.5546849370002747,-13.416818618774414,-120.0,0.682539701461792,0.6726190447807312,59.08311080932617,0.0,0.0,1.6228306675900028e-12,2.783024732975342e-13,-87.89726257324219,-98.15869140625,1.6128306372723e-12,0.0,0.0,-110.0,-110.0,-22.102731704711914,-11.841301918029785,0.05931747704744339,825.7200927734375,2.0,2.0,2.0,0.5
182.0,10.0,-869.5757446289062,27.658248901367188,484.142578125,869.5757446289062,3.8424015045166016,0.0,2.462249755859375,0.4520014524459839,-19.97991180419922,-120.0,0.5873016119003296,0.5892857313156128,78.42665100097656,0.0,0.0,5.275476236410448e-13,2.045971221218898e-13,-92.77737426757812,-98.01595306396484,5.175476475334506e-13,0.0,0.0,-110.0,-110.0,-17.22261619567871,-11.984050750732422,0.1020408421754837,869.57568359375,2.0,2.0,2.0,0.5
183.0,0.0,-797.3276977539062,10.802145004272461,491.16827392578125,797.3276977539062,3.898160934448242,0.0,2.830648899078369,0.5015345215797424,-16.794347763061523,-120.0,0.5952380895614624,0.5992063283920288,59.736289978027344,0.0,0.0,5.208834123575368e-13,1.6278608506743036e-13,-92.83259582519531,-99.04486083984375,5.108834362499426e-13,0.0,0.0,-110.0,-110.0,-17.167404174804688,-10.955138206481934,0.07204464077949524,797.32763671875,2.0,2.0,2.0,0.5
184.0,5.0,-722.632080078125,224.6319580078125,430.9310607910156,722.632080078125,3.4200878143310547,0.0,2.4046239852905273,0.44784241914749146,-20.13899040222168,-120.0,0.6269841194152832,0.579365074634552,79.43266296386719,0.0,0.0,1.8121550267313769e-12,6.40498017037e-13,-87.41805267333984,-95.76370239257812,1.802154996413674e-12,0.0,0.0,-110.0,-110.0,-22.581954956054688,-14.236292839050293,0.6438848972320557,722.632080078125,2.0,2.0,2.0,0.5
185.0,15.0,-1024.18798828125,9.003774642944336,520.7186279296875,1024.18798828125,4.132687568664551,0.0,2.817091941833496,0.4255423843860626,-20.74347686767578,-120.0,0.6190476417541504,0.601190447807312,79.43267059326172,0.0,0.0,1.3686971478063525e-12,3.080653137102485e-13,-88.63692474365234,-97.45492553710938,1.3586971174886497e-12,0.0,0.0,-110.0,-110.0,-21.363073348999023,-12.545077323913574,0.1370944231748581,1024.18798828125,2.0,2.0,2.0,0.5
186.0,10.0,-977.9592895507812,55.183589935302734,516.56298828125,977.9592895507812,4.099706172943115,0.0,2.5985333919525146,0.43665510416030884,-20.993366241455078,-120.0,0.5873016119003296,0.5932539701461792,79.43265533447266,0.0,0.0,7.206779660887119e-13,2.78650149829196e-13,-91.4225845336914,-96.71002960205078,7.106779899811178e-13,0.0,0.0,-110.0,-110.0,-18.577411651611328,-13.289966583251953,0.113488107919693,977.9592895507812,2.0,2.0,2.0,0.5
187.0,5.0,-809.6554565429688,5.450658798217773,467.7891845703125,809.6554565429688,3.7126126289367676,0.0,2.6742238998413086,0.48878785967826843,-22.101573944091797,-120.0,0.60317462682724,0.60317462682724,79.43265533447266,0.0,0.0,2.476676199195116e-12,4.1407694872756806e-13,-86.0613021850586,-96.84835815429688,2.466676168877413e-12,0.0,0.0,-110.0,-110.0,-23.93869400024414,-13.151641845703125,0.07685858011245728,809.6554565429688,2.0,2.0,2.0,0.5
188.0,0.0,-812.6264038085938,21.65901756286621,472.0437316894531,812.6264038085938,3.7463788986206055,0.0,3.26591420173645,0.5000900030136108,-25.107345581054688,-120.0,0.6190476417541504,0.601190447807312,75.82489013671875,0.0,0.0,4.578048552229819e-13,1.6842224229846048e-13,-93.39319610595703,-98.84758758544922,4.478048520103334e-13,0.0,0.0,-110.0,-110.0,-16.60680389404297,-11.152417182922363,0.07006306946277618,812.6264038085938,2.0,2.0,2.0,0.5
189.0,-10.0,-563.1000366210938,64.21940612792969,415.3428955078125,563.1000366210938,3.296372175216675,0.0,3.5056616067886353,0.6005347371101379,-14.227663040161133,-120.0,0.682539701461792,0.6726190447807312,79.43265533447266,0.0,0.0,1.8163427576226021e-12,5.573468661417003e-13,-87.40802001953125,-94.13690185546875,1.8063427273048993e-12,0.0,0.0,-110.0,-110.0,-22.591978073120117,-15.863102912902832,0.0666898563504219,563.1000366210938,2.0,2.0,2.0,0.5
190.0,-5.0,-774.234130859375,26.203317642211914,496.47161865234375,774.234130859375,3.940250873565674,0.0,3.7113254070281982,0.5373722910881042,-13.19825267791748,-120.0,0.658730149269104,0.648809552192688,74.83657836914062,0.0,0.0,4.964526619660736e-12,7.3801929194664e-13,-83.04122161865234,-95.517822265625,4.954526806183468e-12,0.0,0.0,-110.0,-110.0,-26.958778381347656,-14.482184410095215,0.06092635542154312,774.234130859375,2.0,2.0,2.0,0.5
191.0,15.0,-984.9661254882812,10.117790222167969,534.0322875976562,984.9661254882812,4.238351345062256,0.0,3.186912178993225,0.44664523005485535,-17.844350814819336,-120.0,0.6507936716079712,0.6210317611694336,79.43267059326172,0.0,0.0,1.204314209121704e-12,2.747039520769462e-13,-89.19259643554688,-97.4792251586914,1.1943141788040013e-12,0.0,0.0,-110.0,-110.0,-20.807397842407227,-12.520771026611328,0.12403032928705215,984.9662475585938,2.0,2.0,2.0,0.5
192.0,-5.0,-707.2581787109375,25.03639030456543,454.95001220703125,707.2581787109375,3.6107144355773926,0.0,3.570059657096863,0.5410112738609314,-19.449474334716797,-120.0,0.6269841194152832,0.6289682388305664,79.43266296386719,0.0,0.0,3.813182950819505e-13,1.7177394489448217e-13,-94.18712615966797,-98.3268814086914,3.71318291869302e-13,0.0,0.0,-110.0,-110.0,-15.812875747680664,-11.673117637634277,0.07252652943134308,707.2582397460938,2.0,2.0,2.0,0.5
193.0,15.0,-993.2998657226562,34.31092834472656,516.2807006835938,993.2998657226562,4.097465991973877,0.0,2.7156598567962646,0.42639556527137756,-18.399293899536133,-120.0,0.60317462682724,0.5992063283920288,79.43266296386719,0.0,0.0,8.298132688801252e-13,2.853085335260269e-13,-90.81019592285156,-97.39153289794922,8.19813292772531e-13,0.0,0.0,-110.0,-110.0,-19.189804077148438,-12.60846996307373,0.2108112871646881,993.2998657226562,2.0,2.0,2.0,0.5
194.0,10.0,-836.2313232421875,3.9386236667633057,494.790771484375,836.2313232421875,3.926910877227783,0.0,3.040249466896057,0.47497233748435974,-20.06223487854004,-120.0,0.6111111044883728,0.6051587462425232,79.43266296386719,0.0,0.0,9.26851369091597e-13,2.731112861906193e-13,-90.32989501953125,-97.13530731201172,9.168513387738941e-13,0.0,0.0,-110.0,-110.0,-19.670101165771484,-12.864700317382812,0.12108874320983887,836.2313232421875,2.0,2.0,2.0,0.5
195.0,-5.0,-725.1986694335938,14.900557518005371,473.1744384765625,725.1986694335938,3.755352735519409,0.0,3.199970245361328,0.527409553527832,-15.722038269042969,-120.0,0.658730149269104,0.6507936716079712,78.58069610595703,0.0,0.0,7.749824003019934e-13,3.388353779412018e-13,-91.10708618164062,-96.5271987915039,7.649824241943992e-13,0.0,0.0,-110.0,-110.0,-18.892915725708008,-13.472786903381348,0.06033230572938919,725.19873046875,2.0,2.0,2.0,0.5
196.0,5.0,-833.236328125,27.548336029052734,472.8651428222656,833.236328125,3.7528979778289795,0.0,2.685757637023926,0.4761219620704651,-18.51750946044922,-120.0,0.6507936716079712,0.613095223903656,79.43266296386719,0.0,0.0,1.265480688988907e-11,1.5563491250966677e-12,-78.9774398803711,-93.50799560546875,1.2644807076411801e-11,0.0,0.0,-110.0,-110.0,-31.02255630493164,-16.492002487182617,0.0885927826166153,833.236328125,2.0,2.0,2.0,0.5
197.0,5.0,-815.1993408203125,3.1591365337371826,483.91827392578125,815.1993408203125,3.84062123298645,0.0,3.384648561477661,0.49516841769218445,-20.977275848388672,-120.0,0.658730149269104,0.6408730149269104,79.43265533447266,0.0,0.0,5.185675023069991e-13,1.5935554742094182e-13,-92.8519515991211,-98.87398529052734,5.085675261994049e-13,0.0,0.0,-110.0,-110.0,-17.148052215576172,-11.126022338867188,0.0930185317993164,815.1993408203125,2.0,2.0,2.0,0.5
198.0,-10.0,-672.88134765625,7.992146015167236,471.6534118652344,672.88134765625,3.743281126022339,0.0,4.104291200637817,0.5492614507675171,-13.449284553527832,-120.0,0.6746031641960144,0.6765872836112976,79.43265533447266,0.0,0.0,6.081306790604868e-13,2.407467129296459e-13,-92.16002655029297,-97.1743392944336,5.981307029528926e-13,0.0,0.0,-110.0,-110.0,-17.839969635009766,-12.825667381286621,0.09605763852596283,672.88134765625,2.0,2.0,2.0,0.5
199.0,15.0,-1008.4590454101562,101.75857543945312,513.5515747070312,1008.4590454101562,4.075806140899658,0.0,2.2368587255477905,0.4127069413661957,-20.10350799560547,-120.0,0.5634920597076416,0.5654761791229248,79.43266296386719,0.0,0.0,9.29488257195299e-13,2.864404405941018e-13,-90.31755828857422,-97.20101165771484,9.194882268775961e-13,0.0,0.0,-110.0,-110.0,-19.68243980407715,-12.79898452758789,0.42293581366539,1008.4591064453125,2.0,2.0,2.0,0.5
200.0,5.0,-836.3077392578125,43.52486801147461,517.5629272460938,836.3077392578125,4.10764217376709,0.0,3.256721615791321,0.5019381046295166,-19.036760330200195,-120.0,0.6349206566810608,0.625,75.7448959350586,0.0,0.0,3.0923923361250716e-13,1.3433596954010724e-13,-95.09705352783203,-99.0855712890625,2.9923923039985867e-13,0.0,0.0,-110.0,-110.0,-14.902945518493652,-10.91443157196045,0.07888764142990112,836.3077392578125,2.0,2.0,2.0,0.5
201.0,10.0,-930.88330078125,10.034199714660645,501.210205078125,930.88330078125,3.977858781814575,0.0,2.6363935470581055,0.4544444978237152,-19.52924156188965,-120.0,0.6428571343421936,0.6051587462425232,79.43265533447266,0.0,0.0,6.317975114432384e-13,2.410618091860245e-13,-91.99421691894531,-97.88980865478516,6.217975353356442e-13,0.0,0.0,-110.0,-110.0,-18.005779266357422,-12.11019515991211,0.11587393283843994,930.8831787109375,2.0,2.0,2.0,0.5
202.0,15.0,-944.2103271484375,66.58049774169922,492.9229736328125,944.2103271484375,3.9120872020721436,0.0,1.7967684864997864,0.3934800326824188,-29.026018142700195,-120.0,0.5634920597076416,0.5416666865348816,79.43267059326172,0.0,0.0,7.11887471714634e-13,2.680492275624474e-13,-91.47588348388672,-97.05486297607422,7.018874956070398e-13,0.0,0.0,-110.0,-110.0,-18.524112701416016,-12.945134162902832,0.26734650135040283,944.2103271484375,2.0,2.0,2.0,0.5
203.0,15.0,-1009.7740478515625,33.16323471069336,497.91571044921875,1009.7740478515625,3.951711893081665,0.0,2.32779860496521,0.4031130075454712,-22.519685745239258,-120.0,0.5634920597076416,0.5615079402923584,79.43267059326172,0.0,0.0,4.602995502117624e-12,5.332224462320512e-13,-83.36959075927734,-97.28565216064453,4.5929956886403556e-12,0.0,0.0,-110.0,-110.0,-26.63040542602539,-12.714346885681152,0.13638709485530853,1009.7740478515625,2.0,2.0,2.0,0.5
204.0,0.0,-748.8856201171875,21.1475887298584,456.7518615722656,748.8856201171875,3.6250147819519043,0.0,3.274986147880554,0.502331554889679,-18.52692985534668,-120.0,0.6349206566810608,0.6190476417541504,74.859130859375,0.0,0.0,3.0074582147571194e-12,5.763938588573825e-13,-85.21800231933594,-95.37773895263672,2.9974581844394166e-12,0.0,0.0,-110.0,-110.0,-24.781993865966797,-14.622257232666016,0.08202094584703445,748.8856201171875,2.0,2.0,2.0,0.5
205.0,15.0,-1001.6210327148438,10.624881744384766,561.30712890625,1001.6210327148438,4.454818248748779,0.0,3.5932542085647583,0.4775368571281433,-18.821910858154297,-120.0,0.6111111044883728,0.60317462682724,79.43264770507812,0.0,0.0,1.0290893571324178e-12,2.0173875861940332e-13,-89.87547302246094,-98.72396087646484,1.019089326814715e-12,0.0,0.0,-110.0,-110.0,-20.124530792236328,-11.276041984558105,0.1066092997789383,1001.6209716796875,2.0,2.0,2.0,0.5
206.0,-5.0,-677.9901123046875,1.4353442192077637,445.3111877441406,677.9901123046875,3.5342156887054443,0.0,3.4638681411743164,0.5476168990135193,-16.201169967651367,-120.0,0.682539701461792,0.648809552192688,79.43265533447266,0.0,0.0,3.8444464625642105e-13,1.7735937501636712e-13,-94.15166473388672,-97.98184967041016,3.7444464304377256e-13,0.0,0.0,-110.0,-110.0,-15.848339080810547,-12.018146514892578,0.06786046922206879,677.9901123046875,2.0,2.0,2.0,0.5
207.0,-10.0,-754.5626220703125,20.108333587646484,434.3183898925781,754.5626220703125,3.4469714164733887,0.0,2.929545044898987,0.5285205245018005,-17.059476852416992,-120.0,0.6746031641960144,0.6607142686843872,79.43267059326172,0.0,0.0,4.697761277205892e-13,1.7744352265747915e-13,-93.28109741210938,-98.37969970703125,4.59776151612995e-13,0.0,0.0,-110.0,-110.0,-16.718908309936523,-11.620305061340332,0.06455598771572113,754.5626220703125,2.0,2.0,2.0,0.5
208.0,-10.0,-596.14208984375,85.97354888916016,449.7431945800781,596.14208984375,3.5693905353546143,0.0,4.0271217823028564,0.6103770732879639,-13.236157417297363,-120.0,0.6904761791229248,0.6805555820465088,79.43265533447266,0.0,0.0,6.208251686172506e-13,2.8723049871719197e-13,-92.0703125,-96.33110809326172,6.108251925096564e-13,0.0,0.0,-110.0,-110.0,-17.929691314697266,-13.66889476776123,0.0627385601401329,596.14208984375,2.0,2.0,2.0,0.5
209.0,-10.0,-620.5747680664062,15.176490783691406,425.8084716796875,620.5747680664062,3.379432201385498,0.0,3.763289451599121,0.6016385555267334,-11.5049467086792,-120.0,0.682539701461792,0.682539701461792,79.43266296386719,0.0,0.0,7.015483571674863e-13,2.044687254796132e-13,-91.53942108154297,-98.17001342773438,6.915483810598921e-13,0.0,0.0,-110.0,-110.0,-18.4605770111084,-11.829983711242676,0.06496474891901016,620.5748291015625,2.0,2.0,2.0,0.5
210.0,-5.0,-750.3723754882812,17.0974063873291,495.02008056640625,750.3723754882812,3.9287307262420654,0.0,3.9121389389038086,0.5828702449798584,-13.936189651489258,-120.0,0.6904761791229248,0.6805555820465088,79.43265533447266,0.0,0.0,1.3213425579389204e-12,3.0315794362703596e-13,-88.78984832763672,-97.71503448486328,1.3113425276212176e-12,0.0,0.0,-110.0,-110.0,-21.210155487060547,-12.284965515136719,0.057624731212854385,750.3724365234375,2.0,2.0,2.0,0.5
211.0,0.0,-858.9226684570312,29.25151824951172,458.05792236328125,858.9226684570312,3.635380268096924,0.0,2.0988223552703857,0.4531950056552887,-22.715038299560547,-120.0,0.5714285969734192,0.5694444179534912,79.43265533447266,0.0,0.0,1.591632966917167e-12,3.240162858072354e-13,-87.9815673828125,-97.62478637695312,1.5816329365994641e-12,0.0,0.0,-110.0,-110.0,-22.018428802490234,-12.375213623046875,0.0924772098660469,858.9226684570312,2.0,2.0,2.0,0.5
212.0,0.0,-795.497314453125,18.62193489074707,479.2964172363281,795.497314453125,3.8039398193359375,0.0,3.1423791646957397,0.5028950572013855,-18.867359161376953,-120.0,0.6269841194152832,0.6289682388305664,79.43265533447266,0.0,0.0,1.778535977346729e-12,3.037111577855467e-13,-87.49937438964844,-97.01786041259766,1.7685359470290263e-12,0.0,0.0,-110.0,-110.0,-22.500627517700195,-12.982131004333496,0.07425244152545929,795.497314453125,2.0,2.0,2.0,0.5
213.0,0.0,-804.6610107421875,15.81275463104248,490.3236389160156,804.6610107421875,3.8914575576782227,0.0,3.285409092903137,0.5105652809143066,-21.182546615600586,-120.0,0.6349206566810608,0.6190476417541504,74.79737091064453,0.0,0.0,3.3829983627810256e-13,1.775628662116155e-13,-94.70698547363281,-98.22657012939453,3.2829983306545407e-13,0.0,0.0,-110.0,-110.0,-15.293017387390137,-11.773422241210938,0.0771193653345108,804.6609497070312,2.0,2.0,2.0,0.5
214.0,0.0,-790.86376953125,18.018556594848633,481.846435546875,790.86376953125,3.8241779804229736,0.0,3.3336912393569946,0.5114268064498901,-17.148603439331055,-120.0,0.6269841194152832,0.625,77.91739654541016,0.0,0.0,1.7485996374813628e-12,4.4043721035731676e-13,-87.5730972290039,-97.1814193725586,1.73859960716366e-12,0.0,0.0,-110.0,-110.0,-22.426904678344727,-12.818588256835938,0.06514181941747665,790.86376953125,2.0,2.0,2.0,0.5
215.0,5.0,-800.0465698242188,18.265880584716797,498.938720703125,800.0465698242188,3.9598309993743896,0.0,3.5711252689361572,0.5056015253067017,-27.637861251831055,-120.0,0.5952380895614624,0.5992063283920288,76.82646942138672,0.0,0.0,5.154204320290123e-12,7.997298569900613e-13,-82.87838745117188,-95.4284439086914,5.144204506812855e-12,0.0,0.0,-110.0,-110.0,-27.121618270874023,-14.571555137634277,0.06553371250629425,800.0465087890625,2.0,2.0,2.0,0.5
216.0,-10.0,-580.8843994140625,1065.058349609375,440.4608459472656,580.8843994140625,3.4957211017608643,0.0,3.7541966438293457,0.6172483563423157,-15.78285026550293,-120.0,0.6984127163887024,0.7003968358039856,79.43267059326172,0.0,0.0,1.9516281494526277e-13,1.2676273605013305e-13,-97.09603118896484,-99.45178985595703,1.8516281173261429e-13,0.0,0.0,-110.0,-110.0,-12.903970718383789,-10.548203468322754,0.06998983025550842,580.8843383789062,2.0,2.0,2.0,0.5
217.0,10.0,-1004.365478515625,43.80853271484375,549.3126220703125,1004.365478515625,4.359623908996582,0.0,3.157405138015747,0.4693174660205841,-15.026083946228027,-120.0,0.6269841194152832,0.6170634627342224,79.43265533447266,0.0,0.0,3.2859776098043136e-12,3.9935315796456317e-13,-84.8333511352539,-98.60051727294922,3.275977579486611e-12,0.0,0.0,-110.0,-110.0,-25.16664695739746,-11.399479866027832,0.09609618037939072,1004.365478515625,2.0,2.0,2.0,0.5
218.0,5.0,-825.09033203125,14.729798316955566,499.99908447265625,825.09033203125,3.9682466983795166,0.0,3.0540117025375366,0.5030088424682617,-18.427997589111328,-120.0,0.6111111044883728,0.6170634627342224,77.93878173828125,0.0,0.0,2.924880118920087e-13,1.4225452142201805e-13,-95.33891296386719,-99.51627349853516,2.824880086793602e-13,0.0,0.0,-110.0,-110.0,-14.661080360412598,-10.48372745513916,0.08780112117528915,825.0902709960938,2.0,2.0,2.0,0.5
219.0,5.0,-859.7941284179688,55.811424255371094,479.6513671875,859.7941284179688,3.8067569732666016,0.0,2.928815245628357,0.45588403940200806,-19.357271194458008,-120.0,0.6269841194152832,0.60317462682724,79.43265533447266,0.0,0.0,8.541303515158249e-13,3.692607471964676e-13,-90.68475341796875,-95.70890045166016,8.441303754082308e-13,0.0,0.0,-110.0,-110.0,-19.31524085998535,-14.291095733642578,0.10104449838399887,859.7940673828125,2.0,2.0,2.0,0.5
220.0,0.0,-710.9482421875,15.270350456237793,459.86907958984375,710.9482421875,3.649754524230957,0.0,3.7115453481674194,0.54792720079422,-16.98512840270996,-120.0,0.6507936716079712,0.6428571343421936,78.55357360839844,0.0,0.0,4.1305508818000047e-13,1.6163016292123494e-13,-93.83992004394531,-99.00640869140625,4.03055084967352e-13,0.0,0.0,-110.0,-110.0,-16.160079956054688,-10.99359130859375,0.07207639515399933,710.9481811523438,2.0,2.0,2.0,0.5
221.0,-10.0,-687.8895874023438,30.262619018554688,478.67236328125,687.8895874023438,3.7989869117736816,0.0,3.660413384437561,0.5784728527069092,-11.5208740234375,-120.0,0.7301587462425232,0.7103174328804016,79.43265533447266,0.0,0.0,1.632668609682919e-12,3.557617525226653e-13,-87.87101745605469,-96.114990234375,1.6226685793652162e-12,0.0,0.0,-110.0,-110.0,-22.12898063659668,-13.88501262664795,0.06106080114841461,687.8895874023438,2.0,2.0,2.0,0.5
222.0,10.0,-970.4949951171875,7.619498252868652,498.686767578125,970.4949951171875,3.957831382751465,0.0,2.230795383453369,0.4452846646308899,-19.448556900024414,-120.0,0.5952380895614624,0.5892857313156128,79.43265533447266,0.0,0.0,7.90435859127081e-13,2.481386678163805e-13,-91.02133178710938,-97.0189208984375,7.804358830194869e-13,0.0,0.0,-110.0,-110.0,-18.978666305541992,-12.981080055236816,0.128011554479599,970.4949951171875,2.0,2.0,2.0,0.5
223.0,0.0,-808.48583984375,19.90199089050293,469.48297119140625,808.48583984375,3.726055383682251,0.0,3.193129301071167,0.5006629228591919,-23.476970672607422,-120.0,0.6111111044883728,0.60317462682724,79.43265533447266,0.0,0.0,4.720745821161498e-13,1.87710320919722e-13,-93.25989532470703,-97.93170928955078,4.620746060085557e-13,0.0,0.0,-110.0,-110.0,-16.74010467529297,-12.068290710449219,0.07558970898389816,808.48583984375,2.0,2.0,2.0,0.5
224.0,0.0,-784.83154296875,23.497066497802734,482.81561279296875,784.83154296875,3.8318698406219482,0.0,3.2189310789108276,0.5027143955230713,-21.096036911010742,-120.0,0.6190476417541504,0.5892857313156128,79.43264770507812,0.0,0.0,1.0928246155228472e-12,3.5050144752725443e-13,-89.61449432373047,-96.73844146728516,1.0828245852051444e-12,0.0,0.0,-110.0,-110.0,-20.3855037689209,-13.261555671691895,0.07296695560216904,784.83154296875,2.0,2.0,2.0,0.5
225.0,10.0,-973.642578125,39.256134033203125,486.1974182128906,973.642578125,3.8587095737457275,0.0,2.2735249996185303,0.4257030785083771,-21.92353057861328,-120.0,0.5555555820465088,0.5595238208770752,79.43266296386719,0.0,0.0,8.238171429753027e-13,2.830201622106704e-13,-90.84168243408203,-96.84292602539062,8.138171668677086e-13,0.0,0.0,-110.0,-110.0,-19.158308029174805,-13.157071113586426,0.131598562002182,973.642578125,2.0,2.0,2.0,0.5
226.0,-5.0,-733.065673828125,17.177936553955078,485.07135009765625,733.065673828125,3.8497726917266846,0.0,3.346709728240967,0.5361597537994385,-16.087326049804688,-120.0,0.6349206566810608,0.6388888955116272,72.5760269165039,0.0,0.0,4.121748786462681e-13,1.8456450831625532e-13,-93.84918212890625,-97.82455444335938,4.0217487543361963e-13,0.0,0.0,-110.0,-110.0,-16.150815963745117,-12.175448417663574,0.06465452909469604,733.065673828125,2.0,2.0,2.0,0.5
227.0,5.0,-824.9020385742188,16.151552200317383,482.3258361816406,824.9020385742188,3.8279829025268555,0.0,2.7232184410095215,0.4871557950973511,-20.83507537841797,-120.0,0.6507936716079712,0.6190476417541504,79.43265533447266,0.0,0.0,1.008465446566964e-12,2.2961464001859666e-13,-89.96338653564453,-97.74629974365234,9.984654162492612e-13,0.0,0.0,-110.0,-110.0,-20.036611557006836,-12.253703117370605,0.09660328924655914,824.9019775390625,2.0,2.0,2.0,0.5
228.0,0.0,-762.1517333984375,9.55392837524414,470.42352294921875,762.1517333984375,3.733520030975342,0.0,3.027477979660034,0.5174039006233215,-18.24099349975586,-120.0,0.6349206566810608,0.6329365372657776,79.43267059326172,0.0,0.0,3.310797165936852e-12,5.479589763705828e-13,-84.80067443847656,-95.5967025756836,3.300797135619149e-12,0.0,0.0,-110.0,-110.0,-25.199325561523438,-14.403305053710938,0.08800943195819855,762.1517333984375,2.0,2.0,2.0,0.5
229.0,-10.0,-593.8482666015625,35.94674301147461,410.2340087890625,593.8482666015625,3.2558255195617676,0.0,3.5480473041534424,0.5669912695884705,-14.981623649597168,-120.0,0.6746031641960144,0.6567460298538208,79.43265533447266,0.0,0.0,3.0448774469664375e-13,1.1546338429639647e-13,-95.16429901123047,-100.1361312866211,2.9448774148399526e-13,0.0,0.0,-110.0,-110.0,-14.835698127746582,-9.863866806030273,0.07279249280691147,593.8482666015625,2.0,2.0,2.0,0.5
230.0,-5.0,-743.539794921875,13.512828826904297,480.3258972167969,743.539794921875,3.812110185623169,0.0,3.5564643144607544,0.5363507270812988,-16.34337615966797,-120.0,0.658730149269104,0.6527777910232544,56.751155853271484,0.0,0.0,6.122288006421561e-13,2.0730179996642645e-13,-92.130859375,-97.94029998779297,6.022288245345619e-13,0.0,0.0,-110.0,-110.0,-17.869136810302734,-12.05970287322998,0.06369442492723465,743.539794921875,2.0,2.0,2.0,0.5
231.0,10.0,-934.4276733398438,8.133576393127441,512.0529174804688,934.4276733398438,4.0639119148254395,0.0,2.3731361627578735,0.4649198353290558,-15.328062057495117,-120.0,0.5873016119003296,0.5932539701461792,79.43265533447266,0.0,0.0,7.565395792469287e-13,1.7396190553613938e-13,-91.21167755126953,-99.42337799072266,7.465396031393345e-13,0.0,0.0,-110.0,-110.0,-18.78831672668457,-10.576617240905762,0.10404595732688904,934.427734375,2.0,2.0,2.0,0.5
232.0,5.0,-881.38818359375,33.06894302368164,485.46331787109375,881.38818359375,3.8528835773468018,0.0,2.242153525352478,0.4763087332248688,-21.457550048828125,-120.0,0.6190476417541504,0.5773809552192688,72.53009033203125,0.0,0.0,4.4090992250452044e-13,1.9779317073087554e-13,-93.55650329589844,-97.8455581665039,4.3090991929187195e-13,0.0,0.0,-110.0,-110.0,-16.443498611450195,-12.154441833496094,0.09090123325586319,881.38818359375,2.0,2.0,2.0,0.5
233.0,10.0,-890.0315551757812,7.924912929534912,507.67169189453125,890.0315551757812,4.029140472412109,0.0,3.4857687950134277,0.4757896363735199,-19.93984603881836,-120.0,0.6507936716079712,0.6071428656578064,79.43266296386719,0.0,0.0,5.778834984322689e-13,1.9805098045496544e-13,-92.38159942626953,-98.53972625732422,5.678835223246748e-13,0.0,0.0,-110.0,-110.0,-17.618404388427734,-11.460274696350098,0.09097514301538467,890.0315551757812,2.0,2.0,2.0,0.5
234.0,15.0,-948.0030517578125,21.740808486938477,533.214111328125,948.0030517578125,4.231858253479004,0.0,2.6958948373794556,0.4288689196109772,-21.519773483276367,-120.0,0.579365074634552,0.5694444179534912,78.91856384277344,0.0,0.0,5.960517994972603e-13,1.830376806068526e-13,-92.24716186523438,-99.07601165771484,5.860518233896661e-13,0.0,0.0,-110.0,-110.0,-17.752838134765625,-10.923988342285156,0.14749526977539062,948.0029907226562,2.0,2.0,2.0,0.5
235.0,-5.0,-729.10546875,8.41149616241455,446.72857666015625,729.10546875,3.5454649925231934,0.0,3.0330885648727417,0.5340848565101624,-20.337677001953125,-120.0,0.6349206566810608,0.6230158805847168,79.43265533447266,0.0,0.0,2.673792177249057e-13,1.3547736337719135e-13,-95.72872161865234,-99.3235855102539,2.573792145122572e-13,0.0,0.0,-110.0,-110.0,-14.271276473999023,-10.676413536071777,0.06633234769105911,729.10546875,2.0,2.0,2.0,0.5
236.0,5.0,-795.3168334960938,26.365392684936523,487.08624267578125,795.3168334960938,3.8657639026641846,0.0,3.3886725902557373,0.48694345355033875,-17.866806030273438,-120.0,0.6269841194152832,0.6190476417541504,77.74626159667969,0.0,0.0,1.8214004523370297e-12,3.6331931929124706e-13,-87.39594268798828,-96.56722259521484,1.811400422019327e-12,0.0,0.0,-110.0,-110.0,-22.604055404663086,-13.432777404785156,0.10144007951021194,795.3167724609375,2.0,2.0,2.0,0.5
237.0,-5.0,-665.072998046875,30.607715606689453,454.334228515625,665.072998046875,3.6058270931243896,0.0,3.254302740097046,0.5502300262451172,-16.07849884033203,-120.0,0.6666666865348816,0.6527777910232544,79.43265533447266,0.0,0.0,8.824675473868837e-13,3.5625075480751056e-13,-90.54300689697266,-95.36609649658203,8.724675712792895e-13,0.0,0.0,-110.0,-110.0,-19.456987380981445,-14.633898735046387,0.07720935344696045,665.072998046875,2.0,2.0,2.0,0.5
