step,snr_db,loss,grad_norm,sum_rate_bps_per_hz,weighted_sum_rate_bps_per_hz,avg_user_rate_bps_per_hz,p05_user_rate_bps_per_hz,p50_user_rate_bps_per_hz,jain_fairness,avg_sinr_db,p05_sinr_db,coverage_rate,coverage_sinr,max_bs_power_watt,max_bs_power_violation_watt,runtime_sec,max_fs_interference_watt,mean_fs_interference_watt,max_fs_violation_watt,protection_satisfaction,final_w_delta,final_history_weighted_sum_rate,mean_active_tones_per_bs,min_active_tones_per_bs,max_active_tones_per_bs,active_fraction
143.0,-5.0,-616.6687622070312,1.6085574626922607,472.49505615234375,616.6687622070312,3.7499606609344482,0.0,3.490226149559021,0.5862573385238647,-6.415088653564453,-120.0,0.7063491940498352,0.7123016119003296,0.0794326663017273,0.0,0.0,1.8258870909909457e-15,6.352941921985121e-16,1.8158870200156614e-15,0.0,0.09697667509317398,616.668701171875,2.0,2.0,2.0,0.5
144.0,0.0,-663.5921020507812,2.2123923301696777,449.69091796875,663.5921020507812,3.5689754486083984,0.0,3.0685465335845947,0.5297609567642212,-13.874391555786133,-120.0,0.6904761791229248,0.6607142686843872,0.07943267375230789,0.0,0.0,8.693475008541228e-16,2.732746663524087e-16,8.593474828183978e-16,0.0,0.11178301274776459,663.5921630859375,2.0,2.0,2.0,0.5
145.0,10.0,-716.0657958984375,3.841341018676758,486.875732421875,716.0657958984375,3.864093065261841,0.0,3.61323082447052,0.5498027801513672,-7.7744550704956055,-120.0,0.682539701461792,0.6785714030265808,0.07943267375230789,0.0,0.0,6.441039701246673e-16,3.2241546807582414e-16,6.341039520889422e-16,0.0,0.11972013115882874,716.0658569335938,2.0,2.0,2.0,0.5
146.0,0.0,-632.51611328125,1.975633978843689,465.1876220703125,632.51611328125,3.691965341567993,0.0,3.357999086380005,0.5669521689414978,-11.477574348449707,-120.0,0.682539701461792,0.6646825671195984,0.0794326663017273,0.0,0.0,2.1221499933038197e-15,5.63341019730305e-16,2.1121499223285354e-15,0.0,0.09584461897611618,632.51611328125,2.0,2.0,2.0,0.5
147.0,0.0,-694.321044921875,2.099468469619751,508.0517578125,694.321044921875,4.032156944274902,0.0,3.6564197540283203,0.5967084765434265,-10.273096084594727,-120.0,0.7539682388305664,0.738095223903656,0.0794326663017273,0.0,0.0,9.417506066359996e-16,4.214984441000964e-16,9.317506415398337e-16,0.0,0.0908699557185173,694.3209838867188,2.0,2.0,2.0,0.5
148.0,0.0,-698.7647705078125,2.5141305923461914,522.19677734375,698.7647705078125,4.144418716430664,0.0,4.245372772216797,0.6146565079689026,-5.493435382843018,-120.0,0.7460317611694336,0.7242063283920288,0.07943267375230789,0.0,0.0,3.273350354334771e-15,9.271492409329931e-16,3.263350283359487e-15,0.0,0.08982149511575699,698.7647705078125,2.0,2.0,2.0,0.5
149.0,10.0,-846.02001953125,4.288902282714844,504.1440734863281,846.02001953125,4.001143455505371,0.0,3.5215532779693604,0.47770237922668457,-12.311813354492188,-120.0,0.6507936716079712,0.6408730149269104,0.07943267375230789,0.0,0.0,2.506508769054114e-15,6.099588014714255e-16,2.4965086980788297e-15,0.0,0.1325470358133316,846.0200805664062,2.0,2.0,2.0,0.5
150.0,5.0,-747.3392333984375,2.2220678329467773,483.66424560546875,747.3392333984375,3.8386051654815674,0.0,3.251016139984131,0.5208473801612854,-12.861626625061035,-120.0,0.658730149269104,0.6448412537574768,0.0794326663017273,0.0,0.0,5.260003134044281e-16,2.6294745537102705e-16,5.16000295368703e-16,0.0,0.1077762171626091,747.3392333984375,2.0,2.0,2.0,0.5
151.0,10.0,-783.7880859375,4.818596363067627,500.9854736328125,783.7880859375,3.9760751724243164,0.0,2.9762380123138428,0.5036568641662598,-9.90616512298584,-120.0,0.6904761791229248,0.6646825671195984,0.07943267375230789,0.0,0.0,8.010122708014349e-16,3.0451880010086364e-16,7.910122527657098e-16,0.0,0.12804700434207916,783.7880249023438,2.0,2.0,2.0,0.5
152.0,10.0,-828.6031494140625,3.006716251373291,506.2598876953125,828.6031494140625,4.017935752868652,0.0,3.3598681688308716,0.49874329566955566,-10.161279678344727,-120.0,0.6666666865348816,0.6527777910232544,0.07943267375230789,0.0,0.0,3.3344493819190656e-15,6.516904736563096e-16,3.3244493109437813e-15,0.0,0.12968286871910095,828.6032104492188,2.0,2.0,2.0,0.5
153.0,-5.0,-659.64794921875,2.2028236389160156,470.18218994140625,659.64794921875,3.73160457611084,0.0,3.6198110580444336,0.6207981109619141,-6.0356059074401855,-120.0,0.7460317611694336,0.72817462682724,0.0794326663017273,0.0,0.0,1.660998045885148e-15,4.2572646199587544e-16,1.6509980807889822e-15,0.0,0.08917570859193802,659.64794921875,2.0,2.0,2.0,0.5
154.0,-5.0,-639.417724609375,2.1972291469573975,502.88226318359375,639.417724609375,3.991129159927368,0.0,4.3524861335754395,0.6727035045623779,-8.457770347595215,-120.0,0.761904776096344,0.7519841194152832,0.0794326663017273,0.0,0.0,5.391983572720709e-16,3.160066315084409e-16,5.291983392363459e-16,0.0,0.07374657690525055,639.417724609375,2.0,2.0,2.0,0.5
155.0,0.0,-685.4967041015625,2.8891491889953613,462.9317932128906,685.4967041015625,3.6740617752075195,0.0,3.6675429344177246,0.5726491212844849,-12.4765625,-120.0,0.682539701461792,0.6626983880996704,0.07943267375230789,0.0,0.0,1.2908925052965386e-15,3.459382082957865e-16,1.2808925402003728e-15,0.0,0.10195226222276688,685.4967041015625,2.0,2.0,2.0,0.5
156.0,0.0,-676.5604858398438,1.581450343132019,443.3363952636719,676.5604858398438,3.518542766571045,0.0,3.1543610095977783,0.5415233373641968,-13.63529109954834,-120.0,0.6666666865348816,0.658730149269104,0.0794326663017273,0.0,0.0,5.3010070461087955e-15,1.0796345473174356e-15,5.291006975133511e-15,0.0,0.0965217724442482,676.560546875,2.0,2.0,2.0,0.5
157.0,-5.0,-656.829833984375,1.57742178440094,476.7113952636719,656.829833984375,3.783423662185669,0.0,4.059661626815796,0.5909250974655151,-10.680891036987305,-120.0,0.7142857313156128,0.7083333134651184,0.07943267375230789,0.0,0.0,1.2632857957213897e-15,4.956300529597435e-16,1.2532858306252238e-15,0.0,0.08164297044277191,656.8298950195312,2.0,2.0,2.0,0.5
158.0,-5.0,-681.1356201171875,3.4416611194610596,504.8818054199219,681.1356201171875,4.006998538970947,0.0,4.229687213897705,0.6101700663566589,-9.071554183959961,-120.0,0.7063491940498352,0.7003968358039856,0.07943267375230789,0.0,0.0,6.648483893380763e-16,3.8863809207894144e-16,6.548483713023513e-16,0.0,0.07563158869743347,681.1356811523438,2.0,2.0,2.0,0.5
159.0,-5.0,-670.74560546875,2.344142198562622,500.5502014160156,670.74560546875,3.972620725631714,0.0,3.8555573225021362,0.6132503747940063,-6.863503456115723,-120.0,0.7460317611694336,0.7480158805847168,0.07943267375230789,0.0,0.0,1.0843367448449995e-15,3.0884179156585357e-16,1.0743367797488336e-15,0.0,0.08253103494644165,670.7456665039062,2.0,2.0,2.0,0.5
160.0,-5.0,-656.3648681640625,1.100494623184204,461.6649169921875,656.3648681640625,3.6640071868896484,0.0,3.1495314836502075,0.554662823677063,-8.615898132324219,-120.0,0.6904761791229248,0.6865079402923584,0.0794326663017273,0.0,0.0,2.6081872393172306e-15,6.57153359710067e-16,2.5981871683419464e-15,0.0,0.08601263910531998,656.3648681640625,2.0,2.0,2.0,0.5
161.0,0.0,-753.5567626953125,2.4439709186553955,496.70751953125,753.5567626953125,3.9421231746673584,0.0,3.4568973779678345,0.5557092428207397,-6.657637119293213,-120.0,0.7142857313156128,0.7003968358039856,0.07943267375230789,0.0,0.0,1.81822504270832e-15,5.524343058641034e-16,1.808224971733036e-15,0.0,0.1047876700758934,753.5567626953125,2.0,2.0,2.0,0.5
162.0,-5.0,-603.7581787109375,1.6725544929504395,465.06817626953125,603.7581787109375,3.6910173892974854,0.0,3.564611315727234,0.5935767292976379,-5.361437797546387,-120.0,0.7301587462425232,0.7202380895614624,0.0794326663017273,0.0,0.0,1.9771538346016445e-15,4.0787833959670446e-16,1.96715376362636e-15,0.0,0.0908423662185669,603.7581787109375,2.0,2.0,2.0,0.5
163.0,0.0,-726.2093505859375,2.0377118587493896,502.19134521484375,726.2093505859375,3.9856455326080322,0.0,3.4775993824005127,0.5415645837783813,-11.017678260803223,-120.0,0.6904761791229248,0.6686508059501648,0.07943267375230789,0.0,0.0,1.4850718438392716e-15,4.217619772258109e-16,1.4750718787431057e-15,0.0,0.1098514050245285,726.2093505859375,2.0,2.0,2.0,0.5
164.0,10.0,-810.6526489257812,3.5931437015533447,529.5875854492188,810.6526489257812,4.203075885772705,0.0,3.5219451189041138,0.4993251860141754,-9.562792778015137,-120.0,0.682539701461792,0.670634925365448,0.0794326663017273,0.0,0.0,3.4842397471027e-15,7.39831133960816e-16,3.474239676127416e-15,0.0,0.12280582636594772,810.652587890625,2.0,2.0,2.0,0.5
165.0,-5.0,-668.2966918945312,2.027418613433838,490.6244201660156,668.2966918945312,3.8938446044921875,0.0,3.776838541030884,0.5687292218208313,-11.570808410644531,-120.0,0.7142857313156128,0.6845238208770752,0.0794326588511467,0.0,0.0,7.794999632817806e-16,3.166934693495457e-16,7.694999452460556e-16,0.0,0.09325897693634033,668.296630859375,2.0,2.0,2.0,0.5
166.0,-5.0,-709.1712646484375,2.44793963432312,485.36492919921875,709.1712646484375,3.852102518081665,0.0,4.097678899765015,0.5703931450843811,-11.004419326782227,-120.0,0.6904761791229248,0.682539701461792,0.07943267375230789,0.0,0.0,3.308035082975414e-15,6.825704361770044e-16,3.2980350120001296e-15,0.0,0.09374256432056427,709.1712036132812,2.0,2.0,2.0,0.5
167.0,10.0,-683.6204223632812,4.063604354858398,513.307373046875,683.6204223632812,4.073868274688721,0.0,3.490405559539795,0.5531401634216309,-7.542610168457031,-120.0,0.7142857313156128,0.7083333134651184,0.07943267375230789,0.0,0.0,2.471764112832453e-15,5.334729968837831e-16,2.4617640418571687e-15,0.0,0.12471967935562134,683.6204833984375,2.0,2.0,2.0,0.5
168.0,10.0,-748.2988891601562,3.1730566024780273,498.57763671875,748.2988891601562,3.956965446472168,0.0,3.302353858947754,0.534742534160614,-11.276857376098633,-120.0,0.6746031641960144,0.6904761791229248,0.07943267375230789,0.0,0.0,1.0464561608943663e-15,3.6659035385750403e-16,1.0364561957982004e-15,0.0,0.11629066616296768,748.2989501953125,2.0,2.0,2.0,0.5
169.0,10.0,-838.75634765625,4.055359363555908,448.6033630371094,838.75634765625,3.5603442192077637,0.0,2.103562355041504,0.4378475844860077,-16.560359954833984,-120.0,0.5873016119003296,0.5833333134651184,0.07943267375230789,0.0,0.0,9.993307417200444e-16,3.6891453285543103e-16,9.893307766238786e-16,0.0,0.14296212792396545,838.75634765625,2.0,2.0,2.0,0.5
170.0,5.0,-713.2762451171875,2.9698374271392822,485.47119140625,713.2762451171875,3.8529460430145264,0.0,3.633858323097229,0.5404444932937622,-12.432493209838867,-120.0,0.6984127163887024,0.6785714030265808,0.07943267375230789,0.0,0.0,6.927045501161917e-16,2.9595789104252363e-16,6.827045320804666e-16,0.0,0.11161796748638153,713.2762451171875,2.0,2.0,2.0,0.5
171.0,5.0,-709.0338134765625,2.389591693878174,468.7264404296875,709.0338134765625,3.7200510501861572,0.0,3.0421680212020874,0.5207653045654297,-13.622566223144531,-120.0,0.6984127163887024,0.6686508059501648,0.07943267375230789,0.0,0.0,7.473949264215601e-16,3.3337991253133703e-16,7.37394908385835e-16,0.0,0.10912735015153885,709.0338134765625,2.0,2.0,2.0,0.5
172.0,0.0,-724.1143798828125,3.6606178283691406,486.09893798828125,724.1143798828125,3.8579280376434326,0.0,3.9851125478744507,0.5910918116569519,-11.09595775604248,-120.0,0.7222222089767456,0.716269850730896,0.07943268120288849,0.0,0.0,1.8545059625864162e-14,1.8255751711081193e-15,1.8535059554888877e-14,0.0,0.09170932322740555,724.1143798828125,2.0,2.0,2.0,0.5
173.0,5.0,-763.6951904296875,2.4054577350616455,506.0521545410156,763.6951904296875,4.016286849975586,0.0,3.527674674987793,0.5346629619598389,-10.80032730102539,-120.0,0.6746031641960144,0.6547619104385376,0.0794326663017273,0.0,0.0,4.42668947355754e-15,7.078512991581115e-16,4.4166894025822554e-15,0.0,0.11243104189634323,763.6951904296875,2.0,2.0,2.0,0.5
174.0,10.0,-788.893798828125,4.0269975662231445,507.7318420410156,788.893798828125,4.029617786407471,0.0,3.3462527990341187,0.5098453164100647,-11.80001449584961,-120.0,0.7063491940498352,0.6805555820465088,0.07943267375230789,0.0,0.0,1.2662631165309885e-15,5.346079680935447e-16,1.2562631514348227e-15,0.0,0.12493099272251129,788.8937377929688,2.0,2.0,2.0,0.5
175.0,5.0,-720.4420166015625,3.14141583442688,492.115234375,720.4420166015625,3.9056763648986816,0.0,3.2518832683563232,0.5358105897903442,-9.956281661987305,-120.0,0.7063491940498352,0.6726190447807312,0.07943267375230789,0.0,0.0,2.745230817435872e-15,5.046026200304491e-16,2.7352307464605877e-15,0.0,0.10013896226882935,720.4419555664062,2.0,2.0,2.0,0.5
176.0,-5.0,-676.8993530273438,1.6088966131210327,475.1473693847656,676.8993530273438,3.7710108757019043,0.0,3.580261468887329,0.561015248298645,-11.003433227539062,-120.0,0.682539701461792,0.6567460298538208,0.07943267375230789,0.0,0.0,1.5282082672276177e-15,3.76775925048237e-16,1.5182083021314519e-15,0.0,0.09206195175647736,676.8993530273438,2.0,2.0,2.0,0.5
177.0,-5.0,-674.9965209960938,1.8714790344238281,483.7334289550781,674.9965209960938,3.8391542434692383,0.0,3.88361132144928,0.6212291717529297,-9.339005470275879,-120.0,0.7222222089767456,0.7142857313156128,0.07943267375230789,0.0,0.0,2.7742069675284944e-15,6.48670801199348e-16,2.76420689655321e-15,0.0,0.07748739421367645,674.9965209960938,2.0,2.0,2.0,0.5
178.0,10.0,-807.1957397460938,3.288987636566162,530.1614990234375,807.1957397460938,4.2076311111450195,0.0,3.6236170530319214,0.5220059752464294,-9.026723861694336,-120.0,0.6984127163887024,0.6884920597076416,0.0794326663017273,0.0,0.0,5.893760067322644e-16,3.0144295877158726e-16,5.793759886965394e-16,0.0,0.17888499796390533,807.19580078125,2.0,2.0,2.0,0.5
179.0,5.0,-699.4925537109375,2.340078592300415,510.6177978515625,699.4925537109375,4.0525221824646,6.449348965986701e-08,3.8516128063201904,0.5736403465270996,-3.685244083404541,-120.0,0.7142857313156128,0.6984127163887024,0.07943267375230789,0.0,0.0,5.016123184409336e-15,8.029768578434729e-16,5.0061231134340516e-15,0.0,0.11432930827140808,699.4924926757812,2.0,2.0,2.0,0.5
180.0,0.0,-699.8097534179688,1.8749544620513916,472.4990539550781,699.8097534179688,3.749992609024048,0.0,3.181718111038208,0.551457941532135,-7.3891706466674805,-120.0,0.7142857313156128,0.6984127163887024,0.07943267375230789,0.0,0.0,6.91503595039839e-15,8.210663581628317e-16,6.905035879423106e-15,0.0,0.13782095909118652,699.809814453125,2.0,2.0,2.0,0.5
181.0,0.0,-781.47509765625,1.7284139394760132,536.8678588867188,781.47509765625,4.2608561515808105,0.0,4.220158815383911,0.5748811960220337,-8.141613006591797,-120.0,0.7142857313156128,0.7083333134651184,0.0794326663017273,0.0,0.0,2.737355740367012e-15,5.753918633500104e-16,2.7273556693917277e-15,0.0,0.08984000980854034,781.4750366210938,2.0,2.0,2.0,0.5
182.0,5.0,-702.59765625,2.4729506969451904,477.3615417480469,702.59765625,3.788583755493164,0.0,3.137387990951538,0.5356186628341675,-12.823197364807129,-120.0,0.6904761791229248,0.6607142686843872,0.07943267375230789,0.0,0.0,1.796020709270759e-15,4.1426001817021637e-16,1.7860206382954748e-15,0.0,0.11444294452667236,702.59765625,2.0,2.0,2.0,0.5
183.0,0.0,-705.2091064453125,1.6499873399734497,495.12451171875,705.2091064453125,3.9295597076416016,0.0,3.1551756858825684,0.5568724274635315,-8.106847763061523,-120.0,0.6746031641960144,0.6567460298538208,0.0794326663017273,0.0,0.0,6.673442777962795e-16,3.1967174307121024e-16,6.573442597605545e-16,0.0,0.09851402044296265,705.2091674804688,2.0,2.0,2.0,0.5
184.0,5.0,-635.5283813476562,8.653290748596191,431.8445739746094,635.5283813476562,3.427337884902954,0.0,3.008557915687561,0.4991852343082428,-11.205109596252441,-120.0,0.682539701461792,0.6309523582458496,0.07943267375230789,0.0,0.0,3.5582812263628034e-15,1.0834855826121273e-15,3.548281155387519e-15,0.0,0.507595419883728,635.5284423828125,2.0,2.0,2.0,0.5
185.0,10.0,-780.6051635742188,3.077418327331543,499.2059326171875,780.6051635742188,3.961951732635498,0.0,3.6676299571990967,0.531044065952301,-9.868548393249512,-120.0,0.6904761791229248,0.6805555820465088,0.07943267375230789,0.0,0.0,1.395351467088136e-15,3.77549610236215e-16,1.38535150199197e-15,0.0,0.1253257691860199,780.605224609375,2.0,2.0,2.0,0.5
186.0,5.0,-761.1987915039062,2.5245361328125,504.56866455078125,761.1987915039062,4.004513263702393,0.0,3.2360867261886597,0.5235587954521179,-11.377096176147461,-120.0,0.682539701461792,0.6726190447807312,0.07943267375230789,0.0,0.0,8.46366279385252e-16,3.685712462837766e-16,8.363662613495269e-16,0.0,0.117788165807724,761.1987915039062,2.0,2.0,2.0,0.5
187.0,5.0,-706.1439208984375,1.905399203300476,479.619384765625,706.1439208984375,3.8065030574798584,0.0,3.505396604537964,0.5435931086540222,-13.81629467010498,-120.0,0.6904761791229248,0.6607142686843872,0.07943267375230789,0.0,0.0,2.573210284309785e-15,5.417322563337822e-16,2.563210213334501e-15,0.0,0.10765380412340164,706.1439208984375,2.0,2.0,2.0,0.5
188.0,0.0,-725.7613525390625,1.6210761070251465,486.9551086425781,725.7613525390625,3.864722967147827,0.0,3.6095515489578247,0.5289227366447449,-15.69355297088623,-120.0,0.6269841194152832,0.6329365372657776,0.07943267375230789,0.0,0.0,1.0238730978502641e-15,3.5089348338612216e-16,1.0138731327540983e-15,0.0,0.1043202131986618,725.7612915039062,2.0,2.0,2.0,0.5
189.0,-5.0,-579.9329223632812,2.01749849319458,439.81561279296875,579.9329223632812,3.490600109100342,0.0,3.7079031467437744,0.5964765548706055,-10.637589454650879,-120.0,0.658730149269104,0.670634925365448,0.07943267375230789,0.0,0.0,2.5666889776488743e-15,7.893170222008988e-16,2.55668890667359e-15,0.0,0.08810938894748688,579.9329223632812,2.0,2.0,2.0,0.5
190.0,-5.0,-703.5447998046875,2.7177183628082275,508.4676818847656,703.5447998046875,4.035457611083984,0.0,3.8444732427597046,0.569939374923706,-8.512201309204102,-120.0,0.7063491940498352,0.6964285969734192,0.07943267375230789,0.0,0.0,6.434241838328483e-15,1.270670864230263e-15,6.424241767353199e-15,0.0,0.08636278659105301,703.5447998046875,2.0,2.0,2.0,0.5
191.0,10.0,-778.4946899414062,3.617643117904663,521.4144287109375,778.4946899414062,4.138209819793701,0.0,3.816192626953125,0.5447106957435608,-10.920928001403809,-120.0,0.6666666865348816,0.6726190447807312,0.07943267375230789,0.0,0.0,1.4439403474370764e-15,3.6242853688050883e-16,1.4339403823409105e-15,0.0,0.1311664581298828,778.49462890625,2.0,2.0,2.0,0.5
192.0,-5.0,-649.5233764648438,1.9985544681549072,466.1747131347656,649.5233764648438,3.6997992992401123,0.0,3.634757399559021,0.5676071047782898,-10.808023452758789,-120.0,0.658730149269104,0.6646825671195984,0.07943267375230789,0.0,0.0,6.797091059416202e-16,3.382653603430834e-16,6.697090879058951e-16,0.0,0.08518988639116287,649.5234375,2.0,2.0,2.0,0.5
193.0,10.0,-762.00927734375,2.9457831382751465,498.33685302734375,762.00927734375,3.95505428314209,0.0,3.3873802423477173,0.5179386138916016,-10.085692405700684,-120.0,0.6904761791229248,0.6726190447807312,0.07943267375230789,0.0,0.0,1.7083137298352469e-15,5.138073800078208e-16,1.698313764739081e-15,0.0,0.12803378701210022,762.00927734375,2.0,2.0,2.0,0.5
194.0,10.0,-710.0684814453125,3.540478467941284,490.30694580078125,710.0684814453125,3.891324996948242,0.0,3.959644317626953,0.5389086008071899,-10.59847640991211,-120.0,0.6666666865348816,0.6547619104385376,0.07943267375230789,0.0,0.0,1.5922911801268523e-15,4.627121291679549e-16,1.5822912150306864e-15,0.0,0.12309443205595016,710.0684814453125,2.0,2.0,2.0,0.5
195.0,0.0,-695.846435546875,2.8031628131866455,482.03460693359375,695.846435546875,3.825671434402466,0.0,3.1625248193740845,0.5367197394371033,-11.878941535949707,-120.0,0.7063491940498352,0.6726190447807312,0.0794326663017273,0.0,0.0,2.001044398878952e-15,6.222971068976053e-16,1.9910443279036677e-15,0.0,0.10346001386642456,695.8463745117188,2.0,2.0,2.0,0.5
196.0,5.0,-726.79296875,2.096409559249878,473.7493591308594,726.79296875,3.759915590286255,0.0,3.298138737678528,0.5216944813728333,-13.251269340515137,-120.0,0.6904761791229248,0.6785714030265808,0.0794326663017273,0.0,0.0,1.43162679654878e-14,2.16379352112263e-15,1.4306267894512517e-14,0.0,0.11365936696529388,726.79296875,2.0,2.0,2.0,0.5
197.0,5.0,-687.400634765625,2.0644941329956055,478.638427734375,687.400634765625,3.798717737197876,0.0,3.7063519954681396,0.5589462518692017,-12.805150985717773,-120.0,0.6904761791229248,0.6884920597076416,0.07943268120288849,0.0,0.0,1.1113593193238982e-15,3.140600174467525e-16,1.1013593542277323e-15,0.0,0.10059674084186554,687.400634765625,2.0,2.0,2.0,0.5
198.0,-5.0,-665.2938232421875,2.6495361328125,487.6211242675781,665.2938232421875,3.870008945465088,0.0,3.6251076459884644,0.5679792761802673,-9.910821914672852,-120.0,0.6984127163887024,0.6845238208770752,0.07943267375230789,0.0,0.0,1.064958430956834e-15,4.2834914069837078e-16,1.0549584658606681e-15,0.0,0.11002390831708908,665.2938842773438,2.0,2.0,2.0,0.5
199.0,10.0,-796.1928100585938,7.510584831237793,522.1940307617188,796.1928100585938,4.144397258758545,0.0,3.4096810817718506,0.5122301578521729,-9.271517753601074,-120.0,0.6904761791229248,0.6726190447807312,0.07943267375230789,0.0,0.0,9.85410284627512e-16,4.2584814357270444e-16,9.754103195313462e-16,0.0,0.1461440622806549,796.1927490234375,2.0,2.0,2.0,0.5
200.0,5.0,-717.2456665039062,1.7977817058563232,507.4518737792969,717.2456665039062,4.027395725250244,0.0,3.7634236812591553,0.5500181317329407,-8.823827743530273,-120.0,0.682539701461792,0.6686508059501648,0.07943267375230789,0.0,0.0,6.511602839708876e-16,2.6062931148284924e-16,6.411602659351626e-16,0.0,0.10759080201387405,717.2456665039062,2.0,2.0,2.0,0.5
201.0,10.0,-774.2194213867188,2.809511423110962,504.6622619628906,774.2194213867188,4.005256175994873,0.0,3.5256049633026123,0.5453143119812012,-7.850967884063721,-120.0,0.7222222089767456,0.6904761791229248,0.0794326663017273,0.0,0.0,1.9165471449179416e-15,6.340213663765849e-16,1.9065470739426573e-15,0.0,0.11501003056764603,774.219482421875,2.0,2.0,2.0,0.5
202.0,10.0,-731.6674194335938,3.1279914379119873,472.31939697265625,731.6674194335938,3.7485666275024414,0.0,3.255709648132324,0.47802549600601196,-17.23543357849121,-120.0,0.6190476417541504,0.601190447807312,0.07943267375230789,0.0,0.0,7.402924492797144e-16,3.7709991515056177e-16,7.302924312439893e-16,0.0,0.1302550584077835,731.6673583984375,2.0,2.0,2.0,0.5
203.0,10.0,-787.1165771484375,2.914839267730713,483.3736877441406,787.1165771484375,3.836299180984497,0.0,3.2104153633117676,0.5061749815940857,-15.149735450744629,-120.0,0.6666666865348816,0.6448412537574768,0.07943267375230789,0.0,0.0,6.256150196552951e-15,7.795989073179318e-16,6.246150125577667e-15,0.0,0.12337872385978699,787.1165771484375,2.0,2.0,2.0,0.5
204.0,0.0,-658.56982421875,2.543496608734131,466.529052734375,658.56982421875,3.7026114463806152,0.0,3.622092127799988,0.552871823310852,-11.332165718078613,-120.0,0.658730149269104,0.6666666865348816,0.07943267375230789,0.0,0.0,4.0473034164823386e-15,9.836101278563598e-16,4.037303345507054e-15,0.0,0.11314814537763596,658.56982421875,2.0,2.0,2.0,0.5
205.0,10.0,-800.43701171875,2.6603305339813232,542.5313110351562,800.43701171875,4.305804252624512,0.0,4.164159774780273,0.5587435364723206,-10.64411735534668,-120.0,0.6984127163887024,0.6865079402923584,0.07943267375230789,0.0,0.0,2.1400213296997013e-15,3.928678569801742e-16,2.130021258724417e-15,0.0,0.1125483363866806,800.43701171875,2.0,2.0,2.0,0.5
206.0,-5.0,-612.8220825195312,2.8789594173431396,456.67999267578125,612.8220825195312,3.6244444847106934,0.0,3.4512436389923096,0.5662270188331604,-11.323177337646484,-120.0,0.7063491940498352,0.6865079402923584,0.07943267375230789,0.0,0.0,5.24611444068727e-16,2.378122291172885e-16,5.1461142603300195e-16,0.0,0.08919958025217056,612.8220825195312,2.0,2.0,2.0,0.5
207.0,-5.0,-763.9310913085938,2.841615915298462,458.89385986328125,763.9310913085938,3.642014741897583,0.0,3.206500768661499,0.528713047504425,-13.216351509094238,-120.0,0.6984127163887024,0.670634925365448,0.0794326663017273,0.0,0.0,5.709676514478236e-16,2.228621770075889e-16,5.609676334120985e-16,0.0,0.09784448891878128,763.9310913085938,2.0,2.0,2.0,0.5
208.0,-5.0,-611.0648193359375,1.6680676937103271,482.59710693359375,611.0648193359375,3.8301358222961426,0.0,4.129330635070801,0.6023874282836914,-9.051026344299316,-120.0,0.6984127163887024,0.6884920597076416,0.0794326663017273,0.0,0.0,1.0896737935665304e-15,5.099707972127917e-16,1.0796738284703645e-15,0.0,0.09023960679769516,611.0648193359375,2.0,2.0,2.0,0.5
209.0,-5.0,-627.0836791992188,2.9847252368927,450.9721374511719,627.0836791992188,3.57914400100708,0.0,3.7966426610946655,0.6007599830627441,-6.2345194816589355,-120.0,0.682539701461792,0.6904761791229248,0.07943267375230789,0.0,0.0,1.1300276078440277e-15,3.4928496781928625e-16,1.1200276427478619e-15,0.0,0.09466711431741714,627.0836181640625,2.0,2.0,2.0,0.5
210.0,0.0,-740.2389526367188,1.4971927404403687,507.7122802734375,740.239013671875,4.0294623374938965,0.0,4.0516517162323,0.5911874175071716,-7.805213928222656,-120.0,0.7301587462425232,0.704365074634552,0.0794326663017273,0.0,0.0,1.6374610119842007e-15,4.68015137752918e-16,1.6274610468880349e-15,0.0,0.09200916439294815,740.239013671875,2.0,2.0,2.0,0.5
211.0,0.0,-741.8750610351562,1.9729485511779785,465.9774169921875,741.8751220703125,3.6982333660125732,0.0,2.905087113380432,0.5004302859306335,-13.353497505187988,-120.0,0.6428571343421936,0.6329365372657776,0.0794326663017273,0.0,0.0,1.926014220411166e-15,5.572695934435046e-16,1.916014149435882e-15,0.0,0.1096678078174591,741.8751220703125,2.0,2.0,2.0,0.5
212.0,0.0,-708.0296020507812,1.4320807456970215,478.40533447265625,708.0296630859375,3.796867847442627,0.0,3.6558315753936768,0.5455363988876343,-10.747066497802734,-120.0,0.682539701461792,0.6765872836112976,0.07943267375230789,0.0,0.0,3.343344074898183e-15,5.556297905971795e-16,3.3333440039228987e-15,0.0,0.09968563169240952,708.0296630859375,2.0,2.0,2.0,0.5
213.0,0.0,-692.5245361328125,1.297627568244934,492.9942626953125,692.5245971679688,3.9126529693603516,0.0,3.3327527046203613,0.5554177761077881,-13.73398494720459,-120.0,0.6904761791229248,0.6686508059501648,0.0794326663017273,0.0,0.0,1.0134231465008694e-15,4.2744366247775593e-16,1.0034231814047036e-15,0.0,0.1050541028380394,692.5245971679688,2.0,2.0,2.0,0.5
214.0,0.0,-700.0200805664062,1.8624151945114136,481.27838134765625,700.0201416015625,3.819669723510742,0.0,3.636726140975952,0.5488007664680481,-8.986513137817383,-120.0,0.7063491940498352,0.6845238208770752,0.07943267375230789,0.0,0.0,5.228891084496038e-15,9.510761217479142e-16,5.218891013520754e-15,0.0,0.09372290968894958,700.0201416015625,2.0,2.0,2.0,0.5
