sum_rate_bps_per_hz,weighted_sum_rate_bps_per_hz,avg_user_rate_bps_per_hz,p05_user_rate_bps_per_hz,p50_user_rate_bps_per_hz,jain_fairness,avg_sinr_db,p05_sinr_db,p50_sinr_db,p75_sinr_db,coverage_rate,coverage_sinr,max_bs_power_watt,max_bs_power_violation_watt,runtime_sec,max_fs_interference_watt,mean_fs_interference_watt,max_fs_interference_dbm,mean_fs_interference_dbm,max_fs_violation_watt,protection_satisfaction,protection_satisfaction_strict,min_fs_i_max_dbm,max_fs_i_max_dbm,min_protection_margin_db,mean_protection_margin_db,final_w_delta,final_history_weighted_sum_rate,algorithm,sweep_value,batch_index,num_iterations_or_layers,converged,weight_profile,fs_mode,used_unfolding,mean_active_tones_per_bs,min_active_tones_per_bs,max_active_tones_per_bs,active_fraction,pf_utility,pf_avg_rate_bps_per_hz,pf_p05_rate_bps_per_hz,pf_jain_fairness,pf_slots
460.1171875,458.97198486328125,3.651723623275757,0.0,3.9271308183670044,0.7632192969322205,-7.544573783874512,-120.0,11.526243209838867,15.011717796325684,0.8333333134651184,0.8333333134651184,4.235447406768799,0.0,86.89049130631611,1.0067703167990737e-14,7.144217231420513e-15,-109.97068786621094,-112.12207794189453,6.770334347403623e-17,0.8333333134651184,0.8333333134651184,-110.0,-110.0,-0.029304228723049164,2.1220829486846924,0.057499974966049194,458.97198486328125,pf_fs_cognitive,15.0,25.0,56.0,0.0,pf,budget_dual,0.0,8.0,8.0,8.0,0.5,105.17740150859477,2.3319821205966518,1.7859448221350633,0.9777129217638876,8.0
267.1700439453125,297.0494689941406,2.1203970909118652,0.0,2.2963756322860718,0.7534006834030151,-14.258211135864258,-120.0,5.923982381820679,8.019967079162598,0.8095238208770752,0.8095238208770752,33.81443786621094,0.0,10.849652101984248,1.0045255100822603e-14,8.806444851507719e-15,-109.98039245605469,-110.6984634399414,4.525527630590276e-17,0.8333333134651184,0.8333333134651184,-110.0,-110.0,-0.019609853625297546,0.6984716057777405,0.15225252509117126,297.0494384765625,edge_fs_soft,15.0,25.0,56.0,0.0,edge_boost,budget_dual,0.0,,,,,,,,,
385.4482727050781,389.7509460449219,3.0591132640838623,0.0,3.4059813022613525,0.7729045748710632,-7.735042095184326,-120.0,9.822832107543945,12.361266374588013,0.8333333134651184,0.8333333134651184,8.62471866607666,0.0,87.0927408169955,9.980538395520586e-15,8.26873563109648e-15,-110.00846099853516,-111.07318115234375,0.0,1.0,1.0,-110.0,-110.0,0.008460090495646,1.0731853246688843,0.06149192899465561,389.7509765625,du_pf_cognitive,15.0,26.0,56.0,0.0,pf,budget_dual,1.0,8.0,8.0,8.0,0.5,99.29815095450252,2.221444252682989,1.7329548108592068,0.9809256063860083,8.0
412.82733154296875,414.5495300292969,3.276407480239868,0.0,3.464247941970825,0.7592524290084839,-8.278742790222168,-120.0,10.016072273254395,13.375762939453125,0.841269850730896,0.841269850730896,7.758519649505615,0.0,87.2706857889425,1.0052631910760241e-14,7.987269123822718e-15,-109.97720336914062,-111.3082046508789,5.263208624354046e-17,0.9166666865348816,0.9166666865348816,-110.0,-110.0,-0.022797968238592148,1.3082078695297241,0.06306953728199005,414.54949951171875,pf_fs_cognitive,15.0,26.0,56.0,0.0,pf,budget_dual,0.0,8.0,8.0,8.0,0.5,105.75383020331462,2.348767740980278,1.7273153547625082,0.9721068472235045,8.0
302.6802978515625,351.5299072265625,2.402224540710449,0.0,2.657113790512085,0.6947175860404968,-18.806509017944336,-120.0,7.255927085876465,9.996026515960693,0.7539682388305664,0.7539682388305664,40.72378921508789,0.0,10.869448491139337,9.999997283417859e-15,8.860158598824903e-15,-110.00000762939453,-110.5909423828125,0.0,1.0,1.0,-110.0,-110.0,1.0354385722166626e-06,0.5909476280212402,0.10714531689882278,351.52996826171875,edge_fs_soft,15.0,26.0,56.0,0.0,edge_boost,budget_dual,0.0,,,,,,,,,
406.5164794921875,401.6042175292969,3.226321220397949,0.0,3.3553149700164795,0.8093498945236206,-4.718640327453613,-120.0,9.653952598571777,12.273503303527832,0.8730158805847168,0.8730158805847168,19.225706100463867,0.0,87.21735886437818,1.0068686573242499e-14,9.538203390904287e-15,-109.97026824951172,-110.22814178466797,6.868674872579847e-17,0.8333333134651184,0.75,-110.0,-110.0,-0.02972826361656189,0.22814397513866425,0.07268630713224411,401.6042175292969,du_pf_cognitive,15.0,27.0,56.0,0.0,pf,budget_dual,1.0,8.0,8.0,8.0,0.5,105.96138879204013,2.35053117975467,1.7058979883695866,0.9743729896327015,8.0
494.29620361328125,483.24188232421875,3.922985792160034,0.0,4.249988794326782,0.7790335416793823,-4.095019817352295,-120.0,12.559237957000732,15.950178146362305,0.8333333134651184,0.8333333134651184,10.459724426269531,0.0,87.20677169784904,1.0041121580040002e-14,9.215985281505173e-15,-109.982177734375,-110.43204498291016,4.112175552330177e-17,0.75,0.75,-110.0,-110.0,-0.017822248861193657,0.43204736709594727,0.061922501772642136,483.24188232421875,pf_fs_cognitive,15.0,27.0,56.0,0.0,pf,budget_dual,0.0,8.0,8.0,8.0,0.5,113.48736519519605,2.5041922307747724,1.794390487499709,0.9678054031139719,8.0
198.76576232910156,225.86709594726562,1.5775060653686523,0.0,1.7733710408210754,0.7306411862373352,-18.209115982055664,-120.0,3.7704365253448486,5.632106065750122,0.7460317611694336,0.7460317611694336,67.03482818603516,0.0,10.914490137947723,1.0070074860243049e-14,9.602960753787772e-15,-109.96967315673828,-110.22421264648438,7.007503572634827e-17,0.25,0.25,-110.0,-110.0,-0.03032699041068554,0.22421585023403168,0.22648514807224274,225.86709594726562,edge_fs_soft,15.0,27.0,56.0,0.0,edge_boost,budget_dual,0.0,,,,,,,,,
531.1118774414062,520.869384765625,4.215173721313477,0.0,4.640518665313721,0.7724764943122864,-4.073807239532471,-120.0,13.791524410247803,16.78042984008789,0.841269850730896,0.841269850730896,7.920526504516602,0.0,86.85884926095605,1.0005973947893685e-14,7.869407877344071e-15,-109.99739837646484,-111.2371826171875,5.97412337698458e-18,0.9166666865348816,0.9166666865348816,-110.0,-110.0,-0.0025937717873603106,1.2371801137924194,0.025061998516321182,520.869384765625,du_pf_cognitive,15.0,28.0,56.0,0.0,pf,budget_dual,1.0,8.0,8.0,8.0,0.5,114.97238184383866,2.539436846059896,1.7740954799115138,0.9636978140818074,8.0
534.9821166992188,523.1163940429688,4.245889663696289,0.0,4.709738254547119,0.7787777185440063,-4.619113922119141,-120.0,14.008396625518799,17.007131576538086,0.8492063283920288,0.8492063283920288,9.550440788269043,0.0,86.79011306143366,1.001626709226872e-14,7.512138697554627e-15,-109.9929428100586,-111.50543212890625,1.6267267752018838e-17,0.8333333134651184,0.8333333134651184,-110.0,-110.0,-0.007059142459183931,1.5054296255111694,0.03053618222475052,523.1163940429688,pf_fs_cognitive,15.0,28.0,56.0,0.0,pf,budget_dual,0.0,8.0,8.0,8.0,0.5,119.1457908949477,2.6270641113622415,1.8743806244832135,0.9613577960415872,8.0
383.9866943359375,447.4189453125,3.047513484954834,0.0,3.3218464851379395,0.6770467162132263,-17.532283782958984,-120.0,9.541608810424805,13.640625953674316,0.7460317611694336,0.7460317611694336,6.573343753814697,0.0,10.844393588136882,1.0067188171958806e-14,9.095619358601495e-15,-109.97091674804688,-110.4776382446289,6.718834744210561e-17,0.8333333134651184,0.8333333134651184,-110.0,-110.0,-0.029081933200359344,0.4776436388492584,0.07409007847309113,447.4189758300781,edge_fs_soft,15.0,28.0,56.0,0.0,edge_boost,budget_dual,0.0,,,,,,,,,
446.8262634277344,449.40679931640625,3.5462400913238525,0.0,3.862138509750366,0.7118285298347473,-12.230733871459961,-120.0,11.316771984100342,14.98642349243164,0.7936508059501648,0.7936508059501648,13.983625411987305,0.0,86.85946227912791,1.0006853168092935e-14,8.953014585667655e-15,-109.99702453613281,-110.51717376708984,6.853343576234544e-18,0.9166666865348816,0.9166666865348816,-110.0,-110.0,-0.002975316485390067,0.5171721577644348,0.04054030776023865,449.40679931640625,du_pf_cognitive,15.0,29.0,56.0,0.0,pf,budget_dual,1.0,8.0,8.0,8.0,0.5,117.12461193964667,2.5780463148282187,1.794602724650391,0.9668481667393838,8.0
468.0533447265625,465.7337951660156,3.7147090435028076,0.0,4.2722837924957275,0.7190518975257874,-11.30603313446045,-120.0,12.630080699920654,16.183578491210938,0.7857142686843872,0.7857142686843872,8.977489471435547,0.0,86.71202310081571,9.975996604857408e-15,8.601860983757387e-15,-110.01043701171875,-110.73563385009766,0.0,1.0,1.0,-110.0,-110.0,0.01043709646910429,0.735637366771698,0.04657070338726044,465.7337951660156,pf_fs_cognitive,15.0,29.0,56.0,0.0,pf,budget_dual,0.0,8.0,8.0,8.0,0.5,122.37356122402367,2.6918751760020982,1.8629955302322725,0.962711795780004,8.0
435.20404052734375,486.7649230957031,3.454000234603882,0.0,3.8029781579971313,0.6998485326766968,-12.323594093322754,-120.0,11.125240802764893,14.640499114990234,0.7777777910232544,0.7777777910232544,9.410126686096191,0.0,10.829918489092961,1.004943012621962e-14,9.003114043398906e-15,-109.97858428955078,-110.5062255859375,4.9430301702919205e-17,0.8333333134651184,0.8333333134651184,-110.0,-110.0,-0.02141432650387287,0.5062253475189209,0.046090152114629745,486.7649230957031,edge_fs_soft,15.0,29.0,56.0,0.0,edge_boost,budget_dual,0.0,,,,,,,,,
381.8444519042969,382.8715515136719,3.0305116176605225,0.0,3.2951338291168213,0.7634091377258301,-7.56085729598999,-120.0,9.452706336975098,11.814390182495117,0.8333333134651184,0.8333333134651184,19.38707160949707,0.0,86.85008006426506,1.0000001518582595e-14,8.960500662855489e-15,-110.0,-110.5412826538086,1.6940658945086007e-21,1.0,0.9166666865348816,-110.0,-110.0,-7.765790996927535e-07,0.5412845611572266,0.06854524463415146,382.8715515136719,du_pf_cognitive,15.0,30.0,56.0,0.0,pf,budget_dual,1.0,8.0,8.0,8.0,0.5,95.8760373867004,2.1714236759304395,1.501998054358034,0.9738682640520234,8.0
478.6258239746094,478.1615295410156,3.7986176013946533,0.0,4.324947834014893,0.7735755443572998,-7.034304141998291,-120.0,12.797099113464355,15.768843650817871,0.8333333134651184,0.8333333134651184,8.166030883789062,0.0,86.58329463284463,9.983259065347166e-15,8.444082462606434e-15,-110.00727844238281,-110.9251708984375,0.0,1.0,1.0,-110.0,-110.0,0.007276658900082111,0.9251635670661926,0.05538605898618698,478.1615295410156,pf_fs_cognitive,15.0,30.0,56.0,0.0,pf,budget_dual,0.0,8.0,8.0,8.0,0.5,101.93615706147548,2.2818840508329656,1.5997481445108122,0.9705500869594974,8.0
257.79766845703125,300.5081787109375,2.046013355255127,0.0,2.1182143688201904,0.6860970854759216,-16.80007553100586,-120.0,5.239230155944824,7.735976219177246,0.761904776096344,0.761904776096344,30.926952362060547,0.0,10.8783015019726,1.0018831061000058e-14,8.061663180547116e-15,-109.99182891845703,-111.0739974975586,1.8831236483357605e-17,0.8333333134651184,0.8333333134651184,-110.0,-110.0,-0.008170561864972115,1.0739856958389282,0.13498298823833466,300.5081787109375,edge_fs_soft,15.0,30.0,56.0,0.0,edge_boost,budget_dual,0.0,,,,,,,,,
461.4605407714844,463.50323486328125,3.6623852252960205,0.0,4.067565202713013,0.7852898836135864,-3.687549352645874,-120.0,11.977530002593994,14.442148208618164,0.8492063283920288,0.8492063283920288,10.683063507080078,0.0,86.42852917127311,1.0052421846589322e-14,8.8447502224814e-15,-109.977294921875,-110.60005950927734,5.2422022072621394e-17,0.75,0.75,-110.0,-110.0,-0.022707151249051094,0.6000593304634094,0.04019653797149658,463.50323486328125,du_pf_cognitive,15.0,31.0,56.0,0.0,pf,budget_dual,1.0,8.0,8.0,8.0,0.5,101.75255174410567,2.273285097759801,1.6492913043122392,0.9747429847737197,8.0
488.5674743652344,486.1327209472656,3.8775196075439453,0.0,4.254352569580078,0.7732863426208496,-6.284985542297363,-120.0,12.573059558868408,15.921101570129395,0.8333333134651184,0.8333333134651184,9.919685363769531,0.0,86.50476560601965,9.943986382747721e-15,8.556387172951093e-15,-110.0243911743164,-110.7770767211914,0.0,1.0,1.0,-110.0,-110.0,0.024394631385803223,0.777083158493042,0.04817032441496849,486.1327209472656,pf_fs_cognitive,15.0,31.0,56.0,0.0,pf,budget_dual,0.0,8.0,8.0,8.0,0.5,111.73180584326596,2.470120929815677,1.7461379361976472,0.9685458921265421,8.0
268.1435852050781,304.2298889160156,2.1281237602233887,0.0,2.2460399866104126,0.734678328037262,-16.487442016601562,-120.0,5.719204425811768,8.56492805480957,0.7857142686843872,0.7857142686843872,15.941962242126465,0.0,10.90912038483657,1.0049836702034302e-14,9.090726896298154e-15,-109.97840881347656,-110.475341796875,4.983687751760127e-17,0.6666666865348816,0.5,-110.0,-110.0,-0.021590184420347214,0.4753350019454956,0.14418405294418335,304.2298889160156,edge_fs_soft,15.0,31.0,56.0,0.0,edge_boost,budget_dual,0.0,,,,,,,,,
489.752685546875,487.297119140625,3.8869261741638184,0.0,4.409672498703003,0.7355837225914001,-9.871437072753906,-120.0,13.065139293670654,16.06546974182129,0.8015872836112976,0.8015872836112976,9.652755737304688,0.0,86.78928566887043,1.0047935960100663e-14,8.210633406079571e-15,-109.97923278808594,-111.02776336669922,4.793613558396262e-17,0.8333333134651184,0.8333333134651184,-110.0,-110.0,-0.02076870948076248,1.0277642011642456,0.030865028500556946,487.297119140625,du_pf_cognitive,15.0,32.0,56.0,0.0,pf,budget_dual,1.0,8.0,8.0,8.0,0.5,116.73883680725721,2.574895018647914,1.7484156939043665,0.962613357857903,8.0
515.496337890625,513.32373046875,4.091240882873535,0.0,4.346176862716675,0.7273119688034058,-9.00178050994873,-120.0,12.86430835723877,16.794336318969727,0.8095238208770752,0.8095238208770752,6.9632568359375,0.0,87.27309676143341,1.0009709363191076e-14,7.635244772042672e-15,-109.99578857421875,-111.43023681640625,9.709538674376045e-18,0.8333333134651184,0.8333333134651184,-110.0,-110.0,-0.0042147268541157246,1.4302328824996948,0.0309673473238945,513.32373046875,pf_fs_cognitive,15.0,32.0,56.0,0.0,pf,budget_dual,0.0,8.0,8.0,8.0,0.5,123.65275189177156,2.728392437149782,1.9030379077071402,0.9573428000180967,8.0
308.02301025390625,358.9989013671875,2.444627046585083,0.0,2.652627944946289,0.6892408728599548,-17.76456642150879,-120.0,7.232989311218262,10.53747844696045,0.761904776096344,0.761904776096344,16.667701721191406,0.0,10.859032972948626,9.99960510716328e-15,8.936234862982548e-15,-110.00017547607422,-110.56256103515625,0.0,1.0,1.0,-110.0,-110.0,0.00017136170936282724,0.5625641345977783,0.09094494581222534,358.9989013671875,edge_fs_soft,15.0,32.0,56.0,0.0,edge_boost,budget_dual,0.0,,,,,,,,,
531.5153198242188,523.4614868164062,4.2183756828308105,0.0,4.66602349281311,0.7965830564498901,-1.8768366575241089,-120.0,13.871600151062012,16.659664154052734,0.8650793433189392,0.8650793433189392,31.409753799438477,0.0,87.11526504461654,1.0003315958505201e-14,8.734430110332158e-15,-109.9985580444336,-110.69330596923828,3.316133988500586e-18,0.9166666865348816,0.9166666865348816,-110.0,-110.0,-0.001440016319975257,0.6933067440986633,0.022636450827121735,523.4614868164062,du_pf_cognitive,15.0,33.0,56.0,0.0,pf,budget_dual,1.0,8.0,8.0,8.0,0.5,132.06991399090745,2.9202378521126335,2.016119866819028,0.953990769320605,8.0
565.1947631835938,553.9990234375,4.485672950744629,0.0,4.951023578643799,0.7718095183372498,-3.673513650894165,-120.0,14.761327743530273,18.62211799621582,0.8333333134651184,0.8333333134651184,15.901538848876953,0.0,87.08702999306843,1.000514554967127e-14,8.938275365352483e-15,-109.99775695800781,-110.55252075195312,5.1457251545698746e-18,0.9166666865348816,0.9166666865348816,-110.0,-110.0,-0.0022342747543007135,0.5525181889533997,0.02955717034637928,553.9990234375,pf_fs_cognitive,15.0,33.0,56.0,0.0,pf,budget_dual,0.0,8.0,8.0,8.0,0.5,135.1822573395765,3.0005950844409552,2.018114639230213,0.9496333934727259,8.0
322.2640686035156,382.0848083496094,2.5576512813568115,0.0,2.960102081298828,0.7175495028495789,-16.459945678710938,-120.0,8.313133239746094,10.746114730834961,0.7698412537574768,0.7698412537574768,16.010129928588867,0.0,10.935489421943203,1.000091631416563e-14,9.329926459503927e-15,-109.99960327148438,-110.31177520751953,9.16489648929153e-19,1.0,0.9166666865348816,-110.0,-110.0,-0.00039788553840480745,0.3117749094963074,0.10564437508583069,382.0848083496094,edge_fs_soft,15.0,33.0,56.0,0.0,edge_boost,budget_dual,0.0,,,,,,,,,
400.338623046875,397.61492919921875,3.177290678024292,0.0,3.5210899114608765,0.7477462291717529,-10.235847473144531,-120.0,10.203737735748291,13.626022338867188,0.8095238208770752,0.8095238208770752,13.888425827026367,0.0,87.13653469737619,1.0030826741599073e-14,8.892892187071545e-15,-109.98664093017578,-110.63232421875,3.0826917082373007e-17,0.8333333134651184,0.8333333134651184,-110.0,-110.0,-0.013367355801165104,0.6323277354240417,0.059519778937101364,397.61492919921875,du_pf_cognitive,15.0,34.0,56.0,0.0,pf,budget_dual,1.0,8.0,8.0,8.0,0.5,106.59777307173599,2.369420329459614,1.6278898381323437,0.9695971753635537,8.0
376.3446350097656,374.4570007324219,2.9868621826171875,0.0,3.3858485221862793,0.7545022964477539,-11.555521965026855,-120.0,9.755706787109375,12.063079833984375,0.7936508059501648,0.7936508059501648,17.06871223449707,0.0,87.48082417272963,9.9999998245167e-15,8.473303405220813e-15,-110.0,-110.83150482177734,0.0,1.0,1.0,-110.0,-110.0,0.0,0.831510066986084,0.09400378167629242,374.4570007324219,pf_fs_cognitive,15.0,34.0,56.0,0.0,pf,budget_dual,0.0,8.0,8.0,8.0,0.5,111.46485015479692,2.4661132911180856,1.6641467533409593,0.9663181843768416,8.0
450.4674987792969,527.43603515625,3.575138807296753,0.0,3.9300137758255005,0.7090532779693604,-11.719820976257324,-120.0,11.535758972167969,15.335662841796875,0.7936508059501648,0.7936508059501648,7.045722007751465,0.0,10.898008233867586,1.0022772305303632e-14,7.841857283701677e-15,-109.99012756347656,-111.4698486328125,2.2772480786931865e-17,0.9166666865348816,0.9166666865348816,-110.0,-110.0,-0.009878699667751789,1.4698559045791626,0.047431934624910355,527.43603515625,edge_fs_soft,15.0,34.0,56.0,0.0,edge_boost,budget_dual,0.0,,,,,,,,,
580.308837890625,575.7909545898438,4.605625629425049,0.0,5.3131818771362305,0.7392781376838684,-4.546121597290039,-120.0,15.883623600006104,18.864404678344727,0.817460298538208,0.817460298538208,8.05355453491211,0.0,87.19679996976629,1.0009588237479619e-14,7.729726215111206e-15,-109.99583435058594,-111.26578521728516,9.58841296291868e-18,0.9166666865348816,0.9166666865348816,-110.0,-110.0,-0.004162127617746592,1.2657970190048218,0.023488018661737442,575.7909545898438,du_pf_cognitive,15.0,35.0,56.0,0.0,pf,budget_dual,1.0,8.0,8.0,8.0,0.5,130.72256423686227,2.8896579780626666,2.01220678423233,0.9566424407860727,8.0
580.0568237304688,582.758056640625,4.603625774383545,0.0,5.1936681270599365,0.7337034344673157,-6.09286642074585,-120.0,15.514172077178955,18.57387924194336,0.817460298538208,0.817460298538208,7.675591945648193,0.0,87.15817906404845,1.009096269272234e-14,7.866228115660078e-15,-109.96067810058594,-111.35809326171875,9.096286820563931e-17,0.9166666865348816,0.9166666865348816,-110.0,-110.0,-0.03932616114616394,1.3580960035324097,0.022579332813620567,582.758056640625,pf_fs_cognitive,15.0,35.0,56.0,0.0,pf,budget_dual,0.0,8.0,8.0,8.0,0.5,134.3474546505705,2.9712778833921196,2.1154928664531294,0.9571070900613384,8.0
441.4344482421875,500.8721008300781,3.503448009490967,0.0,3.782195568084717,0.7239552140235901,-9.553983688354492,-120.0,11.057556629180908,15.321247100830078,0.8015872836112976,0.8015872836112976,9.47549057006836,0.0,11.123951615067199,9.952903945616414e-15,8.543661349951544e-15,-110.02050018310547,-110.77532958984375,0.0,1.0,1.0,-110.0,-110.0,0.02050188183784485,0.7753241658210754,0.034350112080574036,500.8721008300781,edge_fs_soft,15.0,35.0,56.0,0.0,edge_boost,budget_dual,0.0,,,,,,,,,
438.3440856933594,440.2224426269531,3.478921413421631,0.0,3.873192310333252,0.8068068623542786,-7.03922700881958,-120.0,11.352491855621338,13.607516288757324,0.8492063283920288,0.8492063283920288,11.721545219421387,0.0,87.1092100830283,1.0061663823076814e-14,8.956926183818076e-15,-109.97329711914062,-110.5431137084961,6.166399856011306e-17,0.8333333134651184,0.8333333134651184,-110.0,-110.0,-0.02669810689985752,0.5431147813796997,0.04413600265979767,440.2224426269531,du_pf_cognitive,15.0,36.0,56.0,0.0,pf,budget_dual,1.0,8.0,8.0,8.0,0.5,114.16484395963437,2.5172740619833798,1.6762322609451197,0.9683224584716349,8.0
507.8492126464844,506.82098388671875,4.0305495262146,0.0,4.335505247116089,0.76613849401474,-7.526756763458252,-120.0,12.830543518066406,17.75884246826172,0.8253968358039856,0.8253968358039856,7.116698741912842,0.0,87.00814800313674,1.0001837886012242e-14,8.58241903651906e-15,-109.99920654296875,-110.73763275146484,1.8380614955418317e-18,0.9166666865348816,0.9166666865348816,-110.0,-110.0,-0.0007981376838870347,0.7376335263252258,0.037499867379665375,506.82098388671875,pf_fs_cognitive,15.0,36.0,56.0,0.0,pf,budget_dual,0.0,8.0,8.0,8.0,0.5,118.92123560487045,2.61973029773412,1.7485342721766868,0.9633071397905932,8.0
410.56298828125,493.58758544921875,3.258436441421509,0.0,3.8379204273223877,0.6571982502937317,-18.28316879272461,-120.0,11.23646068572998,14.172669410705566,0.7460317611694336,0.7460317611694336,8.08484935760498,0.0,10.818639595992863,1.0011859979844155e-14,8.785668827377465e-15,-109.99485778808594,-110.62276458740234,1.1860155327454713e-17,0.9166666865348816,0.9166666865348816,-110.0,-110.0,-0.005147627089172602,0.6227656006813049,0.04400983825325966,493.5875549316406,edge_fs_soft,15.0,36.0,56.0,0.0,edge_boost,budget_dual,0.0,,,,,,,,,
462.9097900390625,462.97161865234375,3.673887252807617,0.0,4.269610643386841,0.7573419213294983,-9.271899223327637,-120.0,12.62159538269043,15.001388549804688,0.817460298538208,0.817460298538208,8.521979331970215,0.0,86.97986471559852,1.0029748468657219e-14,8.270727852588422e-15,-109.98710632324219,-110.93842315673828,2.974864414051828e-17,0.8333333134651184,0.8333333134651184,-110.0,-110.0,-0.012900516390800476,0.9384209513664246,0.039630863815546036,462.97161865234375,du_pf_cognitive,15.0,37.0,56.0,0.0,pf,budget_dual,1.0,8.0,8.0,8.0,0.5,115.58185383365569,2.547660324428028,1.865166479647632,0.9654291771693871,8.0
541.014404296875,534.5369873046875,4.293765068054199,0.0,5.0629332065582275,0.719597339630127,-8.610678672790527,-120.0,15.109033584594727,18.19132423400879,0.7698412537574768,0.7698412537574768,8.14201545715332,0.0,87.21967266593128,1.0084215228264512e-14,7.0161331443014535e-15,-109.96357727050781,-111.9079360961914,8.421540374781156e-17,0.8333333134651184,0.8333333134651184,-110.0,-110.0,-0.03642112389206886,1.9079450368881226,0.0423622690141201,534.5369873046875,pf_fs_cognitive,15.0,37.0,56.0,0.0,pf,budget_dual,0.0,8.0,8.0,8.0,0.5,121.6211927789343,2.683359226443521,1.8349850285371256,0.9588704086190944,8.0
366.0839538574219,446.36151123046875,2.905428171157837,0.0,3.390826106071472,0.6376376748085022,-22.108715057373047,-120.0,9.772194862365723,13.066837310791016,0.7063491940498352,0.7063491940498352,7.787518501281738,0.0,10.862904328852892,1.0017365694001308e-14,8.353117053301953e-15,-109.99246978759766,-110.87738037109375,1.7365869484607666e-17,0.9166666865348816,0.9166666865348816,-110.0,-110.0,-0.0075354669243097305,0.8773848414421082,0.06556783616542816,446.36151123046875,edge_fs_soft,15.0,37.0,56.0,0.0,edge_boost,budget_dual,0.0,,,,,,,,,
