step,snr_db,loss,grad_norm,sum_rate_bps_per_hz,weighted_sum_rate_bps_per_hz,avg_user_rate_bps_per_hz,p05_user_rate_bps_per_hz,p50_user_rate_bps_per_hz,jain_fairness,avg_sinr_db,p05_sinr_db,coverage_rate,coverage_sinr,max_bs_power_watt,max_bs_power_violation_watt,runtime_sec,max_fs_interference_watt,mean_fs_interference_watt,max_fs_violation_watt,protection_satisfaction,final_w_delta,final_history_weighted_sum_rate
78.0,0.0,-657.436279296875,2.4288041591644287,482.10662841796875,657.436279296875,3.8262431621551514,0.0,3.68039333820343,0.6002386808395386,-6.490341663360596,-120.0,0.7222222089767456,0.7182539701461792,0.07943267375230789,0.0,0.0,6.926877047484532e-15,1.9952379880255238e-15,6.916876976509247e-15,0.0,0.09562177211046219,657.436279296875
79.0,10.0,-789.74853515625,4.0645751953125,526.197021484375,789.74853515625,4.176167011260986,0.0,3.8167977333068848,0.5565646290779114,-9.719478607177734,-120.0,0.7222222089767456,0.716269850730896,0.07943267375230789,0.0,0.0,1.8588510721992413e-15,8.528933035185568e-16,1.848851001223957e-15,0.0,0.10288083553314209,789.7484741210938
80.0,-5.0,-643.9765625,2.322625160217285,483.5695495605469,643.9765625,3.8378536701202393,0.0,3.917464256286621,0.638916552066803,-8.805158615112305,-120.0,0.738095223903656,0.7341269850730896,0.07943267375230789,0.0,0.0,1.4154098425538282e-15,8.373893183311325e-16,1.4054098774576623e-15,0.0,0.08019144088029861,643.9765625
81.0,10.0,-691.5263061523438,4.673660755157471,447.5535888671875,691.5263061523438,3.5520126819610596,0.0,3.2518094778060913,0.4964033365249634,-14.979499816894531,-120.0,0.6349206566810608,0.64682537317276,0.0794326663017273,0.0,0.0,3.3684056622250696e-15,1.4695751643110174e-15,3.3584055912497853e-15,0.0,0.11816702783107758,691.5263671875
82.0,10.0,-850.2449951171875,3.9964101314544678,514.5787963867188,850.2449951171875,4.083958625793457,0.0,3.0462851524353027,0.47308504581451416,-13.370491981506348,-120.0,0.6507936716079712,0.6388888955116272,0.07943267375230789,0.0,0.0,9.843762056296803e-15,1.3943860612865028e-15,9.833761985321519e-15,0.0,0.18188053369522095,850.2449951171875
83.0,5.0,-758.389404296875,4.052794456481934,474.92236328125,758.389404296875,3.7692251205444336,0.0,3.2089924812316895,0.5302807092666626,-9.660848617553711,-120.0,0.658730149269104,0.6666666865348816,0.07943267375230789,0.0,0.0,3.5415298792814288e-15,1.0196677910253834e-15,3.5315298083061445e-15,0.0,0.12199142575263977,758.389404296875
84.0,10.0,-713.5679931640625,3.081441879272461,481.0712585449219,713.5679931640625,3.818025827407837,0.0,3.3856537342071533,0.5519521236419678,-9.946937561035156,-120.0,0.7063491940498352,0.6567460298538208,0.07943267375230789,0.0,0.0,2.9612551356882934e-15,1.1389155245595671e-15,2.951255064713009e-15,0.0,0.10938681662082672,713.5679321289062
85.0,-5.0,-619.4472045898438,2.876025676727295,441.12921142578125,619.4472045898438,3.501025438308716,0.0,3.325232744216919,0.5644407272338867,-14.545458793640137,-120.0,0.6507936716079712,0.658730149269104,0.0794326663017273,0.0,0.0,2.9316036885784725e-15,9.857402039604676e-16,2.9216036176031883e-15,0.0,0.08477656543254852,619.4472045898438
86.0,-5.0,-649.5076293945312,2.6127824783325195,476.8709411621094,649.5076293945312,3.7846899032592773,0.0,3.4101133346557617,0.5663084983825684,-5.659913063049316,-120.0,0.7460317611694336,0.7063491940498352,0.07943267375230789,0.0,0.0,2.92246610890173e-15,1.3880829714886284e-15,2.9124660379264457e-15,0.0,0.0940374881029129,649.5076293945312
87.0,5.0,-727.941162109375,3.350924491882324,492.9784240722656,727.941162109375,3.912527084350586,0.0,3.688119053840637,0.5289434194564819,-10.79785442352295,-120.0,0.658730149269104,0.658730149269104,0.07943267375230789,0.0,0.0,1.0521687416730624e-14,1.806785650997414e-15,1.051168734575534e-14,0.0,0.11345162987709045,727.9412231445312
88.0,10.0,-699.2415161132812,4.117201328277588,493.9486389160156,699.2415161132812,3.920227289199829,0.0,3.3267635107040405,0.509252667427063,-15.372982025146484,-120.0,0.6746031641960144,0.6607142686843872,0.0794326588511467,0.0,0.0,7.641971060676819e-15,2.502483244972288e-15,7.631970989701534e-15,0.0,0.12166932225227356,699.2415771484375
89.0,5.0,-788.281982421875,2.5776143074035645,554.2777099609375,788.281982421875,4.39902925491333,0.0,4.484203338623047,0.5869648456573486,-6.84700345993042,-120.0,0.6984127163887024,0.6865079402923584,0.07943267375230789,0.0,0.0,1.452735535220715e-14,1.937818259805865e-15,1.4517355281231867e-14,0.0,0.09780780225992203,788.281982421875
90.0,5.0,-724.287353515625,3.2119789123535156,490.85760498046875,724.287353515625,3.895695209503174,0.0,3.6848509311676025,0.5623732209205627,-9.966622352600098,-120.0,0.6904761791229248,0.6765872836112976,0.07943267375230789,0.0,0.0,2.028294507583307e-15,9.764908159346874e-16,2.0182944366080226e-15,0.0,0.10190299898386002,724.287353515625
91.0,-5.0,-650.1475830078125,1.5574826002120972,469.33135986328125,650.1475830078125,3.7248520851135254,0.0,3.6170252561569214,0.5446770191192627,-13.90552043914795,-120.0,0.6746031641960144,0.6507936716079712,0.07943267375230789,0.0,0.0,3.476638685192277e-15,1.0078303997083861e-15,3.4666386142169926e-15,0.0,0.10045663267374039,650.1475219726562
92.0,0.0,-709.5111694335938,2.29914927482605,451.91571044921875,709.5111694335938,3.58663272857666,0.0,3.313899874687195,0.5340518951416016,-17.025405883789062,-120.0,0.6666666865348816,0.648809552192688,0.0794326663017273,0.0,0.0,1.2575126309111412e-15,5.500154974041004e-16,1.2475126658149753e-15,0.0,0.10100516676902771,709.51123046875
93.0,-5.0,-650.447509765625,2.1190545558929443,482.0577392578125,650.447509765625,3.825855016708374,0.0001643968762436998,3.6465508937835693,0.6438323855400085,-0.7784416675567627,-120.0,0.8015872836112976,0.7698412537574768,0.07943267375230789,0.0,0.0,5.807708084386949e-15,1.5957417805957295e-15,5.7977080134116645e-15,0.0,0.08527959138154984,650.447509765625
94.0,-5.0,-633.2965087890625,2.164290428161621,472.217041015625,633.2965087890625,3.7477543354034424,0.0,3.8999305963516235,0.6191452741622925,-8.688041687011719,-120.0,0.7222222089767456,0.7182539701461792,0.0794326588511467,0.0,0.0,4.860217876621236e-15,2.2071829956039684e-15,4.8502178056459514e-15,0.0,0.07694041728973389,633.2964477539062
95.0,0.0,-717.4918212890625,2.069087505340576,481.78570556640625,717.4918212890625,3.8236961364746094,0.0,3.5976442098617554,0.5374038815498352,-10.958768844604492,-120.0,0.6904761791229248,0.6726190447807312,0.0794326663017273,0.0,0.0,9.126079510417707e-15,1.3771225769093945e-15,9.116079439442423e-15,0.0,0.10570535808801651,717.4918823242188
96.0,-5.0,-708.8226318359375,1.735418677330017,444.643310546875,708.8226318359375,3.5289151668548584,0.0,3.2661784887313843,0.5377346873283386,-15.537421226501465,-120.0,0.6428571343421936,0.6388888955116272,0.0794326663017273,0.0,0.0,1.2466980318779535e-15,5.540222808819684e-16,1.2366980667817876e-15,0.0,0.09348331391811371,708.8225708007812
97.0,10.0,-746.271240234375,4.83361291885376,487.73193359375,746.271240234375,3.8708884716033936,0.0,3.41390597820282,0.554097056388855,-6.983822345733643,-120.0,0.738095223903656,0.7083333134651184,0.07943267375230789,0.0,0.0,4.668660105050255e-15,1.0318796767841854e-15,4.6586600340749705e-15,0.0,0.11403363943099976,746.271240234375
98.0,-5.0,-702.7371826171875,1.5485329627990723,456.5494689941406,702.7371826171875,3.623408555984497,0.0,3.246385335922241,0.5193601250648499,-16.629545211791992,-120.0,0.6507936716079712,0.6269841194152832,0.0794326663017273,0.0,0.0,4.552292601174091e-15,1.265569608305424e-15,4.5422925301988066e-15,0.0,0.08629190176725388,702.7371826171875
99.0,0.0,-743.4097290039062,3.11321759223938,515.0258178710938,743.4097290039062,4.087506294250488,0.0,3.626229166984558,0.5853192210197449,-9.667564392089844,-120.0,0.7222222089767456,0.7202380895614624,0.07943267375230789,0.0,0.0,7.321698585957548e-15,1.9009867261604065e-15,7.311698514982264e-15,0.0,0.09615311771631241,743.40966796875
100.0,-5.0,-662.4962158203125,2.79754376411438,477.4815979003906,662.4962158203125,3.789536476135254,1.0748914647251695e-08,3.6170164346694946,0.6109501123428345,-6.568989276885986,-120.0,0.7460317611694336,0.7222222089767456,0.07943267375230789,0.0,0.0,1.25507243486922e-14,1.752666174898495e-15,1.2540724277716915e-14,0.0,0.0871807336807251,662.4962158203125
101.0,5.0,-719.3880615234375,3.7537038326263428,476.15673828125,719.3880615234375,3.779021739959717,0.0,3.20801842212677,0.5330759286880493,-9.985006332397461,-120.0,0.6984127163887024,0.6626983880996704,0.07943267375230789,0.0,0.0,1.2293893794689328e-14,1.8685502347200135e-15,1.2283893723714044e-14,0.0,0.11738839000463486,719.3880615234375
102.0,-5.0,-654.5877075195312,1.288931965827942,471.67071533203125,654.5877075195312,3.7434184551239014,0.0,3.7185826301574707,0.6231470704078674,-7.037161827087402,-120.0,0.7460317611694336,0.7301587462425232,0.0794326588511467,0.0,0.0,4.271254269055166e-15,8.357480861167089e-16,4.2612541980798814e-15,0.0,0.08234140276908875,654.587646484375
103.0,-5.0,-694.4595947265625,2.594594955444336,513.9569702148438,694.4595947265625,4.079023361206055,4.299565858900678e-08,4.088548421859741,0.5916023850440979,-7.594993591308594,-120.0,0.7222222089767456,0.7023809552192688,0.07943267375230789,0.0,0.0,2.9230219742733656e-15,8.506482956314185e-16,2.9130219032980813e-15,0.0,0.08628591150045395,694.4595947265625
104.0,0.0,-742.739990234375,2.808469533920288,476.3705749511719,742.739990234375,3.7807188034057617,0.0,3.5044758319854736,0.522663414478302,-11.759313583374023,-120.0,0.658730149269104,0.6329365372657776,0.0794326663017273,0.0,0.0,2.6631433722098e-15,1.0857426077792048e-15,2.6531433012345158e-15,0.0,0.10509628802537918,742.739990234375
105.0,-5.0,-613.925048828125,2.5495975017547607,449.948974609375,613.925048828125,3.57102370262146,0.0,3.459059715270996,0.5788471102714539,-11.103461265563965,-120.0,0.6904761791229248,0.6904761791229248,0.07943267375230789,0.0,0.0,4.059837386519334e-15,1.2532749250760279e-15,4.04983731554405e-15,0.0,0.09800159931182861,613.9251098632812
106.0,5.0,-756.352783203125,2.847334146499634,453.03021240234375,756.352783203125,3.595477819442749,0.0,3.209924340248108,0.509779691696167,-14.764461517333984,-120.0,0.6666666865348816,0.6626983880996704,0.07943267375230789,0.0,0.0,3.668592444666099e-15,1.0828813304833798e-15,3.658592373690815e-15,0.0,0.11799757927656174,756.352783203125
107.0,10.0,-839.206787109375,5.172322750091553,522.9310302734375,839.206787109375,4.1502461433410645,0.0,3.6773778200149536,0.5246127247810364,-8.71875286102295,-120.0,0.6904761791229248,0.670634925365448,0.07943267375230789,0.0,0.0,1.0168029138395325e-14,2.8144014337327895e-15,1.015802906742004e-14,0.0,0.12586601078510284,839.206787109375
108.0,5.0,-632.30859375,862.16455078125,426.5029602050781,632.30859375,3.384944200515747,0.0,2.6852500438690186,0.4870349168777466,-13.284939765930176,-120.0,0.6428571343421936,0.636904776096344,0.07943268865346909,0.0,0.0,2.9016547211459286e-15,1.0801754837333759e-15,2.8916546501706443e-15,0.0,0.5926353335380554,632.30859375
109.0,10.0,-770.7542724609375,3.12168025970459,491.98486328125,770.7542724609375,3.90464186668396,0.0,3.708172559738159,0.5246133804321289,-10.889572143554688,-120.0,0.6904761791229248,0.670634925365448,0.07943267375230789,0.0,0.0,1.5082322868918696e-14,2.5903252202837687e-15,1.5072322797943412e-14,0.0,0.10859754681587219,770.7542724609375
110.0,-5.0,-711.0686645507812,1.6004762649536133,496.16473388671875,711.0686645507812,3.9378154277801514,0.0,3.986689805984497,0.5995770692825317,-10.400314331054688,-120.0,0.7301587462425232,0.7182539701461792,0.0794326663017273,0.0,0.0,6.711137755818861e-15,2.3547714986412154e-15,6.701137684843577e-15,0.0,0.08129933476448059,711.0686645507812
111.0,10.0,-696.6966552734375,13.59261417388916,423.80523681640625,696.6966552734375,3.3635337352752686,0.0,2.9388749599456787,0.47853589057922363,-14.254874229431152,-120.0,0.6666666865348816,0.6349206566810608,0.07943267375230789,0.0,0.0,1.1992082403055465e-14,2.0114806918220722e-15,1.1982082332080181e-14,0.0,0.7035248875617981,696.6966552734375
112.0,10.0,-850.45556640625,12.413841247558594,488.5360107421875,850.45556640625,3.877269983291626,0.0,2.611920952796936,0.4699391722679138,-14.073734283447266,-120.0,0.6269841194152832,0.6269841194152832,0.07943267375230789,0.0,0.0,1.5266909982850248e-14,2.5178712925250568e-15,1.5256909911874963e-14,0.0,0.3492913842201233,850.45556640625
113.0,0.0,-655.8042602539062,1.8639676570892334,495.3206787109375,655.8042602539062,3.9311165809631348,0.0,3.9417660236358643,0.5933546423912048,-10.990511894226074,-120.0,0.6904761791229248,0.6865079402923584,0.0794326663017273,0.0,0.0,3.427533008866393e-15,9.14931108306205e-16,3.4175329378911086e-15,0.0,0.0929654911160469,655.80419921875
114.0,10.0,-731.6985473632812,4.336963653564453,469.82098388671875,731.6985473632812,3.7287380695343018,0.0,2.9711750745773315,0.48448628187179565,-14.144060134887695,-120.0,0.6269841194152832,0.613095223903656,0.0794326663017273,0.0,0.0,3.7228660807614184e-15,8.467261625087167e-16,3.712866009786134e-15,0.0,0.13332101702690125,731.698486328125
115.0,0.0,-626.3590087890625,2.138434410095215,448.79730224609375,626.3590087890625,3.5618834495544434,0.0,3.4775729179382324,0.5630464553833008,-14.325610160827637,-120.0,0.6746031641960144,0.6507936716079712,0.0794326663017273,0.0,0.0,2.1112050570758732e-15,7.54304597688787e-16,2.101204986100589e-15,0.0,0.09561005234718323,626.3590087890625
116.0,10.0,-683.9030151367188,5.068480968475342,471.9236755371094,683.9030151367188,3.7454259395599365,0.0,3.1419914960861206,0.5207788348197937,-8.600519180297852,-120.0,0.6746031641960144,0.658730149269104,0.07943267375230789,0.0,0.0,8.330942577775783e-15,1.6305412822007251e-15,8.320942506800499e-15,0.0,0.1322493553161621,683.9030151367188
117.0,5.0,-721.895263671875,2.574524402618408,449.47332763671875,721.895263671875,3.567248582839966,0.0,2.9290573596954346,0.5222247838973999,-13.374435424804688,-120.0,0.6666666865348816,0.6408730149269104,0.07943267375230789,0.0,0.0,3.2638013284038998e-15,1.0868415271491488e-15,3.2538012574286155e-15,0.0,0.1206415519118309,721.895263671875
118.0,0.0,-729.1998291015625,2.853146553039551,467.6755065917969,729.1998291015625,3.7117104530334473,0.0,3.510727047920227,0.5355490446090698,-15.623888969421387,-120.0,0.6349206566810608,0.6329365372657776,0.07943267375230789,0.0,0.0,8.554420362447569e-15,1.941455419281375e-15,8.544420291472284e-15,0.0,0.09587816894054413,729.1998291015625
119.0,0.0,-702.388427734375,2.381842851638794,447.65203857421875,702.388427734375,3.5527939796447754,0.0,3.065366506576538,0.5447299480438232,-10.244812965393066,-120.0,0.682539701461792,0.670634925365448,0.07943267375230789,0.0,0.0,5.949557727448311e-15,1.4836553929932256e-15,5.939557656473027e-15,0.0,0.1012294664978981,702.388427734375
120.0,-5.0,-696.9692993164062,1.9869369268417358,525.448486328125,696.9692993164062,4.170226097106934,6.341857528013861e-07,4.268526554107666,0.6193633079528809,-2.6040308475494385,-120.0,0.7698412537574768,0.738095223903656,0.0794326663017273,0.0,0.0,4.470965156259943e-15,1.1911423055378464e-15,4.4609650852846586e-15,0.0,0.08591483533382416,696.9692993164062
121.0,10.0,-672.6593627929688,4.2519330978393555,498.6561279296875,672.6593627929688,3.9575884342193604,0.0,3.6701529026031494,0.526530385017395,-12.021271705627441,-120.0,0.6507936716079712,0.6507936716079712,0.0794326663017273,0.0,0.0,1.9731319104098442e-15,9.7955760459934e-16,1.96313183943456e-15,0.0,0.1261194795370102,672.6593627929688
122.0,5.0,-814.1748046875,2.8129963874816895,499.82208251953125,814.1748046875,3.96684193611145,0.0,3.376111388206482,0.526094377040863,-9.858759880065918,-120.0,0.6984127163887024,0.6746031641960144,0.07943267375230789,0.0,0.0,2.4263790287273835e-15,8.436767380194828e-16,2.4163789577520993e-15,0.0,0.11461884528398514,814.1748657226562
123.0,10.0,-759.454833984375,3.7326486110687256,493.1435852050781,759.454833984375,3.9138379096984863,0.0,3.352154016494751,0.5216334462165833,-13.92445182800293,-120.0,0.7063491940498352,0.6805555820465088,0.07943267375230789,0.0,0.0,3.081025086210283e-14,3.6248499692039925e-15,3.080025248519344e-14,0.0,0.11950473487377167,759.454833984375
124.0,10.0,-787.6287841796875,5.672677040100098,509.40130615234375,787.6287841796875,4.042867660522461,0.0,3.623974084854126,0.5250064730644226,-11.680904388427734,-120.0,0.6904761791229248,0.6765872836112976,0.07943267375230789,0.0,0.0,8.03124114521353e-15,1.8713623841048977e-15,8.021241074238246e-15,0.0,0.13198238611221313,787.6287841796875
125.0,-5.0,-678.8560791015625,2.3625755310058594,495.5295715332031,678.8560791015625,3.932774305343628,1.0748914647251695e-08,3.6274689435958862,0.6230106949806213,-3.811664342880249,-120.0,0.7777777910232544,0.75,0.07943267375230789,0.0,0.0,1.754749706542151e-14,2.606004647170393e-15,1.7537496994446226e-14,0.0,0.09030843526124954,678.8561401367188
126.0,5.0,-787.9759521484375,4.031236171722412,472.68719482421875,787.9759521484375,3.751485586166382,0.0,2.970193028450012,0.4963985085487366,-12.81509017944336,-120.0,0.6349206566810608,0.6349206566810608,0.07943267375230789,0.0,0.0,1.1308811417691522e-14,3.279052580135687e-15,1.1298811346716238e-14,0.0,0.1398395299911499,787.9759521484375
127.0,0.0,-636.31298828125,2.6294312477111816,489.6087341308594,636.31298828125,3.8857836723327637,0.0,3.915072441101074,0.6015210747718811,-10.980484008789062,-120.0,0.7063491940498352,0.7023809552192688,0.07943267375230789,0.0,0.0,3.583383894787632e-15,1.039269721611624e-15,3.573383823812348e-15,0.0,0.09601368010044098,636.31298828125
128.0,-5.0,-632.8291015625,2.449856758117676,463.8371887207031,632.8291015625,3.6812474727630615,0.0,4.236202955245972,0.5870735049247742,-12.869568824768066,-120.0,0.658730149269104,0.6607142686843872,0.07943267375230789,0.0,0.0,1.464400428278004e-15,6.301329557530956e-16,1.4544004631818382e-15,0.0,0.08416158705949783,632.8291015625
129.0,10.0,-818.1415405273438,4.5044121742248535,527.7921142578125,818.1415405273438,4.188826084136963,0.0,4.112433433532715,0.5430744290351868,-6.3366594314575195,-120.0,0.7063491940498352,0.6964285969734192,0.07943267375230789,0.0,0.0,2.2526927629588737e-14,2.8473035815359355e-15,2.2516927558613453e-14,0.0,0.12993137538433075,818.1416015625
130.0,5.0,-772.5986328125,3.427718162536621,480.03155517578125,772.5986328125,3.809774160385132,0.0,3.0761630535125732,0.49576279520988464,-15.804909706115723,-120.0,0.6269841194152832,0.6190476417541504,0.07943267375230789,0.0,0.0,6.5453191979325705e-15,1.3453450771019654e-15,6.535319126957286e-15,0.0,0.11177441477775574,772.5986328125
131.0,10.0,-666.9261474609375,3.857656717300415,506.1141662597656,666.9261474609375,4.016778945922852,0.0,3.5802184343338013,0.5946052074432373,-6.725008010864258,-120.0,0.7460317611694336,0.7301587462425232,0.07943267375230789,0.0,0.0,2.108882492734502e-15,1.102287702337923e-15,2.0988824217592177e-15,0.0,0.1047888845205307,666.9260864257812
132.0,10.0,-729.6436767578125,4.889191150665283,482.32904052734375,729.6436767578125,3.8280081748962402,0.0,3.238462209701538,0.5216378569602966,-7.381778717041016,-120.0,0.6507936716079712,0.6349206566810608,0.07943267375230789,0.0,0.0,1.3220149733500323e-14,2.0144372603244634e-15,1.3210149662525039e-14,0.0,0.1331525295972824,729.6436767578125
133.0,-5.0,-700.2445068359375,2.679096221923828,469.0802917480469,700.2445068359375,3.7228593826293945,0.0,3.1747602224349976,0.5525438189506531,-12.952425956726074,-120.0,0.6904761791229248,0.670634925365448,0.0794326663017273,0.0,0.0,5.536930709391062e-15,1.1753347649179498e-15,5.526930638415778e-15,0.0,0.0919686108827591,700.2445068359375
134.0,0.0,-655.6079711914062,2.5523345470428467,472.0505676269531,655.6079711914062,3.7464330196380615,0.0,3.656498908996582,0.5844069719314575,-10.308152198791504,-120.0,0.6746031641960144,0.6646825671195984,0.0794326663017273,0.0,0.0,1.2575827864149975e-14,2.5893416032737697e-15,1.256582779317469e-14,0.0,0.10326405614614487,655.6079711914062
135.0,-5.0,-660.343017578125,2.4483766555786133,479.0931396484375,660.343017578125,3.8023264408111572,0.0,3.8263895511627197,0.57359778881073,-9.513343811035156,-120.0,0.6666666865348816,0.6726190447807312,0.0794326663017273,0.0,0.0,2.7277338696026767e-15,9.796733304757587e-16,2.7177337986273925e-15,0.0,0.08503159135580063,660.343017578125
136.0,0.0,-653.810546875,2.165578603744507,497.0903625488281,653.810546875,3.9451615810394287,0.0,4.127007246017456,0.6332683563232422,-5.1558332443237305,-120.0,0.7539682388305664,0.7460317611694336,0.0794326663017273,0.0,0.0,2.5588467231067204e-15,7.498431692764802e-16,2.548846652131436e-15,0.0,0.09498048573732376,653.810546875
137.0,0.0,-643.53466796875,2.9317474365234375,435.2855224609375,643.53466796875,3.4546470642089844,0.0,2.572738289833069,0.5310456156730652,-13.288252830505371,-120.0,0.658730149269104,0.6408730149269104,0.0794326663017273,0.0,0.0,1.020988696554979e-14,2.9324659681187774e-15,1.0199886894574507e-14,0.0,0.12312203645706177,643.53466796875
138.0,0.0,-725.8771362304688,2.6794233322143555,463.0506591796875,725.8771362304688,3.6750051975250244,0.0,3.1805832386016846,0.542711615562439,-11.054527282714844,-120.0,0.6746031641960144,0.6646825671195984,0.07943267375230789,0.0,0.0,6.990232570840312e-16,3.9938768133342736e-16,6.890232390483061e-16,0.0,0.100630022585392,725.8770751953125
139.0,0.0,-741.4850463867188,1.851780652999878,494.632568359375,741.4850463867188,3.9256553649902344,0.0,3.64971387386322,0.5405595302581787,-11.124999046325684,-120.0,0.658730149269104,0.6527777910232544,0.0794326663017273,0.0,0.0,3.94897644383327e-15,1.5018102736682006e-15,3.938976372857986e-15,0.0,0.10556619614362717,741.4850463867188
140.0,5.0,-660.13330078125,3.130087375640869,504.44427490234375,660.13330078125,4.003526210784912,0.0,3.7595514059066772,0.5832005739212036,-12.243849754333496,-120.0,0.6984127163887024,0.6964285969734192,0.07943267375230789,0.0,0.0,3.449470103409095e-15,1.017555502613168e-15,3.439470032433811e-15,0.0,0.09466913342475891,660.13330078125
141.0,0.0,-771.6929931640625,2.061997413635254,516.8880615234375,771.6929931640625,4.102286338806152,0.0,3.7348228693008423,0.571200430393219,-8.607992172241211,-120.0,0.7063491940498352,0.6865079402923584,0.07943267375230789,0.0,0.0,4.3728643414077915e-15,1.3296582386770526e-15,4.362864270432507e-15,0.0,0.10093625634908676,771.6929931640625
142.0,5.0,-754.8232421875,3.675959587097168,510.3800354003906,754.8232421875,4.05063533782959,0.0,3.2178738117218018,0.5205110311508179,-11.741065979003906,-120.0,0.682539701461792,0.6626983880996704,0.0794326663017273,0.0,0.0,2.5704815676702054e-15,7.959851831990398e-16,2.560481496694921e-15,0.0,0.13121414184570312,754.8232421875
143.0,5.0,-734.6751098632812,2.7393927574157715,488.0307922363281,734.6751098632812,3.873260259628296,0.0,3.5259323120117188,0.5234045386314392,-13.5046968460083,-120.0,0.6428571343421936,0.6448412537574768,0.07943267375230789,0.0,0.0,1.0598866517785594e-14,2.22152749856572e-15,1.058886644681031e-14,0.0,0.10428065061569214,734.6751708984375
144.0,5.0,-697.2779541015625,3.5056381225585938,457.25604248046875,697.2779541015625,3.629016160964966,0.0,2.872962474822998,0.5056780576705933,-16.40377426147461,-120.0,0.6746031641960144,0.6507936716079712,0.07943267375230789,0.0,0.0,1.7742967493934096e-15,7.745562025455717e-16,1.7642967842972437e-15,0.0,0.12534017860889435,697.2779541015625
145.0,10.0,-720.2706909179688,3.152686595916748,503.11090087890625,720.2706909179688,3.99294376373291,0.0,3.5685898065567017,0.5506026744842529,-9.924338340759277,-120.0,0.6984127163887024,0.6666666865348816,0.07943267375230789,0.0,0.0,2.9745213657081902e-15,1.0058073673929876e-15,2.964521294732906e-15,0.0,0.1086505725979805,720.2706909179688
146.0,0.0,-690.6082763671875,2.3233048915863037,458.14141845703125,690.6082763671875,3.636043071746826,0.0,3.419964551925659,0.5351905822753906,-13.200936317443848,-120.0,0.6428571343421936,0.6269841194152832,0.0794326588511467,0.0,0.0,4.317595018082975e-15,1.2329567222537654e-15,4.3075949471076905e-15,0.0,0.10951903462409973,690.6082763671875
147.0,0.0,-699.3831787109375,1.7544993162155151,504.1194763183594,699.3831787109375,4.000948429107666,0.0,3.590209484100342,0.5848138928413391,-10.927713394165039,-120.0,0.7301587462425232,0.7123016119003296,0.07943267375230789,0.0,0.0,2.162253403466285e-15,1.1009759659399813e-15,2.1522533324910007e-15,0.0,0.0901247039437294,699.3831787109375
148.0,-5.0,-747.6061401367188,3.075658082962036,516.8726196289062,747.6061401367188,4.102163791656494,0.0,4.350008487701416,0.5864571332931519,-7.649667263031006,-120.0,0.6984127163887024,0.6746031641960144,0.07943267375230789,0.0,0.0,6.095966101831796e-15,1.8189841959872968e-15,6.085966030856512e-15,0.0,0.08572772145271301,747.6061401367188
149.0,0.0,-704.4732055664062,2.042792320251465,479.6908874511719,704.4732055664062,3.80707049369812,0.0,3.4707283973693848,0.5548031330108643,-9.981968879699707,-120.0,0.6904761791229248,0.6845238208770752,0.0794326663017273,0.0,0.0,3.8515430909435554e-15,1.60323802217893e-15,3.841543019968271e-15,0.0,0.10612037777900696,704.4732055664062
150.0,0.0,-688.007568359375,2.054081916809082,465.6729736328125,688.007568359375,3.695817232131958,0.0,3.240007162094116,0.5484075546264648,-8.850627899169922,-120.0,0.6984127163887024,0.6746031641960144,0.07943267375230789,0.0,0.0,1.8569041669699773e-15,8.207574028953207e-16,1.846904095994693e-15,0.0,0.11203233897686005,688.007568359375
151.0,10.0,-724.8295288085938,4.142850399017334,484.430908203125,724.8295288085938,3.8446898460388184,0.0,3.5008256435394287,0.5372076630592346,-9.800190925598145,-120.0,0.7063491940498352,0.6865079402923584,0.07943267375230789,0.0,0.0,3.0409226077840598e-15,9.095477904099303e-16,3.0309225368087755e-15,0.0,0.12162139266729355,724.82958984375
152.0,5.0,-706.8779296875,3.1112260818481445,482.1919250488281,706.8779296875,3.8269200325012207,0.0,3.3261672258377075,0.5422276258468628,-10.985186576843262,-120.0,0.6746031641960144,0.6686508059501648,0.07943267375230789,0.0,0.0,1.5900397453772266e-14,2.5009035285256586e-15,1.5890397382796982e-14,0.0,0.11608188599348068,706.8779296875
153.0,5.0,-795.6873779296875,82.60279846191406,490.83160400390625,795.6873779296875,3.895488977432251,0.0,3.4939565658569336,0.5284004807472229,-11.182479858398438,-120.0,0.6904761791229248,0.6785714030265808,0.07943267375230789,0.0,0.0,6.121323303657274e-15,1.3825652929910955e-15,6.11132323268199e-15,0.0,0.32575705647468567,795.6874389648438
154.0,-5.0,-650.3142700195312,1.9791419506072998,482.84747314453125,650.3142700195312,3.832122802734375,0.0,3.7245196104049683,0.6552109718322754,-3.881793975830078,-120.0,0.7777777910232544,0.7698412537574768,0.07943267375230789,0.0,0.0,2.6049704199417956e-15,9.377962333217429e-16,2.5949703489665113e-15,0.0,0.0850369855761528,650.314208984375
155.0,5.0,-796.6248779296875,4.0789666175842285,483.5775451660156,796.6248779296875,3.8379170894622803,0.0,3.36136257648468,0.5257406830787659,-13.036901473999023,-120.0,0.6666666865348816,0.6686508059501648,0.07943267375230789,0.0,0.0,2.9199849376409853e-15,9.399812606883037e-16,2.909984866665701e-15,0.0,0.11645622551441193,796.6249389648438
