step,snr_db,loss,grad_norm,sum_rate_bps_per_hz,weighted_sum_rate_bps_per_hz,avg_user_rate_bps_per_hz,p05_user_rate_bps_per_hz,p50_user_rate_bps_per_hz,jain_fairness,avg_sinr_db,p05_sinr_db,p50_sinr_db,p75_sinr_db,coverage_rate,coverage_sinr,max_bs_power_watt,max_bs_power_violation_watt,runtime_sec,max_fs_interference_watt,mean_fs_interference_watt,max_fs_interference_dbm,mean_fs_interference_dbm,max_fs_violation_watt,protection_satisfaction,protection_satisfaction_strict,min_fs_i_max_dbm,max_fs_i_max_dbm,min_protection_margin_db,mean_protection_margin_db,final_w_delta,final_history_weighted_sum_rate,mean_active_tones_per_bs,min_active_tones_per_bs,max_active_tones_per_bs,active_fraction,learning_rate
719.0,0.0,-345.1025085449219,332.71856689453125,281.4886474609375,345.1025085449219,2.234036922454834,0.0,2.3784780502319336,0.7546867728233337,-9.296028137207031,-120.0,6.232038259506226,8.864372253417969,0.8253968358039856,0.8253968358039856,65.5822982788086,0.0,0.0,1.0007186052041206e-14,7.988981824442066e-15,-109.99688720703125,-111.08283233642578,7.186227524505484e-18,0.9166666865348816,0.8333333134651184,-110.0,-110.0,-0.0031198617070913315,1.0828343629837036,0.1547354906797409,345.1025085449219,4.0,4.0,4.0,0.5,0.0007999999797903001
720.0,10.0,-337.1290283203125,400.40118408203125,261.5170593261719,337.1290283203125,2.0755321979522705,0.0,2.2437392473220825,0.702764630317688,-15.322312355041504,-120.0,5.724279165267944,8.143622398376465,0.7777777910232544,0.7777777910232544,58.87071228027344,0.0,0.0,1.0031290068621222e-14,9.140794166777409e-15,-109.9864273071289,-110.4181137084961,3.129024410452111e-17,0.75,0.6666666865348816,-110.0,-110.0,-0.013568076305091381,0.41811442375183105,0.16279320418834686,337.1290283203125,4.0,4.0,4.0,0.5,0.0007999999797903001
721.0,-5.0,-318.5471496582031,2923.34033203125,240.40512084960938,318.5471496582031,1.9079771041870117,0.0,2.130359172821045,0.7145547270774841,-18.304065704345703,-120.0,5.286935567855835,7.892988681793213,0.761904776096344,0.761904776096344,73.03652954101562,0.0,0.0,1.0009886393077053e-14,8.500413541730634e-15,-109.9957046508789,-110.79073333740234,9.886568560352194e-18,0.9166666865348816,0.8333333134651184,-110.0,-110.0,-0.0042916834354400635,0.790732204914093,0.16687633097171783,318.5471496582031,4.0,4.0,4.0,0.5,0.0007999999797903001
722.0,20.0,-402.6187744140625,231.79034423828125,299.1355895996094,402.6187744140625,2.374091863632202,0.0,2.523116111755371,0.6754125952720642,-12.368617057800293,-120.0,6.76488995552063,10.181730270385742,0.761904776096344,0.761904776096344,43.70931625366211,0.0,0.0,1.0031168942909764e-14,7.82726798821817e-15,-109.98648834228516,-111.65240478515625,3.1169118393063744e-17,0.75,0.75,-110.0,-110.0,-0.013515623286366463,1.6524072885513306,0.1617232710123062,402.6187744140625,4.0,4.0,4.0,0.5,0.0007999999797903001
723.0,5.0,-400.8869934082031,2836.8212890625,299.8573303222656,400.8869934082031,2.3798201084136963,0.0,2.6153634786605835,0.7126591205596924,-12.912505149841309,-120.0,7.099277973175049,9.960724830627441,0.7698412537574768,0.7698412537574768,60.57758712768555,0.0,0.0,9.999998977483753e-15,8.608321304046096e-15,-110.0,-110.71329498291016,0.0,1.0,1.0,-110.0,-110.0,5.177192861083313e-07,0.7132859826087952,0.1444503515958786,400.886962890625,4.0,4.0,4.0,0.5,0.0007999999797903001
724.0,10.0,-280.6636962890625,1304.635009765625,228.69029235839844,280.6636962890625,1.8150023221969604,0.0,1.958150863647461,0.7232241034507751,-15.385820388793945,-120.0,4.602377891540527,7.338187217712402,0.761904776096344,0.761904776096344,69.04481506347656,0.0,0.0,1.00462588348651e-14,9.179953346961922e-15,-109.97994995117188,-110.44183349609375,4.6259010348399104e-17,0.4166666567325592,0.4166666567325592,-110.0,-110.0,-0.02004360966384411,0.44183528423309326,0.1723611056804657,280.6636962890625,4.0,4.0,4.0,0.5,0.0007999999797903001
725.0,25.0,-328.84637451171875,5153.771484375,240.78761291503906,328.84637451171875,1.9110127687454224,0.0,2.0554425716400146,0.7090983986854553,-17.145648956298828,-120.0,4.992120981216431,7.7757887840271,0.761904776096344,0.761904776096344,75.15164184570312,0.0,0.0,1.0043565270092831e-14,7.704842928219716e-15,-109.98111724853516,-111.47369384765625,4.356544557613043e-17,0.8333333134651184,0.8333333134651184,-110.0,-110.0,-0.018879229202866554,1.4736919403076172,0.1826350837945938,328.846435546875,4.0,4.0,4.0,0.5,0.0007999999797903001
726.0,-5.0,-448.4337463378906,638.3355102539062,328.01483154296875,448.4337463378906,2.603292226791382,0.0,2.905975341796875,0.7100849747657776,-11.265910148620605,-120.0,8.125945568084717,11.136890411376953,0.7777777910232544,0.7777777910232544,27.725162506103516,0.0,0.0,1.0011239104693818e-14,8.844532535013955e-15,-109.99512481689453,-110.5586166381836,1.1239280177117311e-17,0.8333333134651184,0.8333333134651184,-110.0,-110.0,-0.004878360778093338,0.5586125254631042,0.14506611227989197,448.4337463378906,4.0,4.0,4.0,0.5,0.0007999999797903001
727.0,-5.0,-301.509765625,1071.9013671875,235.06019592285156,301.509765625,1.865557074546814,0.0,2.0835535526275635,0.7128079533576965,-13.749459266662598,-120.0,5.103425979614258,6.869545936584473,0.761904776096344,0.761904776096344,68.90377807617188,0.0,0.0,1.0465112392117615e-14,9.590746538688365e-15,-109.80255889892578,-110.20024871826172,4.6511256760091435e-16,0.4166666567325592,0.4166666567325592,-110.0,-110.0,-0.19743894040584564,0.20024724304676056,0.20004144310951233,301.509765625,4.0,4.0,4.0,0.5,0.0007999999797903001
728.0,15.0,-439.7553405761719,973.4290161132812,303.42938232421875,439.7553405761719,2.408169746398926,0.0,2.800691604614258,0.6631566882133484,-20.189546585083008,-120.0,7.758067607879639,11.039783477783203,0.7222222089767456,0.7222222089767456,59.4630126953125,0.0,0.0,1.0011168800959196e-14,9.202179491497875e-15,-109.99514770507812,-110.3802719116211,1.1168976442495204e-17,0.8333333134651184,0.8333333134651184,-110.0,-110.0,-0.0048480406403541565,0.3802659511566162,0.1518871784210205,439.75537109375,4.0,4.0,4.0,0.5,0.0007999999797903001
729.0,5.0,-424.8632507324219,452.37664794921875,312.85345458984375,424.8632507324219,2.482964038848877,0.0,2.787173271179199,0.6724312901496887,-15.134835243225098,-120.0,7.7105488777160645,10.877021789550781,0.7460317611694336,0.7460317611694336,47.03723907470703,0.0,0.0,9.999998130450806e-15,8.174959766473009e-15,-110.0,-111.05452728271484,0.0,1.0,1.0,-110.0,-110.0,5.177192861083313e-07,1.0545283555984497,0.1394871324300766,424.86328125,4.0,4.0,4.0,0.5,0.0007999999797903001
730.0,15.0,-325.4075012207031,1027.35888671875,248.10116577148438,325.4075012207031,1.9690568447113037,0.0,2.110327363014221,0.7137830257415771,-13.839444160461426,-120.0,5.208590745925903,7.478165626525879,0.7857142686843872,0.7857142686843872,75.73635864257812,0.0,0.0,1.0080966009878845e-14,9.184189358731141e-15,-109.96497344970703,-110.3953628540039,8.096618536214406e-17,0.6666666865348816,0.5833333134651184,-110.0,-110.0,-0.03502165153622627,0.39537158608436584,0.17733603715896606,325.4075012207031,4.0,4.0,4.0,0.5,0.0007999999797903001
731.0,25.0,-328.5812072753906,5867.8232421875,246.68234252929688,328.5812072753906,1.957796335220337,0.0,2.0518784523010254,0.6929301619529724,-20.195777893066406,-120.0,4.978214740753174,7.675447940826416,0.7460317611694336,0.7460317611694336,72.95005798339844,0.0,0.0,1.0089648097588201e-14,7.979232475219169e-15,-109.96124267578125,-111.35302734375,8.964827307150064e-17,0.5833333134651184,0.5,-110.0,-110.0,-0.038760144263505936,1.3530187606811523,0.17268915474414825,328.5811767578125,4.0,4.0,4.0,0.5,0.0007999999797903001
732.0,-10.0,-259.73419189453125,412.7286682128906,209.3363037109375,259.73419189453125,1.661399245262146,0.0,1.7812398672103882,0.7239319086074829,-16.265182495117188,-120.0,3.868931531906128,6.1255598068237305,0.7777777910232544,0.7777777910232544,72.13981628417969,0.0,0.0,4.1074450427263515e-14,1.23772731769182e-14,-103.8642807006836,-109.5853500366211,3.1074450602746814e-14,0.5833333134651184,0.5833333134651184,-110.0,-110.0,-6.135717868804932,-0.41464319825172424,0.2696450650691986,259.73419189453125,4.0,4.0,4.0,0.5,0.0007999999797903001
733.0,5.0,-386.84210205078125,2728.461181640625,272.3625793457031,386.84210205078125,2.1616077423095703,0.0,2.410217046737671,0.7099841833114624,-13.638179779052734,-120.0,6.35033392906189,8.990520477294922,0.7698412537574768,0.7698412537574768,61.068904876708984,0.0,0.0,1.0042971499996806e-14,8.899632028232848e-15,-109.98137664794922,-110.57247161865234,4.2971675480105165e-17,0.75,0.75,-110.0,-110.0,-0.018622368574142456,0.5724627375602722,0.1890476495027542,386.84210205078125,4.0,4.0,4.0,0.5,0.0007999999797903001
734.0,0.0,-349.96234130859375,5113.32763671875,266.5074157714844,349.96234130859375,2.115138292312622,0.0,2.3772724866867065,0.680021345615387,-16.146148681640625,-120.0,6.2278733253479,8.38690185546875,0.7539682388305664,0.7539682388305664,73.65506744384766,0.0,0.0,1.0016478003472586e-14,9.491251507605034e-15,-109.99285125732422,-110.23665618896484,1.647817895588516e-17,0.9166666865348816,0.8333333134651184,-110.0,-110.0,-0.007150409743189812,0.2366546243429184,0.15485310554504395,349.96234130859375,4.0,4.0,4.0,0.5,0.0007999999797903001
735.0,25.0,-259.74859619140625,26560.59765625,213.3892364501953,259.74859619140625,1.6935653686523438,0.0,1.7936457991600037,0.730507493019104,-12.94764518737793,-120.0,3.9215121269226074,6.111904621124268,0.7857142686843872,0.7857142686843872,71.1900634765625,0.0,0.0,1.0091230355133672e-14,9.206666225019481e-15,-109.96055603027344,-110.39960479736328,9.123053061697167e-17,0.75,0.75,-110.0,-110.0,-0.03944135457277298,0.39960476756095886,0.26379069685935974,259.74859619140625,4.0,4.0,4.0,0.5,0.0007999999797903001
736.0,20.0,-474.5704345703125,667.842041015625,349.04486083984375,474.5704345703125,2.7701973915100098,0.0,2.985461115837097,0.718416154384613,-13.374544143676758,-120.0,8.400925159454346,12.125000953674316,0.7857142686843872,0.7857142686843872,35.73200225830078,0.0,0.0,1.0000000671549648e-14,8.752321140244063e-15,-110.0,-110.65120697021484,8.470329472543003e-22,1.0,0.9166666865348816,-110.0,-110.0,-2.588596714758751e-07,0.6512126922607422,0.12929019331932068,474.5704345703125,4.0,4.0,4.0,0.5,0.0007999999797903001
737.0,-5.0,-326.0982666015625,597.2424926757812,258.854248046875,326.0982666015625,2.054398775100708,0.0,2.3069887161254883,0.7056834697723389,-15.073552131652832,-120.0,5.964057445526123,8.327057838439941,0.7539682388305664,0.7539682388305664,72.56196594238281,0.0,0.0,9.999997283417859e-15,8.32630083722483e-15,-110.0,-110.8802261352539,0.0,1.0,1.0,-110.0,-110.0,1.0354385722166626e-06,0.8802250027656555,0.2055136263370514,326.09820556640625,4.0,4.0,4.0,0.5,0.0007999999797903001
738.0,-10.0,-340.5992126464844,154.0355224609375,251.20010375976562,340.5992126464844,1.9936516284942627,0.0,2.321491241455078,0.6978557705879211,-15.676876068115234,-120.0,6.018913269042969,8.472200393676758,0.7222222089767456,0.7222222089767456,43.17792892456055,0.0,0.0,9.99960510716328e-15,8.854026080286782e-15,-110.00017547607422,-110.5559310913086,0.0,1.0,1.0,-110.0,-110.0,0.00017136172391474247,0.5559239387512207,0.1591293066740036,340.5992126464844,4.0,4.0,4.0,0.5,0.0007999999797903001
739.0,0.0,-284.6752624511719,5899.71435546875,227.5603485107422,284.6752624511719,1.8060345649719238,0.0,2.0135697722434998,0.7193348407745361,-15.682636260986328,-120.0,4.824721336364746,6.95509672164917,0.761904776096344,0.761904776096344,71.63238525390625,0.0,0.0,1.0135254892567214e-14,9.270364796718899e-15,-109.941650390625,-110.37060546875,1.3525506805051393e-16,0.5,0.5,-110.0,-110.0,-0.05834680423140526,0.3706032931804657,0.18024462461471558,284.67529296875,4.0,4.0,4.0,0.5,0.0007999999797903001
740.0,15.0,-302.1127014160156,12059.212890625,233.04356384277344,302.1127014160156,1.849552035331726,0.0,2.016736149787903,0.7098868489265442,-14.190034866333008,-120.0,4.838256597518921,6.965215682983398,0.761904776096344,0.761904776096344,66.43217468261719,0.0,0.0,1.0080002086384869e-14,8.370714162781161e-15,-109.96538543701172,-111.1319808959961,8.000226186816867e-17,0.5833333134651184,0.5,-110.0,-110.0,-0.03460623323917389,1.131984829902649,0.1932082623243332,302.1127014160156,4.0,4.0,4.0,0.5,0.0007999999797903001
741.0,0.0,-423.17803955078125,428.7800598144531,316.77655029296875,423.17803955078125,2.514099597930908,0.0,2.8544960021972656,0.7089200019836426,-14.94668960571289,-120.0,7.9466283321380615,10.756814956665039,0.7777777910232544,0.7777777910232544,40.51966094970703,0.0,0.0,1.0020171067122614e-14,8.742514192780753e-15,-109.99124908447266,-110.692626953125,2.0171242605913908e-17,0.6666666865348816,0.6666666865348816,-110.0,-110.0,-0.008751537650823593,0.6926264762878418,0.12447204440832138,423.1780090332031,4.0,4.0,4.0,0.5,0.0007999999797903001
742.0,0.0,-347.84375,2144.416748046875,290.1575927734375,347.84375,2.302838087081909,0.0,2.468296527862549,0.7620595693588257,-9.202410697937012,-120.0,6.56456446647644,9.425814628601074,0.817460298538208,0.817460298538208,52.22677993774414,0.0,0.0,1.0036802559041953e-14,8.4713332065855e-15,-109.98403930664062,-110.79803466796875,3.6802734525252095e-17,0.75,0.75,-110.0,-110.0,-0.015953797847032547,0.7980329394340515,0.14646275341510773,347.84375,4.0,4.0,4.0,0.5,0.0007999999797903001
743.0,0.0,-453.8771057128906,1460.48486328125,343.16888427734375,453.8771057128906,2.723562479019165,0.0,3.1956946849823,0.7048161029815674,-15.281545639038086,-120.0,9.117960929870605,11.81443977355957,0.761904776096344,0.761904776096344,24.241086959838867,0.0,0.0,1.0054761351589638e-14,9.256818198793461e-15,-109.97628021240234,-110.35033416748047,5.476152707293777e-17,0.9166666865348816,0.9166666865348816,-110.0,-110.0,-0.023717692121863365,0.35033464431762695,0.14357683062553406,453.8771057128906,4.0,4.0,4.0,0.5,0.0007999999797903001
744.0,20.0,-381.2063903808594,303.2351989746094,286.1890869140625,381.2063903808594,2.2713420391082764,0.0,2.698239803314209,0.6670346856117249,-17.85393714904785,-120.0,7.395770072937012,9.614943504333496,0.7142857313156128,0.7142857313156128,48.576351165771484,0.0,0.0,1.0086702964030598e-14,8.682510378797258e-15,-109.9625015258789,-110.6810073852539,8.670313951389744e-17,0.9166666865348816,0.8333333134651184,-110.0,-110.0,-0.0374923013150692,0.6810149550437927,0.14321082830429077,381.20635986328125,4.0,4.0,4.0,0.5,0.0007999999797903001
745.0,5.0,-373.34844970703125,9241.9697265625,277.01324462890625,373.34844970703125,2.1985177993774414,0.0,2.45866858959198,0.7262208461761475,-14.114212036132812,-120.0,6.529317855834961,9.476082801818848,0.7777777910232544,0.7777777910232544,63.74583435058594,0.0,0.0,9.999998977483753e-15,8.481363770746885e-15,-110.0,-110.81729888916016,0.0,1.0,1.0,-110.0,-110.0,5.177192861083313e-07,0.8172969222068787,0.13869136571884155,373.34844970703125,4.0,4.0,4.0,0.5,0.0007999999797903001
746.0,20.0,-278.1693115234375,269.9653015136719,218.15155029296875,278.1693115234375,1.7313615083694458,0.0,1.8600589036941528,0.6790192127227783,-17.75783920288086,-120.0,4.199909210205078,6.919923782348633,0.7222222089767456,0.7222222089767456,54.195560455322266,0.0,0.0,1.0080639902194152e-14,9.33194917418197e-15,-109.96511840820312,-110.32796478271484,8.064007767745116e-17,0.5,0.5,-110.0,-110.0,-0.03488100320100784,0.3279585540294647,0.19957372546195984,278.1693115234375,4.0,4.0,4.0,0.5,0.0007999999797903001
747.0,-5.0,-288.41131591796875,21523.13671875,210.50286865234375,288.41131591796875,1.6706576347351074,0.0,1.7875727415084839,0.6859349012374878,-14.011616706848145,-120.0,3.8957479000091553,6.306956768035889,0.7063491940498352,0.7063491940498352,75.15202331542969,0.0,0.0,1.0065529681448082e-14,8.509603849208344e-15,-109.97163391113281,-110.91548919677734,6.552985693138169e-17,0.75,0.75,-110.0,-110.0,-0.028366386890411377,0.9154837727546692,0.19657248258590698,288.4112854003906,4.0,4.0,4.0,0.5,0.0007999999797903001
748.0,5.0,-397.3206787109375,389.4290466308594,298.12261962890625,397.3206787109375,2.3660526275634766,0.0,2.6489707231521606,0.7117581963539124,-16.430397033691406,-120.0,7.219899654388428,10.331021308898926,0.7777777910232544,0.7777777910232544,66.60163116455078,0.0,0.0,1.0000866339221742e-14,8.867244876461632e-15,-109.99962615966797,-110.5716323852539,8.665147050411492e-19,1.0,0.8333333134651184,-110.0,-110.0,-0.0003763982676900923,0.5716407895088196,0.15179580450057983,397.3206787109375,4.0,4.0,4.0,0.5,0.0007999999797903001
749.0,15.0,-286.0497741699219,10183.78515625,232.74191284179688,286.0497741699219,1.8471580743789673,0.0,2.0397043228149414,0.7146536111831665,-15.135927200317383,-120.0,4.929853439331055,7.510356903076172,0.7539682388305664,0.7539682388305664,69.94539642333984,0.0,0.0,1.0080567904393635e-14,9.181944721420917e-15,-109.96514892578125,-110.40069580078125,8.056807987693454e-17,0.6666666865348816,0.5833333134651184,-110.0,-110.0,-0.034849949181079865,0.4006919860839844,0.19557508826255798,286.0497741699219,4.0,4.0,4.0,0.5,0.0007999999797903001
750.0,5.0,-269.7791748046875,6706.23388671875,215.55044555664062,269.7791748046875,1.710717797279358,0.0,1.8846332430839539,0.6922988295555115,-18.3165283203125,-120.0,4.301568984985352,6.82096529006958,0.738095223903656,0.738095223903656,73.82981872558594,0.0,0.0,1.0072456716890728e-14,8.398329130927546e-15,-109.96864318847656,-110.95281219482422,7.245689237402736e-17,0.8333333134651184,0.75,-110.0,-110.0,-0.03135416656732559,0.952803909778595,0.26156166195869446,269.7792053222656,4.0,4.0,4.0,0.5,0.0007999999797903001
751.0,-5.0,-381.6718444824219,558.9255981445312,296.1702575683594,381.6718444824219,2.350557565689087,0.0,2.6770949363708496,0.7083525061607361,-16.03841781616211,-120.0,7.320451974868774,9.713905334472656,0.761904776096344,0.761904776096344,63.51567459106445,0.0,0.0,1.000885047178256e-14,8.434677008760123e-15,-109.99615478515625,-110.8658676147461,8.850647265860184e-18,0.9166666865348816,0.9166666865348816,-110.0,-110.0,-0.003842141479253769,0.8658687472343445,0.14402957260608673,381.67181396484375,4.0,4.0,4.0,0.5,0.0007999999797903001
752.0,10.0,-404.84661865234375,761.1632080078125,299.2865905761719,404.84661865234375,2.3752903938293457,0.0,2.6609667539596558,0.6956397294998169,-15.37856674194336,-120.0,7.262763500213623,9.926432609558105,0.7460317611694336,0.7460317611694336,43.32607650756836,0.0,0.0,1.0026642398839637e-14,8.929090140072458e-15,-109.98844146728516,-110.5699691772461,2.6642574322936763e-17,0.75,0.6666666865348816,-110.0,-110.0,-0.011555323377251625,0.5699736475944519,0.14619849622249603,404.84661865234375,4.0,4.0,4.0,0.5,0.0007999999797903001
753.0,5.0,-353.1026611328125,307.405029296875,256.8287353515625,353.1026611328125,2.038323402404785,0.0,2.3923840522766113,0.6627298593521118,-19.27115821838379,-120.0,6.284109592437744,8.634017944335938,0.7142857313156128,0.7142857313156128,49.59267044067383,0.0,0.0,1.0000002365615542e-14,8.854925629276766e-15,-110.0,-110.58551788330078,2.541098841762901e-21,1.0,0.9166666865348816,-110.0,-110.0,-1.035438799590338e-06,0.5855196118354797,0.1485983431339264,353.1026611328125,4.0,4.0,4.0,0.5,0.0007999999797903001
754.0,-5.0,-399.79901123046875,113.91126251220703,291.7732238769531,399.79901123046875,2.3156604766845703,0.0,2.5319082736968994,0.6943201422691345,-17.20197296142578,-120.0,6.7973315715789795,10.12740421295166,0.761904776096344,0.761904776096344,66.5013656616211,0.0,0.0,1.0099518572522555e-14,8.215158256083804e-15,-109.95699310302734,-111.15958404541016,9.9518748005855e-17,0.75,0.75,-110.0,-110.0,-0.04300692304968834,1.1595855951309204,0.14982351660728455,399.79901123046875,4.0,4.0,4.0,0.5,0.0007999999797903001
755.0,-10.0,-246.91172790527344,1575.6229248046875,206.7392578125,246.91172790527344,1.6407877206802368,0.0,1.8797006607055664,0.715893566608429,-16.469717025756836,-120.0,4.281316041946411,6.137879848480225,0.738095223903656,0.738095223903656,70.43026733398438,0.0,0.0,1.0090606091851546e-14,9.567409933958562e-15,-109.96082305908203,-110.20868682861328,9.060626733484525e-17,0.4166666567325592,0.3333333432674408,-110.0,-110.0,-0.039172567427158356,0.20868952572345734,0.27836576104164124,246.9117431640625,4.0,4.0,4.0,0.5,0.0007999999797903001
756.0,20.0,-342.69342041015625,150.0906524658203,251.43272399902344,342.69342041015625,1.9954978227615356,0.0,2.16166889667511,0.7083536386489868,-13.198041915893555,-120.0,5.408409357070923,7.82772970199585,0.7777777910232544,0.7777777910232544,69.71215057373047,0.0,0.0,1.0055576197284897e-14,9.195447273633098e-15,-109.97592163085938,-110.39258575439453,5.557637276819641e-17,0.8333333134651184,0.8333333134651184,-110.0,-110.0,-0.02406959980726242,0.39259281754493713,0.17669758200645447,342.6934509277344,4.0,4.0,4.0,0.5,0.0007999999797903001
757.0,20.0,-453.0706787109375,1813.2763671875,337.340087890625,453.0706787109375,2.677302360534668,0.0,2.868463635444641,0.7167999148368835,-12.274934768676758,-120.0,7.995366811752319,11.106086730957031,0.8015872836112976,0.8015872836112976,37.895240783691406,0.0,0.0,1.0099376270987417e-14,8.823457508253321e-15,-109.9570541381836,-110.59466552734375,9.937644647071628e-17,0.9166666865348816,0.9166666865348816,-110.0,-110.0,-0.042945485562086105,0.5946616530418396,0.13152861595153809,453.0706787109375,4.0,4.0,4.0,0.5,0.0007999999797903001
758.0,-10.0,-284.0472717285156,1361.71875,229.00021362304688,284.0472717285156,1.8174619674682617,0.0,1.9828758835792542,0.7302621006965637,-14.020837783813477,-120.0,4.702247142791748,7.077033996582031,0.761904776096344,0.761904776096344,69.59768676757812,0.0,0.0,1.0042006729469883e-14,8.239972086273618e-15,-109.9817886352539,-111.0670394897461,4.2006904953182517e-17,0.6666666865348816,0.6666666865348816,-110.0,-110.0,-0.018205134198069572,1.0670356750488281,0.21324975788593292,284.04730224609375,4.0,4.0,4.0,0.5,0.0007999999797903001
759.0,0.0,-290.37603759765625,8108.5400390625,223.66160583496094,290.37603759765625,1.7750921249389648,0.0,1.9261207580566406,0.6917554140090942,-18.225910186767578,-120.0,4.472075700759888,6.948361396789551,0.7460317611694336,0.7460317611694336,69.91387939453125,0.0,0.0,1.0080927046363271e-14,8.919185783820213e-15,-109.9649887084961,-110.56920623779297,8.092722184657036e-17,0.75,0.75,-110.0,-110.0,-0.035004690289497375,0.5692084431648254,0.2462727576494217,290.3760070800781,4.0,4.0,4.0,0.5,0.0007999999797903001
760.0,15.0,-469.106201171875,857.8265380859375,359.220947265625,469.106201171875,2.8509600162506104,0.0,3.2292391061782837,0.7228832840919495,-9.979887008666992,-120.0,9.231263637542725,11.85045337677002,0.7857142686843872,0.7857142686843872,31.329654693603516,0.0,0.0,1.0083264857297693e-14,9.1675434672517e-15,-109.9639892578125,-110.4120101928711,8.326503278099223e-17,0.75,0.6666666865348816,-110.0,-110.0,-0.03601182997226715,0.41201362013816833,0.12986229360103607,469.106201171875,4.0,4.0,4.0,0.5,0.0007999999797903001
761.0,20.0,-380.3794860839844,520.8258056640625,281.3716125488281,380.3794860839844,2.2331080436706543,0.0,2.357323408126831,0.6615533828735352,-16.644441604614258,-120.0,6.153384447097778,9.934436798095703,0.738095223903656,0.738095223903656,68.16773986816406,0.0,0.0,9.809565642150252e-15,7.335849965407325e-15,-110.08350372314453,-111.63711547851562,0.0,1.0,1.0,-110.0,-110.0,0.08350216597318649,1.6371135711669922,0.19249111413955688,380.3795166015625,4.0,4.0,4.0,0.5,0.0007999999797903001
762.0,10.0,-334.97760009765625,427.1543884277344,258.6214599609375,334.97760009765625,2.05255126953125,0.0,2.26616370677948,0.7023780345916748,-15.751392364501953,-120.0,5.809561014175415,8.17365550994873,0.7460317611694336,0.7460317611694336,64.02703857421875,0.0,0.0,1.0000000671549648e-14,8.783483482373549e-15,-110.0,-110.61099243164062,8.470329472543003e-22,1.0,0.9166666865348816,-110.0,-110.0,-2.588596714758751e-07,0.610992968082428,0.17751124501228333,334.97760009765625,4.0,4.0,4.0,0.5,0.0007999999797903001
763.0,15.0,-286.0864562988281,2933.35205078125,225.14639282226562,286.0864562988281,1.7868760824203491,0.0,2.0063767433166504,0.710273802280426,-14.474032402038574,-120.0,4.796788215637207,6.862226963043213,0.738095223903656,0.738095223903656,63.58544921875,0.0,0.0,1.0042839362857034e-14,9.171827759898912e-15,-109.98143005371094,-110.42608642578125,4.2839538340333494e-17,0.75,0.75,-110.0,-110.0,-0.01856517605483532,0.42609134316444397,0.20693308115005493,286.0864562988281,4.0,4.0,4.0,0.5,0.0007999999797903001
764.0,5.0,-349.98748779296875,1135.73828125,269.84100341796875,349.98748779296875,2.1415953636169434,0.0,2.2562302350997925,0.6906548142433167,-14.934351921081543,-120.0,5.771777868270874,9.290482521057129,0.7539682388305664,0.7539682388305664,62.81092834472656,0.0,0.0,1.1731800189792533e-14,8.982591282119881e-15,-109.30635070800781,-110.7279052734375,1.7318003652758325e-15,0.75,0.75,-110.0,-110.0,-0.6936466097831726,0.7279000878334045,0.17575542628765106,349.9875183105469,4.0,4.0,4.0,0.5,0.0007999999797903001
765.0,5.0,-285.0111083984375,3061.225341796875,230.28836059570312,285.0111083984375,1.8276853561401367,0.0,2.0367560386657715,0.7213252186775208,-16.233564376831055,-120.0,4.918070554733276,7.4625043869018555,0.7698412537574768,0.7698412537574768,72.25187683105469,0.0,0.0,1.0072774354245948e-14,8.562637429068883e-15,-109.968505859375,-110.88837432861328,7.277452972924772e-17,0.5833333134651184,0.5833333134651184,-110.0,-110.0,-0.031491052359342575,0.888380229473114,0.20662890374660492,285.0111083984375,4.0,4.0,4.0,0.5,0.0007999999797903001
766.0,-5.0,-277.57611083984375,1015.3811645507812,227.78546142578125,277.57611083984375,1.8078211545944214,0.0,1.9666295051574707,0.7356579899787903,-10.986035346984863,-120.0,4.636593580245972,7.269520282745361,0.761904776096344,0.761904776096344,73.53890991210938,0.0,0.0,1.0025381166781176e-14,9.090598994323119e-15,-109.98898315429688,-110.57357025146484,2.538134226447511e-17,0.75,0.6666666865348816,-110.0,-110.0,-0.011009006761014462,0.5735636353492737,0.18694855272769928,277.57611083984375,4.0,4.0,4.0,0.5,0.0007999999797903001
767.0,10.0,-307.09625244140625,467.9478454589844,250.276123046875,307.09625244140625,1.9863184690475464,0.0,2.1978557109832764,0.7262126803398132,-13.797894477844238,-120.0,5.548041343688965,8.184707641601562,0.7777777910232544,0.7777777910232544,57.27748107910156,0.0,0.0,1.001005071746882e-14,8.611767881108474e-15,-109.99563598632812,-110.73590087890625,1.0050892952119528e-17,0.8333333134651184,0.8333333134651184,-110.0,-110.0,-0.004362940788269043,0.7359027862548828,0.1597447544336319,307.09625244140625,4.0,4.0,4.0,0.5,0.0007999999797903001
768.0,10.0,-424.1151428222656,107.41557312011719,327.15936279296875,424.1151428222656,2.5965027809143066,0.0,2.88411808013916,0.6999640464782715,-13.469392776489258,-120.0,8.049878358840942,11.162757873535156,0.7777777910232544,0.7777777910232544,27.524337768554688,0.0,0.0,1.0052360013184172e-14,9.29352945376041e-15,-109.9773178100586,-110.33963012695312,5.236018866747183e-17,0.75,0.75,-110.0,-110.0,-0.02268034778535366,0.3396315574645996,0.1330423802137375,424.1151428222656,4.0,4.0,4.0,0.5,0.0007999999797903001
