step,snr_db,loss,grad_norm,sum_rate_bps_per_hz,weighted_sum_rate_bps_per_hz,avg_user_rate_bps_per_hz,p05_user_rate_bps_per_hz,p50_user_rate_bps_per_hz,jain_fairness,avg_sinr_db,p05_sinr_db,coverage_rate,coverage_sinr,max_bs_power_watt,max_bs_power_violation_watt,runtime_sec,max_fs_interference_watt,mean_fs_interference_watt,max_fs_interference_dbm,mean_fs_interference_dbm,max_fs_violation_watt,protection_satisfaction,protection_satisfaction_strict,min_fs_i_max_dbm,max_fs_i_max_dbm,min_protection_margin_db,mean_protection_margin_db,final_w_delta,final_history_weighted_sum_rate
117.0,10.0,-900.0778198242188,37.33333969116211,464.6744384765625,900.0778198242188,3.687892436981201,0.0,2.567678928375244,0.43926987051963806,-23.489614486694336,-120.0,0.60317462682724,0.5714285969734192,76.71766662597656,0.0,0.0,1.4973497702158722e-12,5.911108733568093e-13,-88.24675750732422,-93.76326751708984,1.4873497398981694e-12,0.0,0.0,-110.0,-110.0,-21.753232955932617,-16.236740112304688,0.117720827460289,900.077880859375
118.0,-5.0,-746.8199462890625,12.94363021850586,455.1354064941406,746.8199462890625,3.6121857166290283,0.0,3.6196188926696777,0.5318001508712769,-20.387781143188477,-120.0,0.6269841194152832,0.6051587462425232,72.9778823852539,0.0,0.0,3.903488643430819e-12,9.402260870913781e-13,-84.0854721069336,-92.4766616821289,3.893488829953551e-12,0.0,0.0,-110.0,-110.0,-25.91452980041504,-17.523344039916992,0.05920941010117531,746.8199462890625
119.0,0.0,-819.361328125,16.732511520385742,448.190673828125,819.361328125,3.5570688247680664,0.0,3.2280229330062866,0.49638211727142334,-18.0003719329834,-120.0,0.6111111044883728,0.6051587462425232,78.1841049194336,0.0,0.0,5.035604312003672e-12,9.964310192928094e-13,-82.9794921875,-92.56011962890625,5.025604498526404e-12,0.0,0.0,-110.0,-110.0,-27.020517349243164,-17.43988609313965,0.08122742921113968,819.361328125
120.0,-10.0,-701.0394287109375,17.561132431030273,497.2982177734375,701.0394287109375,3.9468111991882324,5.3744573236258475e-08,4.334897756576538,0.6226131916046143,-5.854437351226807,-120.0,0.7301587462425232,0.7321428656578064,79.32913208007812,0.0,0.0,1.7434076101177642e-12,7.069074058757563e-13,-87.58601379394531,-92.9614028930664,1.7334075798000614e-12,0.0,0.0,-110.0,-110.0,-22.41398811340332,-17.03859519958496,0.051965367048978806,701.0394287109375
121.0,15.0,-840.0526123046875,7.550677299499512,517.1549072265625,840.0526123046875,4.104403972625732,0.0,2.887347459793091,0.44805872440338135,-21.060043334960938,-120.0,0.6190476417541504,0.5972222089767456,79.43266296386719,0.0,0.0,9.945626136889651e-13,5.041593770065134e-13,-90.02367401123047,-93.70074462890625,9.845625833712623e-13,0.0,0.0,-110.0,-110.0,-19.976322174072266,-16.29925537109375,0.12528161704540253,840.0525512695312
122.0,5.0,-959.8906860351562,33.87226104736328,504.3249206542969,959.8906860351562,4.0025787353515625,0.0,3.0387803316116333,0.4718741774559021,-17.877635955810547,-120.0,0.60317462682724,0.5932539701461792,79.43266296386719,0.0,0.0,1.0768890119916552e-12,4.843727415687615e-13,-89.67828369140625,-94.22920989990234,1.0668889816739524e-12,0.0,0.0,-110.0,-110.0,-20.32170867919922,-15.770794868469238,0.08629041165113449,959.8906860351562
123.0,15.0,-1004.458740234375,36.75638961791992,515.51171875,1004.458740234375,4.091362953186035,0.0,3.031485915184021,0.4241275191307068,-20.69668197631836,-120.0,0.6428571343421936,0.625,79.43266296386719,0.0,0.0,1.531946097754755e-11,1.9691598612120442e-12,-78.14756774902344,-92.05728149414062,1.5309460296708544e-11,0.0,0.0,-110.0,-110.0,-31.852434158325195,-17.94272232055664,0.13775935769081116,1004.4588012695312
124.0,15.0,-1044.787353515625,10.386384010314941,528.8197021484375,1044.787353515625,4.196981906890869,0.0,2.8658889532089233,0.41963380575180054,-20.976703643798828,-120.0,0.60317462682724,0.5813491940498352,79.43267059326172,0.0,0.0,5.2337010593428435e-12,1.4114938601608729e-12,-82.8119125366211,-92.81005859375,5.223701245865575e-12,0.0,0.0,-110.0,-110.0,-27.188087463378906,-17.1899356842041,0.12784942984580994,1044.7872314453125
125.0,-10.0,-686.4391479492188,25.14137840270996,476.8962707519531,686.4391479492188,3.784891128540039,0.0,3.7509424686431885,0.6321220397949219,-7.390047550201416,-120.0,0.761904776096344,0.7599206566810608,62.172821044921875,0.0,0.0,8.07494696108968e-12,1.2825286622650256e-12,-80.92860412597656,-92.163330078125,8.064947147612411e-12,0.0,0.0,-110.0,-110.0,-29.071395874023438,-17.836666107177734,0.055914029479026794,686.4391479492188
126.0,5.0,-917.8670654296875,21.55362319946289,474.4354248046875,917.8670654296875,3.7653605937957764,0.0,2.509494185447693,0.44206544756889343,-22.933744430541992,-120.0,0.5714285969734192,0.5734127163887024,79.43266296386719,0.0,0.0,8.920925630151455e-12,2.3824969774821625e-12,-80.49590301513672,-90.01473236083984,8.910925816674187e-12,0.0,0.0,-110.0,-110.0,-29.504098892211914,-19.985273361206055,0.10529270768165588,917.8670654296875
127.0,0.0,-704.4243774414062,14.256293296813965,493.9754943847656,704.4243774414062,3.920440435409546,0.0,4.102125644683838,0.5513827800750732,-18.463083267211914,-120.0,0.658730149269104,0.6408730149269104,55.50769805908203,0.0,0.0,2.1395205485746915e-12,5.39928670349743e-13,-86.69683837890625,-94.22998046875,2.1295205182569887e-12,0.0,0.0,-110.0,-110.0,-23.303163528442383,-15.770024299621582,0.07283350825309753,704.4243774414062
128.0,-5.0,-690.0094604492188,19.061664581298828,460.1026306152344,690.0094604492188,3.6516082286834717,0.0,3.901952624320984,0.5471409559249878,-21.429668426513672,-120.0,0.6269841194152832,0.6329365372657776,77.29755401611328,0.0,0.0,9.818070835498904e-13,3.2374328370020355e-13,-90.0797348022461,-95.7540054321289,9.718070532321876e-13,0.0,0.0,-110.0,-110.0,-19.92026138305664,-14.245983123779297,0.05552119389176369,690.009521484375
129.0,15.0,-1053.188232421875,36.64265060424805,543.9376220703125,1053.188232421875,4.316965103149414,0.0,3.340220332145691,0.44649919867515564,-14.715773582458496,-120.0,0.6349206566810608,0.6111111044883728,76.88191223144531,0.0,0.0,8.6514007763272e-12,1.2727749626809115e-12,-80.62913513183594,-92.75176239013672,8.641400962849932e-12,0.0,0.0,-110.0,-110.0,-29.37086296081543,-17.24823570251465,0.12137232720851898,1053.188232421875
130.0,5.0,-879.6919555664062,81.64154815673828,478.58721923828125,879.6919555664062,3.798311233520508,0.0,2.175721049308777,0.45232701301574707,-24.168054580688477,-120.0,0.579365074634552,0.5654761791229248,79.43267059326172,0.0,0.0,2.7478173816181117e-12,7.693513794787554e-13,-85.61012268066406,-93.1771240234375,2.737817351300409e-12,0.0,0.0,-110.0,-110.0,-24.38987922668457,-16.8228702545166,0.09159231930971146,879.6919555664062
131.0,15.0,-855.8159790039062,9.48585319519043,525.4956665039062,855.8159790039062,4.170600414276123,0.0,3.2784935235977173,0.5032396912574768,-14.491301536560059,-120.0,0.6984127163887024,0.682539701461792,79.43266296386719,0.0,0.0,1.211608504497752e-12,6.04601817829481e-13,-89.16637420654297,-92.75,1.2016084741800492e-12,0.0,0.0,-110.0,-110.0,-20.8336238861084,-17.249996185302734,0.1091490313410759,855.8159790039062
132.0,15.0,-917.760498046875,20.79826545715332,501.7735595703125,917.760498046875,3.982329845428467,0.0,3.0089162588119507,0.44533637166023254,-18.18410873413086,-120.0,0.60317462682724,0.5734127163887024,77.80491638183594,0.0,0.0,6.660740969194334e-12,1.017879248770004e-12,-81.76477813720703,-93.00015258789062,6.650741155717066e-12,0.0,0.0,-110.0,-110.0,-28.2352237701416,-16.999849319458008,0.10981114953756332,917.7604370117188
133.0,-5.0,-784.845458984375,509.96661376953125,461.2330017089844,784.845458984375,3.6605794429779053,0.0,2.9281283617019653,0.512238085269928,-19.61680793762207,-120.0,0.6428571343421936,0.625,78.5106430053711,0.0,0.0,2.540345104412589e-12,5.63819661531656e-13,-85.9510726928711,-94.14938354492188,2.5303450740948863e-12,0.0,0.0,-110.0,-110.0,-24.048927307128906,-15.850619316101074,0.06541234254837036,784.845458984375
134.0,0.0,-733.5133056640625,18.890840530395508,473.69769287109375,733.5133056640625,3.7595055103302,0.0,3.557732582092285,0.5363708734512329,-17.833873748779297,-120.0,0.6269841194152832,0.6091269850730896,74.09971618652344,0.0,0.0,3.1580627869731703e-12,9.281938282215685e-13,-85.00579071044922,-93.2018814086914,3.1480627566554675e-12,0.0,0.0,-110.0,-110.0,-24.99420738220215,-16.79810905456543,0.07069385796785355,733.5133056640625
135.0,-10.0,-655.6983642578125,15.474384307861328,457.7670593261719,655.6983642578125,3.6330718994140625,0.0,4.03948450088501,0.5952005386352539,-11.804596900939941,-120.0,0.682539701461792,0.682539701461792,62.67059326171875,0.0,0.0,1.437491185113382e-12,4.92053934490061e-13,-88.4239501953125,-94.33453369140625,1.4274911547956792e-12,0.0,0.0,-110.0,-110.0,-21.576051712036133,-15.6654691696167,0.05696763098239899,655.6983642578125
136.0,-5.0,-693.20458984375,287.13916015625,481.8051452636719,693.20458984375,3.823850393295288,0.0,3.952736496925354,0.616188645362854,-9.83529281616211,-120.0,0.738095223903656,0.726190447807312,79.43266296386719,0.0,0.0,9.853626161543394e-13,3.589312820486551e-13,-90.06404113769531,-95.60926055908203,9.753625858366366e-13,0.0,0.0,-110.0,-110.0,-19.935958862304688,-14.390738487243652,0.05638300999999046,693.20458984375
137.0,0.0,-728.3408203125,36.126007080078125,430.5299072265625,728.3408203125,3.4169039726257324,0.0,2.2375383377075195,0.48315513134002686,-20.743749618530273,-120.0,0.579365074634552,0.567460298538208,79.43265533447266,0.0,0.0,4.529621469573364e-12,1.4874903609199408e-12,-83.43938446044922,-90.5153579711914,4.5196216560960956e-12,0.0,0.0,-110.0,-110.0,-26.560619354248047,-19.484643936157227,0.08459508419036865,728.3407592773438
138.0,0.0,-822.3989868164062,16.95526695251465,463.3618469238281,822.3989868164062,3.6774749755859375,0.0,2.9418158531188965,0.5105800628662109,-19.139318466186523,-120.0,0.6349206566810608,0.6111111044883728,72.70069885253906,0.0,0.0,3.702352281090976e-13,2.0497763642685074e-13,-94.31522369384766,-97.3834228515625,3.602352248964491e-13,0.0,0.0,-110.0,-110.0,-15.68477725982666,-12.6165771484375,0.06819956004619598,822.3990478515625
139.0,0.0,-845.1658935546875,11.750110626220703,486.69891357421875,845.1658935546875,3.862689733505249,0.0,3.1268121004104614,0.4851168692111969,-21.160390853881836,-120.0,0.5952380895614624,0.5932539701461792,79.43265533447266,0.0,0.0,1.9928143336900295e-12,8.417255065694407e-13,-87.00533294677734,-92.4539794921875,1.9828143033723267e-12,0.0,0.0,-110.0,-110.0,-22.99466896057129,-17.5460147857666,0.08152339607477188,845.1658935546875
140.0,5.0,-750.4521484375,17.309288024902344,507.9911193847656,750.4521484375,4.031675338745117,0.0,3.5446572303771973,0.5358171463012695,-18.819562911987305,-120.0,0.658730149269104,0.658730149269104,78.63816833496094,0.0,0.0,1.6841473961942688e-12,5.388105868593673e-13,-87.7362060546875,-95.02176666259766,1.674147365876566e-12,0.0,0.0,-110.0,-110.0,-22.26380157470703,-14.978238105773926,0.0748409777879715,750.4520874023438
141.0,-5.0,-803.5576782226562,22.06172752380371,500.08502197265625,803.5576782226562,3.968928813934326,0.0,3.6061010360717773,0.5376368761062622,-16.77980613708496,-120.0,0.658730149269104,0.6547619104385376,73.47250366210938,0.0,0.0,2.762080711718462e-12,6.857647587808768e-13,-85.58763122558594,-93.95806121826172,2.7520806814007592e-12,0.0,0.0,-110.0,-110.0,-24.412363052368164,-16.041933059692383,0.06058712676167488,803.5576782226562
142.0,5.0,-886.9037475585938,3.6499688625335693,509.93316650390625,886.9037475585938,4.047088623046875,0.0,2.796797037124634,0.4705471992492676,-20.128246307373047,-120.0,0.60317462682724,0.60317462682724,79.43266296386719,0.0,0.0,1.270711075425368e-12,4.790026882084408e-13,-88.95953369140625,-94.6494140625,1.2607110451076653e-12,0.0,0.0,-110.0,-110.0,-21.040470123291016,-15.35058879852295,0.10290050506591797,886.9037475585938
143.0,10.0,-914.931884765625,17.835311889648438,503.60919189453125,914.931884765625,3.9968984127044678,0.0,2.772247314453125,0.45014020800590515,-21.96281623840332,-120.0,0.5873016119003296,0.5773809552192688,79.43265533447266,0.0,0.0,6.31025743810798e-12,1.0957386257018364e-12,-81.99952697753906,-93.79309844970703,6.300257624630712e-12,0.0,0.0,-110.0,-110.0,-28.000469207763672,-16.206899642944336,0.10638391226530075,914.931884765625
144.0,5.0,-804.138916015625,11.14120101928711,458.5185546875,804.138916015625,3.639036178588867,0.0,2.497227668762207,0.45777571201324463,-26.37331771850586,-120.0,0.6190476417541504,0.5932539701461792,79.43265533447266,0.0,0.0,1.2211749623666779e-12,4.320199525811169e-13,-89.1322250366211,-94.50003814697266,1.211174932048975e-12,0.0,0.0,-110.0,-110.0,-20.867778778076172,-15.499969482421875,0.08865826576948166,804.1388549804688
145.0,15.0,-921.2529907226562,10.167338371276855,525.5440673828125,921.2529907226562,4.170984745025635,0.0,2.8350064754486084,0.45387253165245056,-19.27498435974121,-120.0,0.6190476417541504,0.5892857313156128,79.43265533447266,0.0,0.0,1.8326004776192395e-12,6.973976517804514e-13,-87.36932373046875,-93.09044647216797,1.8226004473015367e-12,0.0,0.0,-110.0,-110.0,-22.630678176879883,-16.909555435180664,0.09844440966844559,921.2530517578125
146.0,-5.0,-703.7052612304688,28.213491439819336,437.8766784667969,703.7052612304688,3.4752116203308105,0.0,3.4369192123413086,0.5223522186279297,-19.729429244995117,-120.0,0.6190476417541504,0.5952380895614624,79.43266296386719,0.0,0.0,2.397880938947994e-12,6.564803496818261e-13,-86.20172119140625,-93.4375228881836,2.387880908630291e-12,0.0,0.0,-110.0,-110.0,-23.798274993896484,-16.562475204467773,0.07924356311559677,703.7052001953125
147.0,0.0,-820.476806640625,6.787206649780273,495.97186279296875,820.476806640625,3.9362845420837402,0.0,3.454003691673279,0.5350627303123474,-17.99901580810547,-120.0,0.7063491940498352,0.670634925365448,75.71984100341797,0.0,0.0,1.2521262238857078e-12,5.46483810894699e-13,-89.02351379394531,-93.56656646728516,1.242126193568005e-12,0.0,0.0,-110.0,-110.0,-20.97648048400879,-16.433425903320312,0.06524999439716339,820.476806640625
148.0,-5.0,-840.1106567382812,27.889497756958008,519.1743774414062,840.1106567382812,4.120431423187256,0.0,4.449231386184692,0.5644152760505676,-14.714435577392578,-120.0,0.6746031641960144,0.64682537317276,79.39237976074219,0.0,0.0,2.5376883754091306e-12,8.147285472138999e-13,-85.95561981201172,-92.65420532226562,2.527688345091428e-12,0.0,0.0,-110.0,-110.0,-24.044382095336914,-17.345796585083008,0.05321740359067917,840.110595703125
149.0,0.0,-807.6504516601562,35.188636779785156,469.52239990234375,807.6504516601562,3.7263681888580322,0.0,3.085541248321533,0.49951067566871643,-17.74586296081543,-120.0,0.6428571343421936,0.6309523582458496,79.43265533447266,0.0,0.0,2.29027495753098e-12,8.958492042805688e-13,-86.401123046875,-92.64469146728516,2.280274927213277e-12,0.0,0.0,-110.0,-110.0,-23.598876953125,-17.35529899597168,0.07334474474191666,807.6504516601562
150.0,-5.0,-699.4647216796875,32.34883499145508,445.81951904296875,699.4647216796875,3.538250207901001,0.0,3.251161217689514,0.567891538143158,-15.293228149414062,-120.0,0.682539701461792,0.658730149269104,78.97343444824219,0.0,0.0,1.002131212214652e-12,4.75661827634144e-13,-89.99075317382812,-94.17147064208984,9.921311818969492e-13,0.0,0.0,-110.0,-110.0,-20.009246826171875,-15.828529357910156,0.06112498417496681,699.4647216796875
151.0,10.0,-865.2518920898438,23.997034072875977,493.20721435546875,865.2518920898438,3.9143428802490234,0.0,2.7257165908813477,0.4610466957092285,-18.90367317199707,-120.0,0.6111111044883728,0.6111111044883728,79.43266296386719,0.0,0.0,9.707792295726714e-13,4.2054920201643753e-13,-90.12879180908203,-94.83165740966797,9.607791992549686e-13,0.0,0.0,-110.0,-110.0,-19.871204376220703,-15.168342590332031,0.09562540799379349,865.2518920898438
152.0,10.0,-894.555419921875,47.618247985839844,493.36383056640625,894.555419921875,3.915585994720459,0.0,2.463203549385071,0.4508996307849884,-21.100988388061523,-120.0,0.6190476417541504,0.5992063283920288,79.43267059326172,0.0,0.0,3.1997126302696355e-12,9.635399032467684e-13,-84.94889068603516,-92.08478546142578,3.1897125999519327e-12,0.0,0.0,-110.0,-110.0,-25.051109313964844,-17.915206909179688,0.1243450716137886,894.555419921875
153.0,5.0,-786.4790649414062,42.61338424682617,427.408447265625,786.4790649414062,3.3921306133270264,0.0,3.0248790979385376,0.4900796413421631,-20.018070220947266,-120.0,0.6269841194152832,0.6091269850730896,79.43267059326172,0.0,0.0,2.145011382057027e-12,7.65742666757746e-13,-86.68570709228516,-93.57577514648438,2.1350113517393243e-12,0.0,0.0,-110.0,-110.0,-23.31429672241211,-16.424222946166992,0.7404382228851318,786.47900390625
154.0,-5.0,-706.2833862304688,43.250030517578125,473.66400146484375,706.2833862304688,3.7592380046844482,0.0,3.966981291770935,0.616955578327179,-9.659195899963379,-120.0,0.7142857313156128,0.704365074634552,79.40292358398438,0.0,0.0,1.756833610880304e-12,5.616058291156578e-13,-87.55268859863281,-93.53948974609375,1.7468335805626012e-12,0.0,0.0,-110.0,-110.0,-22.447303771972656,-16.460508346557617,0.05447794124484062,706.2833862304688
155.0,5.0,-934.36572265625,3.591226816177368,481.4041442871094,934.36572265625,3.8206677436828613,0.0,2.764938712120056,0.46145790815353394,-22.450767517089844,-120.0,0.5952380895614624,0.5853174328804016,79.43265533447266,0.0,0.0,1.526722758632415e-12,5.732458236394622e-13,-88.16239166259766,-93.3612289428711,1.5167227283147122e-12,0.0,0.0,-110.0,-110.0,-21.837600708007812,-16.63877296447754,0.09491053968667984,934.3657836914062
156.0,0.0,-706.5020141601562,15.825973510742188,421.64093017578125,706.5020141601562,3.3463566303253174,0.0,2.408572196960449,0.48522448539733887,-20.581016540527344,-120.0,0.5873016119003296,0.5833333134651184,79.43266296386719,0.0,0.0,1.1177162494158122e-11,1.556430006578735e-12,-79.51668548583984,-91.78754425048828,1.1167162680680853e-11,0.0,0.0,-110.0,-110.0,-30.48331642150879,-18.21245002746582,0.09097043424844742,706.501953125
157.0,0.0,-752.8851928710938,18.174396514892578,480.65338134765625,752.8851928710938,3.814709424972534,0.0,3.5120322704315186,0.5110571384429932,-17.038650512695312,-120.0,0.6190476417541504,0.6190476417541504,54.065738677978516,0.0,0.0,1.474289874209278e-12,4.924161664358884e-13,-88.31417083740234,-94.85021209716797,1.4642898438915752e-12,0.0,0.0,-110.0,-110.0,-21.685829162597656,-15.14979076385498,0.07259540259838104,752.8851318359375
158.0,0.0,-779.1279296875,5.811378479003906,500.29608154296875,779.1279296875,3.9706037044525146,0.0,3.6338125467300415,0.5347272753715515,-19.126314163208008,-120.0,0.6507936716079712,0.6448412537574768,78.96979522705078,0.0,0.0,9.491466857261543e-13,4.134225514013101e-13,-90.2266616821289,-94.3548583984375,9.391466554084515e-13,0.0,0.0,-110.0,-110.0,-19.773334503173828,-15.645136833190918,0.06839235872030258,779.1278686523438
159.0,0.0,-792.5107421875,26.329193115234375,508.82012939453125,792.5107421875,4.038255214691162,0.0,3.7603460550308228,0.5440636277198792,-15.5408935546875,-120.0,0.682539701461792,0.6547619104385376,62.2838020324707,0.0,0.0,2.901235241631328e-12,5.471007761409519e-13,-85.3741683959961,-94.56172943115234,2.8912352113136253e-12,0.0,0.0,-110.0,-110.0,-24.625829696655273,-15.438278198242188,0.06869765371084213,792.5107421875
160.0,10.0,-551.4404907226562,7377.021484375,325.87408447265625,551.4404907226562,2.5863022804260254,0.0,0.9476357698440552,0.3818204700946808,-24.710369110107422,-120.0,0.4920634925365448,0.4742063581943512,79.43267822265625,0.0,0.0,3.0629184084862704e-12,9.681167542976987e-13,-85.13864135742188,-93.0918197631836,3.0529183781685676e-12,0.0,0.0,-110.0,-110.0,-24.86135482788086,-16.90817642211914,1.211451530456543,551.4404907226562
161.0,10.0,-938.70654296875,20.774072647094727,500.1029052734375,938.70654296875,3.9690706729888916,0.0,2.7957042455673218,0.4622918963432312,-15.976541519165039,-120.0,0.6666666865348816,0.6507936716079712,79.43266296386719,0.0,0.0,3.8078043322620214e-12,9.732154318542463e-13,-84.19325256347656,-92.07074737548828,3.797804518784753e-12,0.0,0.0,-110.0,-110.0,-25.806745529174805,-17.929244995117188,0.1380157619714737,938.70654296875
162.0,5.0,-909.1834716796875,2018.8177490234375,466.2367858886719,909.1834716796875,3.700291872024536,0.0,1.8064427971839905,0.4321770668029785,-23.611974716186523,-120.0,0.579365074634552,0.5535714030265808,79.43267059326172,0.0,0.0,3.1530932378953658e-12,4.990103382590538e-13,-85.01263427734375,-95.51146697998047,3.143093207577663e-12,0.0,0.0,-110.0,-110.0,-24.987369537353516,-14.488536834716797,0.10089779645204544,909.1834716796875
163.0,10.0,-944.7484741210938,9.590461730957031,513.89306640625,944.7484741210938,4.078516483306885,0.0,2.1702141761779785,0.4422914981842041,-18.196395874023438,-120.0,0.5714285969734192,0.5753968358039856,79.43267059326172,0.0,0.0,1.9832440811135e-12,6.11629616311532e-13,-87.02623748779297,-94.43521881103516,1.973244050795797e-12,0.0,0.0,-110.0,-110.0,-22.9737606048584,-15.564778327941895,0.11895931512117386,944.7484741210938
164.0,-10.0,-683.9161376953125,31.21416664123535,460.8884582519531,683.9161376953125,3.6578450202941895,0.0,3.769580841064453,0.5716519951820374,-12.680510520935059,-120.0,0.6984127163887024,0.6865079402923584,79.43267059326172,0.0,0.0,9.911815292140691e-12,1.5720195327764697e-12,-80.03846740722656,-90.3902816772461,9.901815478663423e-12,0.0,0.0,-110.0,-110.0,-29.961530685424805,-19.60970687866211,0.06321153044700623,683.9161376953125
165.0,-10.0,-589.8453369140625,38.00325012207031,456.71630859375,589.8453369140625,3.624732494354248,0.0,3.855998158454895,0.6030092835426331,-14.288887977600098,-120.0,0.7301587462425232,0.7103174328804016,79.43265533447266,0.0,0.0,1.9812018779014062e-12,5.569011506285915e-13,-87.03071594238281,-94.4732437133789,1.9712018475837034e-12,0.0,0.0,-110.0,-110.0,-22.96928596496582,-15.526753425598145,0.051295746117830276,589.8453369140625
166.0,-10.0,-653.4288940429688,12.631879806518555,464.2765808105469,653.4288940429688,3.68473482131958,0.0,4.245997905731201,0.6095902323722839,-13.400458335876465,-120.0,0.6984127163887024,0.6904761791229248,79.43266296386719,0.0,0.0,1.3259948694610557e-11,1.9402131810897227e-12,-78.77458190917969,-91.01275634765625,1.3249948881133289e-11,0.0,0.0,-110.0,-110.0,-31.225418090820312,-18.98723793029785,0.05682046711444855,653.4288330078125
167.0,0.0,-794.240966796875,24.472881317138672,477.6566162109375,794.240966796875,3.7909255027770996,0.0,3.19718861579895,0.4902694523334503,-18.68511390686035,-120.0,0.60317462682724,0.6071428656578064,79.43265533447266,0.0,0.0,9.998764836927077e-12,1.3238598585429973e-12,-80.00054168701172,-92.93140411376953,9.988765023449808e-12,0.0,0.0,-110.0,-110.0,-29.999462127685547,-17.0685977935791,0.09214985370635986,794.240966796875
168.0,10.0,-852.1522216796875,618.5784301757812,489.7220764160156,852.1522216796875,3.886683225631714,0.0,2.0300508737564087,0.4327029883861542,-23.001083374023438,-120.0,0.5873016119003296,0.5654761791229248,79.43267059326172,0.0,0.0,3.497219874804003e-12,8.504488888290418e-13,-84.56277465820312,-92.78734588623047,3.4872198444863e-12,0.0,0.0,-110.0,-110.0,-25.437231063842773,-17.212648391723633,0.33682024478912354,852.1522216796875
169.0,10.0,-906.7113647460938,3.808184862136841,470.4521484375,906.7113647460938,3.7337472438812256,0.0,2.101833164691925,0.40772581100463867,-27.490846633911133,-120.0,0.5476190447807312,0.5416666865348816,79.43267059326172,0.0,0.0,4.888927370577667e-12,7.783671710642759e-13,-83.10786437988281,-94.78337860107422,4.878927557100399e-12,0.0,0.0,-110.0,-110.0,-26.892133712768555,-15.216626167297363,0.10892879217863083,906.7113647460938
170.0,5.0,-843.711181640625,8.788933753967285,498.1286315917969,843.711181640625,3.953401803970337,0.0,3.5465959310531616,0.4707847535610199,-20.360973358154297,-120.0,0.579365074634552,0.5853174328804016,78.61371612548828,0.0,0.0,1.668310455060773e-12,5.248524596705717e-13,-87.77722930908203,-94.13687133789062,1.6583104247430702e-12,0.0,0.0,-110.0,-110.0,-22.222768783569336,-15.863131523132324,0.08300334215164185,843.711181640625
171.0,-5.0,-723.5963745117188,32.96482467651367,436.2544860839844,723.5963745117188,3.4623372554779053,0.0,2.916227698326111,0.5164677500724792,-16.259803771972656,-120.0,0.6666666865348816,0.6448412537574768,61.052223205566406,0.0,0.0,1.2645446755693568e-12,5.19839217245216e-13,-88.98065948486328,-93.65145874023438,1.254544645251654e-12,0.0,0.0,-110.0,-110.0,-21.01934051513672,-16.348546981811523,0.06981795281171799,723.5963745117188
172.0,10.0,-923.7327270507812,14.735589981079102,528.5965576171875,923.7327270507812,4.195210933685303,0.0,2.70577073097229,0.43967750668525696,-19.57097816467285,-120.0,0.60317462682724,0.5972222089767456,65.82275390625,0.0,0.0,1.0536340896982743e-11,1.206994248471871e-12,-79.77310180664062,-94.44366455078125,1.0526341083505475e-11,0.0,0.0,-110.0,-110.0,-30.226898193359375,-15.556328773498535,0.11021766066551208,923.7327270507812
173.0,-5.0,-680.3096923828125,12.577083587646484,482.77142333984375,680.3096923828125,3.83151912689209,0.0,3.9640398025512695,0.5944549441337585,-11.182602882385254,-120.0,0.7142857313156128,0.6944444179534912,73.56558990478516,0.0,0.0,7.90448782816977e-12,1.197919801548819e-12,-81.02127075195312,-93.44830322265625,7.894488014692502e-12,0.0,0.0,-110.0,-110.0,-28.978734970092773,-16.55169677734375,0.05742274224758148,680.3096923828125
174.0,5.0,-906.0845336914062,4.465322494506836,500.11529541015625,906.0845336914062,3.9691689014434814,0.0,2.9972251653671265,0.46867141127586365,-22.136564254760742,-120.0,0.5873016119003296,0.5892857313156128,79.43265533447266,0.0,0.0,5.422232541435479e-12,1.2488781710173757e-12,-82.65821838378906,-91.27222442626953,5.4122327279582105e-12,0.0,0.0,-110.0,-110.0,-27.341779708862305,-18.727773666381836,0.08744915574789047,906.0845947265625
175.0,5.0,-957.0022583007812,38.41713333129883,497.3850402832031,957.0022583007812,3.947500228881836,0.0,1.7548478841781616,0.4170568287372589,-24.51471519470215,-120.0,0.5714285969734192,0.5376983880996704,77.16694641113281,0.0,0.0,5.275830987361285e-12,9.716962477701596e-13,-82.77708435058594,-93.51702117919922,5.265831173884017e-12,0.0,0.0,-110.0,-110.0,-27.22290802001953,-16.482980728149414,0.12112388014793396,957.002197265625
176.0,-10.0,-658.3075561523438,39.94780349731445,467.15179443359375,658.3075561523438,3.7075538635253906,0.0,3.8196187019348145,0.6045339703559875,-11.091506004333496,-120.0,0.7063491940498352,0.6944444179534912,76.17053985595703,0.0,0.0,8.868272435846869e-12,1.1403251390026958e-12,-80.52161407470703,-93.3697509765625,8.8582726223696e-12,0.0,0.0,-110.0,-110.0,-29.478389739990234,-16.6302490234375,0.05545426532626152,658.3074951171875
177.0,-5.0,-775.05615234375,16.499780654907227,483.12542724609375,775.05615234375,3.8343288898468018,0.0,4.206746816635132,0.5408217906951904,-15.162103652954102,-120.0,0.6269841194152832,0.6269841194152832,71.97944641113281,0.0,0.0,4.857739210883949e-12,8.552289193670959e-13,-83.13565826416016,-93.7229232788086,4.847739397406681e-12,0.0,0.0,-110.0,-110.0,-26.864341735839844,-16.277082443237305,0.05934144929051399,775.05615234375
